key,start_date,end_date,edinet_key,period,value,announce_date
net_sales,2026-01-01,2026-12-31,jpcrp_cor:NetSalesSummaryOfBusinessResults,InterimDuration,3597232000,202608131500
net_sales,2025-01-01,2025-12-31,jpcrp_cor:NetSalesSummaryOfBusinessResults,Prior1YearDuration,5367866000,202608131500
ordinary_income,2026-01-01,2026-12-31,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,InterimDuration,458606000,202608131500
ordinary_income,2025-01-01,2025-12-31,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,Prior1YearDuration,526862000,202608131500
net_asset,2026-01-01,2026-12-31,jpcrp_cor:NetAssetsSummaryOfBusinessResults,InterimInstant,2389994000,202608131500
net_asset,2025-01-01,2025-12-31,jpcrp_cor:NetAssetsSummaryOfBusinessResults,Prior1YearInstant,1480247000,202608131500
total_asset,2026-01-01,2026-12-31,jpcrp_cor:TotalAssetsSummaryOfBusinessResults,InterimInstant,5344733000,202608131500
total_asset,2025-01-01,2025-12-31,jpcrp_cor:TotalAssetsSummaryOfBusinessResults,Prior1YearInstant,4302093000,202608131500
eps,2026-01-01,2026-12-31,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,InterimDuration,103.63,202608131500
eps,2025-01-01,2025-12-31,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,Prior1YearDuration,202.59,202608131500
diluted_eps,2026-01-01,2026-12-31,jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,InterimDuration,92.87,202608131500
diluted_eps,2025-01-01,2025-12-31,jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,Prior1YearDuration,－,202608131500
equity_ratio,2026-01-01,2026-12-31,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,InterimInstant,0.447,202608131500
equity_ratio,2025-01-01,2025-12-31,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,Prior1YearInstant,0.344,202608131500
cost_of_sales,2026-01-01,2026-12-31,jppfs_cor:CostOfSales,InterimDuration,1818793000,202608131500
gross_profit,2026-01-01,2026-12-31,jppfs_cor:GrossProfit,InterimDuration,1778439000,202608131500
operating_income,2026-01-01,2026-12-31,jppfs_cor:OperatingIncome,InterimDuration,430390000,202608131500
