key,start_date,end_date,edinet_key,period,value,announce_date
net_sales,2025-04-01,2026-03-31,jpcrp_cor:NetSalesSummaryOfBusinessResults,CurrentYearDuration,783434000000,202606171144
ordinary_income,2025-04-01,2026-03-31,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,CurrentYearDuration,35727000000,202606171144
net_income,2025-04-01,2026-03-31,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,CurrentYearDuration_NonConsolidatedMember,25938000000,202606171144
comprehensive_income,2025-04-01,2026-03-31,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,CurrentYearDuration_NonConsolidatedMember,25938000000,202606171144
net_asset,2025-04-01,2026-03-31,jpcrp_cor:NetAssetsSummaryOfBusinessResults,CurrentYearInstant,205964000000,202606171144
total_asset,2025-04-01,2026-03-31,jpcrp_cor:TotalAssetsSummaryOfBusinessResults,CurrentYearInstant,427822000000,202606171144
bps,2025-04-01,2026-03-31,jpcrp_cor:NetAssetsPerShareSummaryOfBusinessResults,CurrentYearInstant,980.25,202606171144
eps,2025-04-01,2026-03-31,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,CurrentYearDuration,115.91,202606171144
diluted_eps,2025-04-01,2026-03-31,jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,CurrentYearDuration,－,202606171144
equity_ratio,2025-04-01,2026-03-31,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,CurrentYearInstant,0.466,202606171144
roe,2025-04-01,2026-03-31,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,CurrentYearDuration,0.124,202606171144
number_of_employee,2025-04-01,2026-03-31,jpcrp_cor:NumberOfEmployees,CurrentYearInstant,5766,202606171144
number_of_employee,2025-04-01,2026-03-31,jpcrp_cor:NumberOfEmployees,CurrentYearInstant,5766,202606171144
number_of_temporary_worker,2025-04-01,2026-03-31,jpcrp_cor:AverageNumberOfTemporaryWorkers,CurrentYearInstant,18399,202606171144
number_of_temporary_worker,2025-04-01,2026-03-31,jpcrp_cor:AverageNumberOfTemporaryWorkers,CurrentYearInstant,18399,202606171144
number_of_shares,2025-04-01,2026-03-31,jpcrp_cor:TotalNumberOfIssuedSharesSummaryOfBusinessResults,CurrentYearInstant_NonConsolidatedMember,41894177,202606171144
cost_of_sales,2025-04-01,2026-03-31,jppfs_cor:CostOfSales,CurrentYearDuration,589802000000,202606171144
gross_profit,2025-04-01,2026-03-31,jppfs_cor:GrossProfit,CurrentYearDuration,193632000000,202606171144
operating_income,2025-04-01,2026-03-31,jppfs_cor:OperatingIncome,CurrentYearDuration,36392000000,202606171144
