key,start_date,end_date,edinet_key,period,value,announce_date
net_sales,2010-09-21,2011-09-20,jpcrp_cor:NetSalesSummaryOfBusinessResults,Prior4YearDuration,69672100000,201512171550
net_sales,2011-09-21,2012-09-20,jpcrp_cor:NetSalesSummaryOfBusinessResults,Prior3YearDuration,61437454000,201512171550
net_sales,2012-09-21,2013-09-20,jpcrp_cor:NetSalesSummaryOfBusinessResults,Prior2YearDuration,58568647000,201512171550
net_sales,2013-09-21,2014-09-20,jpcrp_cor:NetSalesSummaryOfBusinessResults,Prior1YearDuration,55788707000,201512171550
net_sales,2014-09-21,2015-09-20,jpcrp_cor:NetSalesSummaryOfBusinessResults,CurrentYearDuration,54332002000,201512171550
ordinary_income,2010-09-21,2011-09-20,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,Prior4YearDuration,1266000,201512171550
ordinary_income,2011-09-21,2012-09-20,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,Prior3YearDuration,823060000,201512171550
ordinary_income,2012-09-21,2013-09-20,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,Prior2YearDuration,701299000,201512171550
ordinary_income,2013-09-21,2014-09-20,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,Prior1YearDuration,579751000,201512171550
ordinary_income,2014-09-21,2015-09-20,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,CurrentYearDuration,602230000,201512171550
net_income,2010-09-21,2011-09-20,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior4YearDuration,-5036884000,201512171550
net_income,2011-09-21,2012-09-20,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior3YearDuration,929927000,201512171550
net_income,2012-09-21,2013-09-20,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior2YearDuration,-5490000,201512171550
net_income,2013-09-21,2014-09-20,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior1YearDuration,493324000,201512171550
net_income,2014-09-21,2015-09-20,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,CurrentYearDuration,-177721000,201512171550
comprehensive_income,2010-09-21,2011-09-20,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior4YearDuration,-5036884000,201512171550
comprehensive_income,2011-09-21,2012-09-20,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior3YearDuration,929927000,201512171550
comprehensive_income,2012-09-21,2013-09-20,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior2YearDuration,-5490000,201512171550
comprehensive_income,2013-09-21,2014-09-20,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior1YearDuration,493324000,201512171550
comprehensive_income,2014-09-21,2015-09-20,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,CurrentYearDuration,-177721000,201512171550
net_asset,2010-09-21,2011-09-20,jpcrp_cor:NetAssetsSummaryOfBusinessResults,Prior4YearInstant,-1679273000,201512171550
net_asset,2011-09-21,2012-09-20,jpcrp_cor:NetAssetsSummaryOfBusinessResults,Prior3YearInstant,-746545000,201512171550
