key,start_date,end_date,edinet_key,period,value,announce_date
net_sales,2023-04-01,2024-03-31,jpcrp_cor:NetSalesSummaryOfBusinessResults,Prior2YearDuration,3606643000,202606261530
ordinary_income,2023-04-01,2024-03-31,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,Prior2YearDuration,71541000,202606261530
net_income,2021-04-01,2022-03-31,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior4YearDuration_NonConsolidatedMember,-218806000,202606261530
net_income,2022-04-01,2023-03-31,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior3YearDuration_NonConsolidatedMember,82285000,202606261530
net_income,2023-04-01,2024-03-31,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior2YearDuration_NonConsolidatedMember,32866000,202606261530
net_income,2024-04-01,2025-03-31,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior1YearDuration_NonConsolidatedMember,144079000,202606261530
net_income,2025-04-01,2026-03-31,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,CurrentYearDuration_NonConsolidatedMember,433386000,202606261530
comprehensive_income,2021-04-01,2022-03-31,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior4YearDuration_NonConsolidatedMember,-218806000,202606261530
comprehensive_income,2022-04-01,2023-03-31,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior3YearDuration_NonConsolidatedMember,82285000,202606261530
comprehensive_income,2023-04-01,2024-03-31,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior2YearDuration_NonConsolidatedMember,32866000,202606261530
comprehensive_income,2024-04-01,2025-03-31,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,Prior1YearDuration_NonConsolidatedMember,144079000,202606261530
comprehensive_income,2025-04-01,2026-03-31,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,CurrentYearDuration_NonConsolidatedMember,433386000,202606261530
net_asset,2023-04-01,2024-03-31,jpcrp_cor:NetAssetsSummaryOfBusinessResults,Prior2YearInstant,582118000,202606261530
total_asset,2023-04-01,2024-03-31,jpcrp_cor:TotalAssetsSummaryOfBusinessResults,Prior2YearInstant,4809834000,202606261530
bps,2023-04-01,2024-03-31,jpcrp_cor:NetAssetsPerShareSummaryOfBusinessResults,Prior2YearInstant,231.73,202606261530
eps,2023-04-01,2024-03-31,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,Prior2YearDuration,16.95,202606261530
diluted_eps,2023-04-01,2024-03-31,jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,Prior2YearDuration,－,202606261530
equity_ratio,2023-04-01,2024-03-31,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,Prior2YearInstant,0.121,202606261530
roe,2023-04-01,2024-03-31,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,Prior2YearDuration,0.087,202606261530
number_of_employee,2023-04-01,2024-03-31,jpcrp_cor:NumberOfEmployees,Prior2YearInstant,306,202606261530
number_of_temporary_worker,2023-04-01,2024-03-31,jpcrp_cor:AverageNumberOfTemporaryWorkers,Prior2YearInstant,29,202606261530
number_of_shares,2021-04-01,2022-03-31,jpcrp_cor:TotalNumberOfIssuedSharesSummaryOfBusinessResults,Prior4YearInstant_NonConsolidatedMember,237000,202606261530
number_of_shares,2022-04-01,2023-03-31,jpcrp_cor:TotalNumberOfIssuedSharesSummaryOfBusinessResults,Prior3YearInstant_NonConsolidatedMember,2370000,202606261530
number_of_shares,2023-04-01,2024-03-31,jpcrp_cor:TotalNumberOfIssuedSharesSummaryOfBusinessResults,Prior2YearInstant_NonConsolidatedMember,2512000,202606261530
number_of_shares,2024-04-01,2025-03-31,jpcrp_cor:TotalNumberOfIssuedSharesSummaryOfBusinessResults,Prior1YearInstant_NonConsolidatedMember,2512000,202606261530
number_of_shares,2025-04-01,2026-03-31,jpcrp_cor:TotalNumberOfIssuedSharesSummaryOfBusinessResults,CurrentYearInstant_NonConsolidatedMember,4131000,202606261530
cost_of_sales,2024-04-01,2025-03-31,jppfs_cor:CostOfSales,Prior1YearDuration_NonConsolidatedMember,2829574000,202606261530
cost_of_sales,2025-04-01,2026-03-31,jppfs_cor:CostOfSales,CurrentYearDuration_NonConsolidatedMember,3491921000,202606261530
gross_profit,2024-04-01,2025-03-31,jppfs_cor:GrossProfit,Prior1YearDuration_NonConsolidatedMember,1641334000,202606261530
gross_profit,2025-04-01,2026-03-31,jppfs_cor:GrossProfit,CurrentYearDuration_NonConsolidatedMember,2107257000,202606261530
operating_income,2024-04-01,2025-03-31,jppfs_cor:OperatingIncome,Prior1YearDuration_NonConsolidatedMember,263070000,202606261530
operating_income,2025-04-01,2026-03-31,jppfs_cor:OperatingIncome,CurrentYearDuration_NonConsolidatedMember,450662000,202606261530
operating_income,2024-04-01,2025-03-31,jppfs_cor:OperatingIncome,Prior1YearDuration_NonConsolidatedMember_jpcrp030000-asr_E41152-000SupportServiceForEmploymentOfPersonsWithDisabilitiesReportableSegmentMember,1398698000,202606261530
operating_income,2024-04-01,2025-03-31,jppfs_cor:OperatingIncome,Prior1YearDuration_NonConsolidatedMember_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember,-76095000,202606261530
operating_income,2024-04-01,2025-03-31,jppfs_cor:OperatingIncome,Prior1YearDuration_NonConsolidatedMember_ReconcilingItemsMember,-1059532000,202606261530
operating_income,2024-04-01,2025-03-31,jppfs_cor:OperatingIncome,Prior1YearDuration_NonConsolidatedMember,263070000,202606261530
operating_income,2025-04-01,2026-03-31,jppfs_cor:OperatingIncome,CurrentYearDuration_NonConsolidatedMember_jpcrp030000-asr_E41152-000SupportServiceForEmploymentOfPersonsWithDisabilitiesReportableSegmentMember,1790746000,202606261530
operating_income,2025-04-01,2026-03-31,jppfs_cor:OperatingIncome,CurrentYearDuration_NonConsolidatedMember_OperatingSegmentsNotIncludedInReportableSegmentsAndOtherRevenueGeneratingBusinessActivitiesMember,-72580000,202606261530
operating_income,2025-04-01,2026-03-31,jppfs_cor:OperatingIncome,CurrentYearDuration_NonConsolidatedMember_ReconcilingItemsMember,-1267503000,202606261530
operating_income,2025-04-01,2026-03-31,jppfs_cor:OperatingIncome,CurrentYearDuration_NonConsolidatedMember,450662000,202606261530
