date,open,high,low,close,volume,rs_nikkei,rs_topix,rs
2022/02/02,26430.0,26430.0,26335.0,26345.0,456,-1.0,-1.0,-1.0
2022/02/03,27055.0,27110.0,27020.0,27080.0,1524,-1.0,-1.0,-1.0
2022/02/04,27060.0,27165.0,26975.0,26980.0,1165,-1.0,-1.0,-1.0
2022/02/07,27110.0,27355.0,27105.0,27205.0,1641,-1.0,-1.0,-1.0
2022/02/08,27380.0,27475.0,27270.0,27390.0,1361,-1.0,-1.0,-1.0
2022/02/09,27040.0,27070.0,26980.0,27000.0,3365,-1.0,-1.0,-1.0
2022/02/10,26560.0,26670.0,26530.0,26600.0,3475,-1.0,-1.0,-1.0
2022/02/14,27935.0,28070.0,27875.0,27920.0,23453,-1.0,-1.0,-1.0
2022/02/15,27920.0,28000.0,27780.0,27975.0,8667,-1.0,-1.0,-1.0
2022/02/16,27330.0,27360.0,27280.0,27315.0,4296,-1.0,-1.0,-1.0
2022/02/17,27350.0,27500.0,27230.0,27335.0,5169,-1.0,-1.0,-1.0
2022/02/18,28000.0,28100.0,27770.0,27815.0,8900,-1.0,-1.0,-1.0
2022/02/21,28715.0,28735.0,28190.0,28275.0,5449,-1.0,-1.0,-1.0
2022/02/22,29060.0,29090.0,28930.0,29010.0,8832,-1.0,-1.0,-1.0
2022/02/24,29420.0,30170.0,29370.0,30110.0,14944,-1.0,-1.0,-1.0
2022/02/25,28500.0,28710.0,28400.0,28560.0,14165,-1.0,-1.0,-1.0
2022/02/28,28540.0,28760.0,28375.0,28585.0,5817,-1.0,-1.0,-1.0
2022/03/01,27715.0,27915.0,27700.0,27875.0,20396,-1.0,-1.0,-1.0
2022/03/02,28135.0,28300.0,28080.0,28125.0,7399,-1.0,-1.0,-1.0
2022/03/03,27835.0,27880.0,27775.0,27780.0,2968,-1.0,-1.0,-1.0
2022/03/04,28105.0,28745.0,28055.0,28320.0,8938,-1.0,-1.0,-1.0
2022/03/07,29115.0,29185.0,28900.0,29085.0,15992,-1.0,-1.0,-1.0
2022/03/08,29745.0,29890.0,29500.0,29890.0,5312,-1.0,-1.0,-1.0
2022/03/09,29900.0,29900.0,29595.0,29740.0,3618,-1.0,-1.0,-1.0
2022/03/10,28695.0,28875.0,28680.0,28865.0,4389,-1.0,-1.0,-1.0
2022/03/11,28995.0,29325.0,28995.0,29080.0,4489,-1.0,-1.0,-1.0
2022/03/14,29530.0,29675.0,29415.0,29545.0,2606,-1.0,-1.0,-1.0
2022/03/15,30040.0,30170.0,30010.0,30130.0,5934,-1.0,-1.0,-1.0
2022/03/16,29250.0,29345.0,28940.0,29035.0,2665,-1.0,-1.0,-1.0
2022/03/17,28090.0,28265.0,28090.0,28165.0,15363,-1.0,-1.0,-1.0
2022/03/18,28070.0,28160.0,27980.0,28085.0,2098,-1.0,-1.0,-1.0
2022/03/22,27680.0,27680.0,27385.0,27405.0,18179,-1.0,-1.0,-1.0
2022/03/23,26710.0,26825.0,26710.0,26760.0,4475,-1.0,-1.0,-1.0
2022/03/24,27105.0,27135.0,26965.0,27000.0,2191,-1.0,-1.0,-1.0
2022/03/25,26550.0,26640.0,26500.0,26525.0,1632,-1.0,-1.0,-1.0
2022/03/28,26650.0,26745.0,26635.0,26715.0,1137,-1.0,-1.0,-1.0
2022/03/29,26150.0,26210.0,26055.0,26055.0,1941,-1.0,-1.0,-1.0
2022/03/30,25700.0,25765.0,25665.0,25665.0,3229,-1.0,-1.0,-1.0
2022/03/31,25940.0,25940.0,25805.0,25880.0,2287,-1.0,-1.0,-1.0
2022/04/01,26265.0,26315.0,26205.0,26275.0,1663,-1.0,-1.0,-1.0
2022/04/04,26430.0,26430.0,26265.0,26280.0,1273,-1.0,-1.0,-1.0
2022/04/05,25790.0,25840.0,25785.0,25785.0,2631,-1.0,-1.0,-1.0
2022/04/06,26335.0,26460.0,26335.0,26400.0,3594,-1.0,-1.0,-1.0
2022/04/07,26990.0,27070.0,26950.0,26980.0,6121,-1.0,-1.0,-1.0
2022/04/08,26850.0,26925.0,26795.0,26805.0,6327,-1.0,-1.0,-1.0
2022/04/11,27345.0,27520.0,27285.0,27445.0,8450,-1.0,-1.0,-1.0
2022/04/12,27925.0,28080.0,27860.0,27995.0,12281,-1.0,-1.0,-1.0
2022/04/13,27860.0,27915.0,27665.0,27665.0,5931,-1.0,-1.0,-1.0
2022/04/14,27425.0,27450.0,27285.0,27345.0,4014,-1.0,-1.0,-1.0
2022/04/15,28215.0,28220.0,28000.0,28035.0,3208,-1.0,-1.0,-1.0
2022/04/18,28480.0,28480.0,28300.0,28315.0,7691,-1.0,-1.0,-1.0
2022/04/19,28040.0,28040.0,27790.0,27890.0,3414,-1.0,-1.0,-1.0
2022/04/20,27635.0,27765.0,27610.0,27655.0,3253,-1.0,-1.0,-1.0
2022/04/21,27625.0,27670.0,27540.0,27600.0,2435,-1.0,-1.0,-1.0
2022/04/22,28430.0,28570.0,28310.0,28420.0,9755,-1.0,-1.0,-1.0
2022/04/25,29195.0,29360.0,29155.0,29360.0,13556,-1.0,-1.0,-1.0
2022/04/26,28765.0,28810.0,28635.0,28730.0,6068,-1.0,-1.0,-1.0
2022/04/27,29925.0,30000.0,29675.0,29750.0,11383,-1.0,-1.0,-1.0
2022/04/28,29515.0,29590.0,29415.0,29505.0,17560,-1.0,-1.0,-1.0
2022/05/02,30470.0,30470.0,29900.0,30110.0,12855,-1.0,-1.0,-1.0
2022/05/06,30070.0,30250.0,29980.0,30150.0,10710,-1.0,-1.0,-1.0
2022/05/09,30680.0,30800.0,30600.0,30750.0,13611,-1.0,-1.0,-1.0
2022/05/10,31450.0,31780.0,31150.0,31200.0,23348,-1.0,-1.0,-1.0
2022/05/11,31150.0,31200.0,30840.0,30910.0,8611,-1.0,-1.0,-1.0
2022/05/12,32110.0,32300.0,31840.0,32290.0,15979,-1.0,-1.0,-1.0
2022/05/13,31940.0,32000.0,31630.0,31700.0,15488,-1.0,-1.0,-1.0
2022/05/16,30740.0,31350.0,30740.0,31130.0,17986,-1.0,-1.0,-1.0
2022/05/17,31290.0,31300.0,31050.0,31100.0,7665,-1.0,-1.0,-1.0
2022/05/18,30460.0,30730.0,30450.0,30550.0,8817,-1.0,-1.0,-1.0
2022/05/19,32290.0,32290.0,31960.0,32140.0,15800,-1.0,-1.0,-1.0
2022/05/20,32000.0,32030.0,31800.0,31800.0,13233,-1.0,-1.0,-1.0
2022/05/23,31890.0,32050.0,31810.0,31890.0,8386,-1.0,-1.0,-1.0
2022/05/24,32120.0,32380.0,32120.0,32320.0,9832,-1.0,-1.0,-1.0
2022/05/25,32240.0,32400.0,32120.0,32230.0,10693,-1.0,-1.0,-1.0
2022/05/26,32140.0,32190.0,31810.0,32190.0,9301,-1.0,-1.0,-1.0
2022/05/27,31030.0,31220.0,31000.0,31140.0,10196,-1.0,-1.0,-1.0
2022/05/30,29950.0,29950.0,29575.0,29575.0,21733,-1.0,-1.0,-1.0
2022/05/31,29735.0,30040.0,29730.0,29870.0,13430,-1.0,-1.0,-1.0
2022/06/01,30010.0,30220.0,29935.0,30190.0,4859,-1.0,-1.0,-1.0
2022/06/02,30500.0,30500.0,30270.0,30300.0,27824,-1.0,-1.0,-1.0
2022/06/03,29495.0,29550.0,29450.0,29515.0,7545,-1.0,-1.0,-1.0
2022/06/06,30350.0,30350.0,30090.0,30110.0,6185,-1.0,-1.0,-1.0
2022/06/07,30290.0,30530.0,30190.0,30530.0,9798,-1.0,-1.0,-1.0
2022/06/08,30000.0,30090.0,29940.0,30070.0,6371,-1.0,-1.0,-1.0
2022/06/09,30180.0,30280.0,30110.0,30230.0,9608,-1.0,-1.0,-1.0
