date,open,high,low,close,volume,rs_nikkei,rs_topix,rs
2026/05/28,297.1,297.1,281.3,286.2,19000,-1.0,-1.0,-1.0
2026/05/29,296.7,310.2,295.0,305.0,37540,-1.0,-1.0,-1.0
2026/06/01,312.8,312.8,286.3,300.0,148280,-1.0,-1.0,-1.0
2026/06/02,294.6,303.3,293.0,301.0,8260,-1.0,-1.0,-1.0
2026/06/03,294.4,306.5,290.3,292.5,11640,-1.0,-1.0,-1.0
2026/06/04,292.2,292.2,286.3,289.7,4640,-1.0,-1.0,-1.0
2026/06/04,292.2,292.2,286.3,289.7,4640,-1.0,-1.0,-1.0
2026/06/04,292.2,292.2,286.3,289.7,4640,-1.0,-1.0,-1.0
2026/06/04,292.2,292.2,286.3,289.7,4640,-1.0,-1.0,-1.0
2026/06/04,292.2,292.2,286.3,289.7,4640,-1.0,-1.0,-1.0
2026/06/04,292.2,292.2,286.3,289.7,4640,-1.0,-1.0,-1.0
2026/06/04,292.2,292.2,286.3,289.7,4640,-1.0,-1.0,-1.0
2026/06/04,292.2,292.2,286.3,289.7,4640,-1.0,-1.0,-1.0
2026/06/04,292.2,292.2,286.3,289.7,4640,-1.0,-1.0,-1.0
2026/06/04,292.2,292.2,286.3,289.7,4640,-1.0,-1.0,-1.0
2026/06/05,290.5,290.5,281.0,283.3,8630,-1.0,-1.0,-1.0
2026/06/08,275.3,275.3,260.0,265.3,16980,-1.0,-1.0,-1.0
2026/06/09,273.3,274.2,266.0,266.0,7570,-1.0,-1.0,-1.0
2026/06/10,258.0,265.7,236.0,255.2,69880,-1.0,-1.0,-1.0
2026/06/11,247.2,258.7,245.0,252.0,4670,-1.0,-1.0,-1.0
2026/06/12,265.2,278.0,262.0,263.5,66120,-1.0,-1.0,-1.0
2026/06/15,276.7,281.0,275.2,276.2,35520,-1.0,-1.0,-1.0
2026/06/16,284.2,284.2,271.8,273.4,24690,-1.0,-1.0,-1.0
2026/06/17,273.4,277.8,273.4,277.0,6050,-1.0,-1.0,-1.0
2026/06/18,281.0,281.0,267.0,271.9,8380,-1.0,-1.0,-1.0
2026/06/19,259.6,259.6,251.4,254.4,11280,-1.0,-1.0,-1.0
2026/06/22,255.0,266.0,255.0,264.6,56650,-1.0,-1.0,-1.0
2026/06/23,270.1,270.1,247.8,247.8,16720,-1.0,-1.0,-1.0
2026/06/24,247.9,247.9,241.0,246.9,12560,-1.0,-1.0,-1.0
2026/06/25,254.9,254.9,224.3,227.6,82570,-1.0,-1.0,-1.0
2026/06/26,231.0,231.0,223.9,224.7,22300,-1.0,-1.0,-1.0
2026/06/29,233.4,234.4,230.1,234.0,10650,-1.0,-1.0,-1.0
2026/06/30,240.0,240.0,227.0,233.7,11290,-1.0,-1.0,-1.0
2026/07/01,233.7,234.0,229.0,230.0,34330,-1.0,-1.0,-1.0
2026/07/02,238.0,241.1,235.0,239.9,5990,-1.0,-1.0,-1.0
2026/07/03,254.0,261.3,242.7,246.8,4840,-1.0,-1.0,-1.0
2026/07/06,254.8,254.8,245.6,246.7,11880,-1.0,-1.0,-1.0
2026/07/07,246.0,247.4,240.2,242.8,34940,-1.0,-1.0,-1.0
2026/07/08,242.8,244.0,238.4,242.9,15920,-1.0,-1.0,-1.0
2026/07/09,240.6,244.8,230.9,234.3,8300,-1.0,-1.0,-1.0
2026/07/10,242.0,247.7,238.8,239.6,4160,-1.0,-1.0,-1.0
2026/07/13,247.6,260.0,231.0,232.3,28450,-1.0,-1.0,-1.0
2026/07/14,238.0,238.0,227.6,232.4,10870,-1.0,-1.0,-1.0
2026/07/15,238.6,238.6,232.0,232.7,3780,-1.0,-1.0,-1.0
2026/07/16,239.9,239.9,227.5,228.7,7830,-1.0,-1.0,-1.0
2026/07/17,228.7,228.7,219.8,223.3,11300,-1.0,-1.0,-1.0
2026/07/21,225.2,234.0,224.2,234.0,2460,-1.0,-1.0,-1.0
2026/07/22,233.9,245.0,233.9,238.2,6580,-1.0,-1.0,-1.0
2026/07/23,241.2,241.2,238.9,238.9,5470,-1.0,-1.0,-1.0
2026/07/24,236.3,236.3,230.9,232.5,6090,-1.0,-1.0,-1.0
2026/07/27,240.0,241.0,238.2,239.5,10340,-1.0,-1.0,-1.0
2026/07/28,239.5,239.5,228.8,231.0,4480,-1.0,-1.0,-1.0
2026/07/29,230.6,233.2,229.6,233.2,4060,-1.0,-1.0,-1.0
2026/07/30,233.2,235.0,229.2,229.2,5140,-1.0,-1.0,-1.0
2026/07/31,230.0,233.3,230.0,233.0,11120,-1.0,-1.0,-1.0
2026/08/03,235.0,235.0,221.7,225.1,6830,-1.0,-1.0,-1.0
2026/08/04,225.1,229.4,225.0,228.7,12760,-1.0,-1.0,-1.0
2026/08/05,230.0,239.0,230.0,239.0,25780,-1.0,-1.0,-1.0
2026/08/06,239.1,248.0,239.1,240.5,9890,-1.0,-1.0,-1.0
2026/08/07,240.5,247.4,238.3,246.0,7220,-1.0,-1.0,-1.0
2026/08/10,254.0,254.0,245.0,249.5,13020,-1.0,-1.0,-1.0
2026/08/12,253.6,256.8,252.9,255.5,10960,-1.0,-1.0,-1.0
2026/08/13,255.4,259.9,253.7,253.7,7530,-1.0,-1.0,-1.0
2026/08/14,256.7,256.7,249.0,250.8,8370,-1.0,-1.0,-1.0
2026/08/17,253.3,258.0,253.3,257.5,4330,-1.0,-1.0,-1.0
2026/08/18,259.6,260.4,255.0,257.2,9490,-1.0,-1.0,-1.0
2026/08/19,246.2,247.9,245.0,245.7,7850,-1.0,-1.0,-1.0
2026/08/20,260.8,261.5,259.0,261.4,6830,-1.0,-1.0,-1.0
2026/08/21,266.0,270.0,265.5,269.3,13580,-1.0,-1.0,-1.0
2026/08/24,275.1,275.1,267.3,269.3,16680,-1.0,-1.0,-1.0
2026/08/25,272.7,272.7,265.2,268.0,8500,-1.0,-1.0,-1.0
2026/08/26,271.9,271.9,267.0,267.8,5180,-1.0,-1.0,-1.0
2026/08/27,272.9,272.9,268.0,269.5,15690,-1.0,-1.0,-1.0
