filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2015-08-11,39180,2015-09-30,3,5885000000,,,,,,446000000,,454000000,,269000000,,,197.18,,,,,,2688000000,1417000000,0.527,1038.39,1417000000,,,,,,,,,,,,true,false,9,2014-10-01,2015-06-30,0
2015-08-11,39180,2015-09-30,3,7500000000,0.086,,,,,500000000,1.807,500000000,0.146,280000000,,-0.377,200.34,,,,,,,,,,,,,,,,,,,,,,true,true,12,2014-10-01,2015-09-30,0
2015-08-11,39180,2014-09-30,3,,,,,,,,,,,,,,,,,,,,2793000000,1242000000,0.445,910.41,1242000000,,,,,,,,,,,,true,false,12,2013-10-01,2014-09-30,-1
2015-08-11,39180,2014-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000.00,,,,1365900,600,,false,false,12,2013-10-01,2014-09-30,-1
2015-08-11,39180,2015-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2014-10-01,2015-09-30,0
2015-08-11,39180,2015-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.00,,,,,,,false,true,12,2014-10-01,2015-09-30,0
2015-08-11,39180,2015-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365900,600,1365300,false,false,9,2014-10-01,2015-06-30,0
,39180,2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00,,,,,,,false,true,12,2014-10-01,2015-09-30,0
,39180,2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2014-10-01,2015-09-30,0
,39180,2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000.00,,,,,,,false,false,12,2013-10-01,2014-09-30,-1
2015-11-11,39180,2015-09-30,,7853000000,0.137,,,,,547000000,2.071,544000000,0.249,330000000,,-0.264,235.11,224.98,0.197,0.179,0.070,,3285000000,2114000000,0.643,1260.36,2114000000,250000000,56000000,275000000,1477000000,,0.340,,,,,,true,false,12,2014-10-01,2015-09-30,0
2015-11-11,39180,2014-09-30,,6906000000,0.018,,,,,178000000,6.871,436000000,,449000000,,0.173,354.50,,0.441,0.193,0.026,,2793000000,1242000000,0.445,910.41,1242000000,582000000,-96000000,-140000000,894000000,,0.197,,,,,,true,false,12,2013-10-01,2014-09-30,-1
2015-11-11,39180,2016-09-30,,4135000000,0.050,,,,,333000000,0.056,331000000,0.030,,205000000,,122.22,,,,,,,,,,,,,,,,,,,,,,true,true,6,2015-10-01,2016-03-31,1
2015-11-11,39180,2016-09-30,,8450000000,0.076,,,,,580000000,0.060,580000000,0.065,,360000000,,214.63,,,,,,,,,,,,,,,,0.373,,,,,,true,true,12,2015-10-01,2016-09-30,1
2015-11-11,39180,2015-09-30,,549000000,0.190,,,,,201000000,0.319,194000000,0.261,172000000,,-0.399,122.81,117.52,,,,,2457000000,1804000000,0.734,1075.79,1804000000,,,,,80.00,,10.00,,1677900,600,1407281,false,false,12,2014-10-01,2015-09-30,0
2015-11-11,39180,2014-09-30,,461000000,0.690,,,,,152000000,,154000000,,287000000,,-0.158,226.98,,,,,,2174000000,1091000000,0.502,799.41,1091000000,,,,,7000.00,,,,1365900,600,1267767,false,false,12,2013-10-01,2014-09-30,-1
2015-11-11,39180,2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00,,,,,,,false,true,12,2015-10-01,2016-09-30,1
2016-02-04,39180,2016-09-30,1,2063000000,,,,,,160000000,,161000000,,,104000000,,62.46,61.11,,,,,3273000000,2090000000,0.638,1239.87,2090000000,,,,,,,,,,,,true,false,3,2015-10-01,2015-12-31,0
2016-02-04,39180,2016-09-30,1,4135000000,0.050,,,,,333000000,0.056,331000000,0.030,,205000000,,122.22,,,,,,,,,,,,,,,,,,,,,,true,true,6,2015-10-01,2016-03-31,0
2016-02-04,39180,2016-09-30,1,8450000000,0.076,,,,,580000000,0.060,580000000,0.065,,360000000,,214.63,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-10-01,2016-09-30,0
2016-02-04,39180,2015-09-30,1,,,,,,,,,,,,,,,,,,,,3285000000,2114000000,0.643,1260.36,2114000000,,,,,,,,,,,,true,false,12,2014-10-01,2015-09-30,-1
2016-02-04,39180,2015-09-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00,,,,1677900,600,,false,false,12,2014-10-01,2015-09-30,-1
2016-02-04,39180,2016-09-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00,,,,,,,false,true,12,2015-10-01,2016-09-30,0
2016-02-04,39180,2016-09-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686400,600,1681202,false,false,3,2015-10-01,2015-12-31,0
,39180,2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.00,,,,,,,false,true,12,2015-10-01,2016-09-30,0
,39180,2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00,,,,,,,false,false,12,2014-10-01,2015-09-30,-1
2016-05-10,39180,2016-09-30,2,4262000000,0.082,,,,,372000000,0.182,382000000,0.191,,262000000,,78.07,76.52,,,,,3335000000,2248000000,0.674,666.63,2248000000,,,,,,,,,,,,true,false,6,2015-10-01,2016-03-31,0
2016-05-10,39180,2015-09-30,2,3938000000,,,,,,315000000,,321000000,,,184000000,,67.75,,,,,,,,,,,,,,,,,,,,,,true,false,6,2014-10-01,2015-03-31,-1
2016-05-10,39180,2016-09-30,2,8450000000,0.076,,,,,580000000,0.060,580000000,0.065,,360000000,,106.83,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-10-01,2016-09-30,0
2016-05-10,39180,2015-09-30,2,,,,,,,,,,,,,,,,,,,,3285000000,2114000000,0.643,630.18,2114000000,,,,,,,,,,,,true,false,12,2014-10-01,2015-09-30,-1
2016-05-10,39180,2015-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00,,,,3355800,1200,,false,false,12,2014-10-01,2015-09-30,-1
2016-05-10,39180,2016-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2015-10-01,2016-09-30,0
2016-05-10,39180,2016-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.00,,,,,,,false,true,12,2015-10-01,2016-09-30,0
2016-05-10,39180,2016-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373400,1382,3367041,false,false,6,2015-10-01,2016-03-31,0
2016-05-10,39180,2015-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730600,false,false,6,2014-10-01,2015-03-31,-1
2016-08-10,39180,2016-09-30,3,6268000000,0.065,,,,,485000000,0.086,496000000,0.093,,336000000,,99.95,98.04,,,,,3680000000,2322000000,0.631,688.39,2322000000,,,,,,,,,,,,true,false,9,2015-10-01,2016-06-30,0
2016-08-10,39180,2015-09-30,3,5885000000,,,,,,446000000,,454000000,,,269000000,,98.59,,,,,,,,,,,,,,,,,,,,,,true,false,9,2014-10-01,2015-06-30,-1
2016-08-10,39180,2016-09-30,3,8450000000,0.076,,,,,580000000,0.060,580000000,0.065,,360000000,,106.81,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-10-01,2016-09-30,0
2016-08-10,39180,2015-09-30,3,,,,,,,,,,,,,,,,,,,,3285000000,2114000000,0.643,630.18,2114000000,,,,,,,,,,,,true,false,12,2014-10-01,2015-09-30,-1
2016-08-10,39180,2015-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00,,,,3355800,1200,,false,false,12,2014-10-01,2015-09-30,-1
2016-08-10,39180,2016-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2015-10-01,2016-09-30,0
2016-08-10,39180,2016-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.00,,,,,,,false,true,12,2015-10-01,2016-09-30,0
