filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2018-05-14,65700,2018-03-31,,13285000000,0.109,,,,,541000000,0.699,556000000,0.701,,322000000,,135.20,133.83,0.117,0.055,0.041,,10971000000,3305000000,0.301,1134.61,3305000000,1605000000,-1207000000,1382000000,3233000000,,0.251,,,,,,true,false,12,2017-04-01,2018-03-31,0
2018-05-14,65700,2017-03-31,,11978000000,0.060,,,,,318000000,0.702,326000000,0.460,,328000000,,133.84,,0.162,0.037,0.027,,9073000000,2185000000,0.241,923.87,2185000000,1036000000,-1087000000,196000000,1452000000,,0.072,,,,,,true,false,12,2016-04-01,2017-03-31,-1
2018-05-14,65700,2019-03-31,,6524000000,,,,,,297000000,,321000000,,,197000000,,67.78,,,,,,,,,,,,,,,,,,,,,,true,true,6,2018-04-01,2018-09-30,1
2018-05-14,65700,2019-03-31,,13486000000,0.015,,,,,548000000,0.012,599000000,0.079,,369000000,,126.87,,,,,,,,,,,,,,,,0.268,,,,,,true,true,12,2018-04-01,2019-03-31,1
2018-05-14,65700,2018-03-31,,10429000000,0.076,,,,,452000000,0.242,462000000,0.320,262000000,,1.045,110.10,108.99,,,,,10268000000,2814000000,0.274,966.15,2814000000,,,,,34.00,,,,3013500,100000,2384328,false,false,12,2017-04-01,2018-03-31,0
2018-05-14,65700,2017-03-31,,9691000000,0.019,,,,,364000000,1.595,350000000,1.341,128000000,,0.243,54.24,,,,,,8443000000,1754000000,0.208,741.72,1754000000,,,,,500.00,,,,2466000,100000,2366000,false,false,12,2016-04-01,2017-03-31,-1
2018-05-14,65700,2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.00,,,,,,,false,true,12,2018-04-01,2019-03-31,1
2018-08-10,65700,2019-03-31,1,3036000000,,,,,,31000000,,31000000,,,3000000,,1.20,1.19,,,,,9732000000,3210000000,0.330,,3210000000,,,,,,,,,,,,true,false,3,2018-04-01,2018-06-30,0
2018-08-10,65700,2019-03-31,1,6524000000,,,,,,297000000,,321000000,,,197000000,,33.89,,,,,,,,,,,,,,,,,,,,,,true,true,6,2018-04-01,2018-09-30,0
2018-08-10,65700,2019-03-31,1,13486000000,0.015,,,,,548000000,0.012,599000000,0.079,,369000000,,63.44,,,,,,,,,,,,,,,,,,,,,,true,true,12,2018-04-01,2019-03-31,0
2018-08-10,65700,2018-03-31,1,,,,,,,,,,,,,,,,,,,,10971000000,3305000000,0.301,,3305000000,,,,,,,,,,,,true,false,12,2017-04-01,2018-03-31,-1
2018-08-10,65700,2018-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.00,,,,3013500,100000,,false,false,12,2017-04-01,2018-03-31,-1
2018-08-10,65700,2019-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,,,,,,,false,true,12,2018-04-01,2019-03-31,0
2018-08-10,65700,2019-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3013500,100000,2913500,false,false,3,2018-04-01,2018-06-30,0
2018-11-13,65700,2019-03-31,2,6783000000,,,,,,289000000,,340000000,,,213000000,,36.64,36.28,,,,,10967000000,3398000000,0.310,,3398000000,,,,,,,,,,,,true,false,6,2018-04-01,2018-09-30,0
2018-11-13,65700,2019-03-31,2,13486000000,0.015,,,,,548000000,0.012,599000000,0.079,,369000000,,63.44,,,,,,,,,,,,,,,,,,,,,,true,true,12,2018-04-01,2019-03-31,0
2018-11-13,65700,2018-03-31,2,,,,,,,,,,,,,,,,,,,,10971000000,3305000000,0.301,,3305000000,,,,,,,,,,,,true,false,12,2017-04-01,2018-03-31,-1
2018-11-13,65700,2018-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.00,,,,6027000,200000,,false,false,12,2017-04-01,2018-03-31,-1
2018-11-13,65700,2019-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.50,,,,,,,false,false,12,2018-04-01,2019-03-31,0
2018-11-13,65700,2019-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,,,,,,,false,true,12,2018-04-01,2019-03-31,0
2018-11-13,65700,2019-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6027000,200000,5827000,false,false,6,2018-04-01,2018-09-30,0
2019-02-13,65700,2019-03-31,3,10583000000,0.056,,,,,282000000,-0.457,384000000,-0.298,,238000000,,40.85,40.41,,,,,11121000000,3377000000,0.304,,3377000000,,,,,,,,,,,,true,false,9,2018-04-01,2018-12-31,0
2019-02-13,65700,2018-03-31,3,10024000000,,,,,,520000000,,547000000,,,364000000,,77.00,,,,,,,,,,,,,,,,,,,,,,true,false,9,2017-04-01,2017-12-31,-1
2019-02-13,65700,2018-03-31,3,,,,,,,,,,,,,,,,,,,,10971000000,3305000000,0.301,,3305000000,,,,,,,,,,,,true,false,12,2017-04-01,2018-03-31,-1
2019-02-13,65700,2018-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.00,,,,6027000,200000,,false,false,12,2017-04-01,2018-03-31,-1
2019-02-13,65700,2019-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.50,,,,,,,false,false,12,2018-04-01,2019-03-31,0
2019-02-13,65700,2019-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,,,,,,,false,true,12,2018-04-01,2019-03-31,0
2019-02-13,65700,2019-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6027000,200000,5827000,false,false,9,2018-04-01,2018-12-31,0
2019-02-13,65700,2018-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4732000,false,false,9,2017-04-01,2017-12-31,-1
2019-02-13,65700,2019-03-31,,11947000000,,,,,,320000000,,419000000,,750000000,,,128.87,,,,,,,,,,,,,,,,,,,,,,false,true,12,2018-04-01,2019-03-31,0
2019-02-13,65700,2018-03-31,,10429000000,,,,,,452000000,,462000000,,262000000,,,110.10,,,,,,,,,,,,,,,,,,,,,,false,false,12,2017-04-01,2018-03-31,-1
2019-05-14,65700,2019-03-31,,12168000000,0.167,,,,,393000000,-0.131,485000000,0.050,747000000,,1.849,128.34,126.93,0.241,0.046,0.032,,10990000000,3396000000,0.309,582.96,3396000000,1361000000,-1563000000,-485000000,2677000000,17.50,0.136,,,6027000,200000,5827000,false,false,12,2018-04-01,2019-03-31,0
2019-05-14,65700,2018-03-31,,10429000000,0.076,,,,,452000000,0.242,462000000,0.320,262000000,,1.045,55.05,54.49,,,,,10268000000,2814000000,0.274,483.08,2814000000,,,,,34.00,,,,6027000,200000,4768658,false,false,12,2017-04-01,2018-03-31,-1
2019-05-14,65700,2020-03-31,,7341000000,,,,,,261000000,,291000000,,166000000,,,28.54,,,,,,,,,,,,,,,,,,,,,,false,true,6,2019-04-01,2019-09-30,1
2019-05-14,65700,2020-03-31,,15000000000,0.233,,,,,500000000,0.271,588000000,0.210,336000000,,-0.551,57.74,,,,,,,,,,,,,,,17.50,0.303,,,,,,false,true,12,2019-04-01,2020-03-31,1
2019-08-09,65700,2020-03-31,1,3360000000,,,,,,22000000,,23000000,,31000000,,,5.47,5.40,,,,,10468000000,3380000000,0.323,,3380000000,,,,,,,,,6027000,200000,5827000,false,false,3,2019-04-01,2019-06-30,0
2019-08-09,65700,2020-03-31,1,7341000000,,,,,,261000000,,291000000,,166000000,,,28.54,,,,,,,,,,,,,,,,,,,,,,false,true,6,2019-04-01,2019-09-30,0
2019-08-09,65700,2020-03-31,1,15000000000,0.233,,,,,500000000,0.271,588000000,0.212,336000000,,-0.550,57.74,,,,,,,,,,,,,,,17.50,,,,,,,false,true,12,2019-04-01,2020-03-31,0
2019-08-09,65700,2019-03-31,1,,,,,,,,,,,,,,,,,,,,10990000000,3396000000,0.309,,3396000000,,,,,17.50,,,,6027000,200000,,false,false,12,2018-04-01,2019-03-31,-1
2019-08-09,65700,2019-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5827000,false,false,3,2018-04-01,2018-06-30,-1
