filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-05-10,151A0,2024-06-30,3,9345000000,,,,,,548000000,,551000000,,311000000,,,129.44,114.32,,,,,4539000000,1886000000,0.415,,1885000000,,,,,,,,,2765000,,2407964,false,false,9,2023-07-01,2024-03-31,0
2024-05-10,151A0,2024-06-30,3,11473000000,0.388,,,,,479000000,2.996,486000000,2.526,322000000,,0.916,129.28,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2023-07-01,2024-06-30,0
2024-05-10,151A0,2023-06-30,3,,,,,,,,,,,,,,,,,,,,3146000000,963000000,0.306,,963000000,,,,,0.00,,,,2400000,,,false,false,12,2022-07-01,2023-06-30,-1
2024-05-10,151A0,2024-06-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2023-07-01,2024-06-30,0
2024-08-09,151A0,2024-06-30,,12363000000,0.496,,,,,542000000,3.519,546000000,2.963,320000000,,0.907,128.57,114.17,0.225,0.147,0.044,,4314000000,1895000000,0.439,685.47,1895000000,626000000,-728000000,362000000,2038000000,0.00,,,,2765000,,2496735,false,false,12,2023-07-01,2024-06-30,0
2024-08-09,151A0,2023-06-30,,8265000000,1.062,,,,,120000000,,137000000,4.800,168000000,,,70.15,,0.192,0.050,0.015,,3146000000,963000000,0.306,401.32,963000000,587000000,-156000000,-235000000,1777000000,0.00,,,,2400000,,2400000,false,false,12,2022-07-01,2023-06-30,-1
2024-08-09,151A0,2025-06-30,,7272000000,0.168,,,,,505000000,0.088,510000000,0.083,311000000,,0.045,112.84,,,,,,,,,,,,,,,,,,,,,,false,true,6,2024-07-01,2024-12-31,1
2024-08-09,151A0,2025-06-30,,14600000000,0.181,,,,,803000000,0.482,812000000,0.486,519000000,,0.618,187.81,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-07-01,2025-06-30,1
2024-11-08,151A0,2025-06-30,1,3800000000,,,,,,384000000,,388000000,,244000000,,,88.33,79.37,,,,,4590000000,2144000000,0.467,,2144000000,,,,,,,,,2777550,,2769688,false,false,3,2024-07-01,2024-09-30,0
2024-11-08,151A0,2025-06-30,1,7272000000,0.168,,,,,505000000,0.088,510000000,0.083,311000000,,0.045,37.44,,,,,,,,,,,,,,,,,,,,,,false,true,6,2024-07-01,2024-12-31,0
2024-11-08,151A0,2025-06-30,1,14600000000,0.181,,,,,803000000,0.482,812000000,0.486,519000000,,0.618,62.32,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-07-01,2025-06-30,0
2024-11-08,151A0,2024-06-30,1,,,,,,,,,,,,,,,,,,,,4314000000,1895000000,0.439,,1895000000,,,,,0.00,,,,2765000,,,false,false,12,2023-07-01,2024-06-30,-1
2025-02-07,151A0,2025-06-30,2,7154000000,0.150,,,,,553000000,0.190,559000000,0.188,369000000,,0.237,44.23,39.94,,,,,4591000000,2281000000,0.497,,2280000000,,,,,,,,,8438250,,8349552,false,false,6,2024-07-01,2024-12-31,0
2025-02-07,151A0,2024-06-30,2,6223000000,,,,,,465000000,,471000000,,298000000,,,41.46,,,,,,,,,,,,,,,,,,,,,7200000,false,false,6,2023-07-01,2023-12-31,-1
2025-02-07,151A0,2025-06-30,2,14600000000,0.181,,,,,803000000,0.482,812000000,0.486,519000000,,0.618,62.60,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-07-01,2025-06-30,0
2025-02-07,151A0,2024-06-30,2,,,,,,,,,,,,,,,,,,,,4314000000,1895000000,0.439,,1895000000,,,,,0.00,,,,8295000,,,false,false,12,2023-07-01,2024-06-30,-1
2025-02-07,151A0,2025-06-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-07-01,2025-06-30,0
2025-05-09,151A0,2025-06-30,3,10561000000,0.130,,,,,704000000,0.284,714000000,0.295,477000000,,0.532,56.94,54.68,,,,,4519000000,2393000000,0.530,,2393000000,,,,,,,,,8473875,,8388096,false,false,9,2024-07-01,2025-03-31,0
2025-05-09,151A0,2024-06-30,3,9345000000,,,,,,548000000,,551000000,,311000000,,,43.15,38.11,,,,,,,,,,,,,,,,,,,,7223891,false,false,9,2023-07-01,2024-03-31,-1
2025-05-09,151A0,2025-06-30,3,14600000000,0.181,,,,,803000000,0.482,812000000,0.486,519000000,,0.618,62.60,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-07-01,2025-06-30,0
