filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2015-05-07,23930,2015-03-31,,12131000000,0.115,,,,,962000000,-0.219,975000000,-0.218,505000000,,-0.253,32.51,,0.051,0.076,0.079,,13057000000,9987000000,0.762,640.29,9948000000,-875000000,-81000000,-341000000,1375000000,,0.523,,,,,,true,false,12,2014-04-01,2015-03-31,0
2015-05-07,23930,2014-03-31,,10883000000,0.127,,,,,1232000000,0.077,1247000000,0.069,676000000,,-0.018,43.55,,0.070,0.098,0.113,,12613000000,9842000000,0.777,630.79,9801000000,-1366000000,1066000000,-342000000,2674000000,,0.505,,,,,,true,false,12,2013-04-01,2014-03-31,-1
2015-05-07,23930,2016-03-31,,13500000000,0.113,,,,,900000000,-0.065,900000000,-0.078,,510000000,,32.82,,,,,,,,,,,,,,,,0.518,,,,,,true,true,12,2015-04-01,2016-03-31,1
2015-05-07,23930,2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.00,,,,16342400,804400,15538000,false,false,12,2013-04-01,2014-03-31,-1
2015-05-07,23930,2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,,,,16342400,804400,15538000,false,false,12,2014-04-01,2015-03-31,0
2015-05-07,23930,2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,,,,,,,false,true,12,2015-04-01,2016-03-31,1
2015-07-30,23930,2016-03-31,1,3319000000,0.150,,,,,192000000,-0.249,197000000,-0.250,,110000000,,7.10,,,,,,13065000000,9833000000,0.750,,9795000000,,,,,,,,,,,,true,false,3,2015-04-01,2015-06-30,0
2015-07-30,23930,2015-03-31,1,2887000000,0.120,,,,,256000000,0.173,263000000,0.175,,148000000,,9.56,,,,,,,,,,,,,,,,,,,,,,true,false,3,2014-04-01,2014-06-30,-1
2015-07-30,23930,2016-03-31,1,13500000000,0.113,,,,,900000000,-0.065,900000000,-0.078,,510000000,,32.82,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2015-07-30,23930,2015-03-31,1,,,,,,,,,,,,,,,,,,,,13057000000,9987000000,0.762,,9948000000,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2015-07-30,23930,2015-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,,,,16342400,804400,,false,false,12,2014-04-01,2015-03-31,-1
2015-07-30,23930,2016-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,,,,,,,false,true,12,2015-04-01,2016-03-31,0
2015-07-30,23930,2016-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16342400,804400,15538000,false,false,3,2015-04-01,2015-06-30,0
2015-07-30,23930,2015-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15538000,false,false,3,2014-04-01,2014-06-30,-1
2015-10-30,23930,2016-03-31,2,6740000000,0.141,,,,,529000000,0.025,538000000,0.024,,350000000,,22.53,,,,,,14508000000,10074000000,0.692,,10035000000,,,,,,,,,,,,true,false,6,2015-04-01,2015-09-30,0
2015-10-30,23930,2015-03-31,2,5905000000,0.122,,,,,516000000,0.025,526000000,0.022,,295000000,,19.01,,,,,,,,,,,,,,,,,,,,,,true,false,6,2014-04-01,2014-09-30,-1
2015-10-30,23930,2016-03-31,2,13500000000,0.113,,,,,900000000,-0.065,900000000,-0.078,,510000000,,32.82,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2015-10-30,23930,2015-03-31,2,,,,,,,,,,,,,,,,,,,,13057000000,9987000000,0.762,,9948000000,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2015-10-30,23930,2015-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,,,,16342400,804400,,false,false,12,2014-04-01,2015-03-31,-1
2015-10-30,23930,2016-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2015-04-01,2016-03-31,0
2015-10-30,23930,2016-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00,,,,,,,false,true,12,2015-04-01,2016-03-31,0
2015-10-30,23930,2016-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16342400,804400,15538000,false,false,6,2015-04-01,2015-09-30,0
2015-10-30,23930,2015-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15538000,false,false,6,2014-04-01,2014-09-30,-1
2015-12-25,23930,2016-03-31,,13600000000,0.007,,,,,1120000000,0.244,1130000000,0.256,,680000000,,43.76,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2015-12-25,23930,2015-03-31,,12131000000,,,,,,962000000,,975000000,,,505000000,,32.51,,,,,,,,,,,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2016-01-29,23930,2016-03-31,3,10194000000,0.133,,,,,868000000,0.161,879000000,0.158,,552000000,,35.58,,,,,,15504000000,10252000000,0.660,,10240000000,,,,,,,,,,,,true,false,9,2015-04-01,2015-12-31,0
