filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-09-12,215A0,2024-10-31,3,19025000000,,,,,,2793000000,,2472000000,,1466000000,,,15.42,13.70,,,,,22508000000,7682000000,0.340,,7664000000,,,,,,,,,95139000,,95072333,false,false,9,2023-11-01,2024-07-31,0
2024-09-12,215A0,2024-10-31,3,27556000000,0.707,,,,,4091000000,1.090,3623000000,0.883,2253000000,,0.250,23.69,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2023-11-01,2024-10-31,0
2024-09-12,215A0,2023-10-31,3,,,,,,,,,,,,,,,,,,,,17800000000,6201000000,0.347,,6182000000,,,,,0.00,,,,94797000,,,false,false,12,2022-11-01,2023-10-31,-1
2024-09-12,215A0,2024-10-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2023-11-01,2024-10-31,0
2024-12-12,215A0,2024-10-31,,26880000000,0.665,,,,,4247000000,1.170,3924000000,1.039,2797000000,,0.552,29.31,25.63,0.367,0.177,0.158,,26575000000,9095000000,0.342,93.47,9078000000,1183000000,-284000000,3343000000,12238000000,0.00,,,,97122000,,95412000,false,false,12,2023-11-01,2024-10-31,0
2024-12-12,215A0,2023-10-31,,16144000000,1.597,,,,,1957000000,,1924000000,,1802000000,,6.021,19.01,,0.341,0.145,0.121,,17800000000,6201000000,0.347,-5.20,6182000000,-749000000,-541000000,5306000000,7996000000,0.00,,,,94797000,,94797000,false,false,12,2022-11-01,2023-10-31,-1
2024-12-12,215A0,2025-10-31,,34394000000,0.280,,,,,6000000000,0.413,5943000000,0.514,4382000000,,0.567,45.12,,,,,,,,,,,,,,,,,,,,,,false,true,12,2024-11-01,2025-10-31,1
2024-12-12,215A0,2025-10-31,,35700000000,0.328,,,,,6710000000,0.580,6653000000,0.695,4932000000,,0.763,50.78,,,,,,,,,,,,,,,,,,,,,,false,true,12,2024-11-01,2025-10-31,1
2024-12-12,215A0,2025-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-11-01,2025-10-31,1
2025-03-13,215A0,2025-10-31,1,8642000000,,,,,,1413000000,,1392000000,,1308000000,,,13.44,12.29,,,,,30979000000,10423000000,0.336,,10405000000,,,,,,,,,97533000,,97312000,false,false,3,2024-11-01,2025-01-31,0
2025-03-13,215A0,2025-10-31,1,34394000000,0.280,,,,,6000000000,0.413,5943000000,0.514,4382000000,,0.567,45.12,,,,,,,,,,,,,,,,,,,,,,false,true,12,2024-11-01,2025-10-31,0
2025-03-13,215A0,2025-10-31,1,35700000000,0.328,,,,,6710000000,0.580,6653000000,0.695,4932000000,,0.763,50.78,,,,,,,,,,,,,,,,,,,,,,false,true,12,2024-11-01,2025-10-31,0
2025-03-13,215A0,2024-10-31,1,,,,,,,,,,,,,,,,,,,,26575000000,9095000000,0.342,,9078000000,,,,,0.00,,,,97122000,,,false,false,12,2023-11-01,2024-10-31,-1
2025-03-13,215A0,2025-10-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-11-01,2025-10-31,0
2025-06-12,215A0,2025-10-31,2,16460000000,0.322,,,,,3264000000,0.899,3222000000,0.993,2564000000,,1.658,26.08,23.72,,,,,30399000000,11761000000,0.386,,11743000000,,,,,,,,,99429000,,98307000,false,false,6,2024-11-01,2025-04-30,0
2025-06-12,215A0,2024-10-31,2,12450000000,,,,,,1719000000,,1617000000,,964000000,,,10.15,,,,,,,,,,,,,,,,,,,,,95039000,false,false,6,2023-11-01,2024-04-30,-1
2025-06-12,215A0,2025-10-31,2,34394000000,0.280,,,,,6000000000,0.413,5943000000,0.514,4382000000,,0.567,45.12,,,,,,,,,,,,,,,,,,,,,,false,true,12,2024-11-01,2025-10-31,0
2025-06-12,215A0,2025-10-31,2,35700000000,0.328,,,,,6710000000,0.580,6653000000,0.695,4932000000,,0.763,50.78,,,,,,,,,,,,,,,,,,,,,,false,true,12,2024-11-01,2025-10-31,0
2025-06-12,215A0,2024-10-31,2,,,,,,,,,,,,,,,,,,,,26575000000,9095000000,0.342,,9078000000,,,,,0.00,,,,97122000,,,false,false,12,2023-11-01,2024-10-31,-1
2025-06-12,215A0,2025-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-11-01,2025-10-31,0
2025-06-12,215A0,2025-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-11-01,2025-10-31,0
