filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2016-02-10,39240,2016-03-31,3,5204000000,,,,,,350000000,,311000000,,197000000,,,120.26,,,,,,4008000000,2459000000,0.613,,2459000000,,,,,,,,,1931500,,1640350,false,false,9,2015-04-01,2015-12-31,0
2016-02-10,39240,2016-03-31,3,7150000000,0.129,,,,,466000000,0.251,472000000,0.141,282000000,,0.238,164.23,,,,,,,,,,,,,,,45.00,,,,,,,false,true,12,2015-04-01,2016-03-31,0
2016-02-10,39240,2015-03-31,3,,,,,,,,,,,,,,,,,,,,3565000000,1771000000,0.497,,1771000000,,,,,60.00,,,,1641500,33500,,false,false,12,2014-04-01,2015-03-31,-1
2016-03-17,39240,2016-03-31,,7380000000,0.032,,,,,555000000,0.191,521000000,0.104,326000000,,0.156,189.87,,,,,,,,,,,,,,,50.00,,,,,,,false,true,12,2015-04-01,2016-03-31,0
2016-03-17,39240,2015-03-31,,6333000000,,,,,,372000000,,413000000,,228000000,,,143.19,,,,,,,,,,,,,,,60.00,,,,,,,false,false,12,2014-04-01,2015-03-31,-1
2016-03-17,39240,2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2015-04-01,2016-03-31,0
2016-05-11,39240,2016-03-31,,7413000000,0.171,,,,,558000000,0.498,524000000,0.267,323000000,,0.415,187.73,,0.145,0.132,0.075,,4400000000,2674000000,0.608,1340.79,2674000000,193000000,-77000000,507000000,1697000000,50.00,0.266,,,1995000,,1722192,false,false,12,2015-04-01,2016-03-31,0
2016-05-11,39240,2015-03-31,,6333000000,0.142,,,,,372000000,0.826,413000000,0.917,228000000,,1.025,143.19,,0.141,0.127,0.059,,3565000000,1771000000,0.497,1101.61,1771000000,326000000,-57000000,-15000000,1074000000,60.00,0.084,,,1641500,33500,1595308,false,false,12,2014-04-01,2015-03-31,-1
2016-05-11,39240,2017-03-31,,3640000000,0.029,,,,,220000000,0.008,221000000,0.010,140000000,,0.006,70.39,,,,,,,,,,,,,,,,,,,,,,false,true,6,2016-04-01,2016-09-30,1
2016-05-11,39240,2017-03-31,,7770000000,0.048,,,,,571000000,0.024,572000000,0.092,355000000,,0.099,178.03,,,,,,,,,,,,,,,54.00,0.303,,,,,,false,true,12,2016-04-01,2017-03-31,1
