filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-10-01,255A0,2025-03-31,,41320000000,,,,,,6140000000,,6260000000,,,4370000000,,334.80,,,,,,,,,,,,,,,,,,,,,,true,true,12,2024-04-01,2025-03-31,0
,255A0,2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.00,,,,,,,false,true,12,2024-04-01,2025-03-31,0
,255A0,2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-04-01,2025-03-31,0
,255A0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.00,,,,,,,false,false,12,2023-04-01,2024-03-31,-1
2025-02-12,255A0,2025-03-31,3,31014000000,,,,,,4513000000,,4913000000,,,2911000000,,260.25,,,,,,57820000000,42992000000,0.744,,42992000000,,,,,,,,,,,,true,false,9,2024-04-01,2024-12-31,0
2025-02-12,255A0,2025-03-31,3,43190000000,,,,,,6280000000,,6670000000,,,4110000000,,352.78,,,,,,,,,,,,,,,,,,,,,,true,true,12,2024-04-01,2025-03-31,0
2025-02-12,255A0,2025-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.00,,,,,,,false,true,12,2024-04-01,2025-03-31,0
2025-02-12,255A0,2025-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13681230,640601,11186701,false,false,9,2024-04-01,2024-12-31,0
2025-05-12,255A0,2025-03-31,,43261000000,,,,,,6344000000,,6626000000,,,4064000000,,348.90,,0.104,0.116,0.147,,58375000000,44406000000,0.761,3405.29,44406000000,6400000000,-3276000000,-2547000000,7391000000,,0.307,,,,,,true,false,12,2024-04-01,2025-03-31,0
2025-05-12,255A0,2026-03-31,,21610000000,,,,,,3090000000,,3150000000,,,2070000000,,158.74,,,,,,,,,,,,,,,,,,,,,,true,true,6,2025-04-01,2025-09-30,1
2025-05-12,255A0,2026-03-31,,44700000000,0.033,,,,,6680000000,0.053,6760000000,0.020,,4810000000,,368.84,,,,,,,,,,,,,,,,0.301,,,,,,true,true,12,2025-04-01,2026-03-31,1
2025-05-12,255A0,2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.00,,,,13681230,640651,11650174,false,false,12,2024-04-01,2025-03-31,0
2025-05-12,255A0,2026-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.00,,,,,,,false,true,12,2025-04-01,2026-03-31,1
2025-05-12,255A0,2025-03-31,,43261000000,,,,,,6344000000,,6626000000,,,4064000000,,348.90,,0.104,0.116,0.147,,58375000000,44406000000,0.761,3405.29,44406000000,6438000000,-3312000000,-2548000000,7391000000,,0.307,,,,,,true,false,12,2024-04-01,2025-03-31,0
2025-05-12,255A0,2026-03-31,,21610000000,,,,,,3090000000,,3150000000,,,2070000000,,158.74,,,,,,,,,,,,,,,,,,,,,,true,true,6,2025-04-01,2025-09-30,1
2025-05-12,255A0,2026-03-31,,44700000000,0.033,,,,,6680000000,0.053,6760000000,0.020,,4810000000,,368.84,,,,,,,,,,,,,,,,0.301,,,,,,true,true,12,2025-04-01,2026-03-31,1
2025-05-12,255A0,2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.00,,,,13681230,640651,11650174,false,false,12,2024-04-01,2025-03-31,0
2025-05-12,255A0,2026-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.00,,,,,,,false,true,12,2025-04-01,2026-03-31,1
