filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2022-02-10,4265,2022-03-31,3,440000000,,,,,,-25000000,,-42000000,,-44000000,,,-11.20,,,,,,974000000,902000000,0.926,,901000000,,,,,,,,,4296000,,3980655,false,false,9,2021-04-01,2021-12-31,0
2022-02-10,4265,2022-03-31,3,739000000,0.438,,,,,30000000,2.614,15000000,0.648,14000000,,2.810,3.45,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2021-04-01,2022-03-31,0
2022-02-10,4265,2021-03-31,3,,,,,,,,,,,,,,,,,,,,489000000,440000000,0.898,,439000000,,,,,0.00,,,,3976000,,,false,false,12,2020-04-01,2021-03-31,-1
2022-02-10,4265,2022-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2021-04-01,2022-03-31,0
2022-05-11,4265,2022-03-31,,720000000,0.401,,,,,39000000,3.655,21000000,1.333,44000000,,,10.90,10.30,0.056,0.025,0.055,,1234000000,1141000000,0.924,259.79,1140000000,115000000,8000000,638000000,966000000,0.00,,,,4390800,,4075553,false,false,12,2021-04-01,2022-03-31,0
2022-05-11,4265,2021-03-31,,514000000,0.637,,,,,8000000,,9000000,,3000000,,,0.93,,0.008,0.019,0.017,,489000000,440000000,0.898,-76.59,439000000,-121000000,-55000000,,203000000,0.00,,,,3976000,,3976000,false,false,12,2020-04-01,2021-03-31,-1
2022-05-11,4265,2023-03-31,,342000000,0.275,,,,,-67000000,,-67000000,,-46000000,,,-10.68,,,,,,,,,,,,,,,,,,,,,,false,true,6,2022-04-01,2022-09-30,1
2022-05-11,4265,2023-03-31,,976000000,0.355,,,,,180000000,3.518,180000000,7.461,124000000,,1.797,28.30,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2022-04-01,2023-03-31,1
2022-08-08,4265,2023-03-31,1,101000000,,,,,,-69000000,,-70000000,,-70000000,,,-16.10,,,,,,1160000000,1071000000,0.923,,1070000000,,,,,,,,,4396300,,4390921,false,false,3,2022-04-01,2022-06-30,0
2022-08-08,4265,2023-03-31,1,342000000,0.275,,,,,-67000000,,-67000000,,-46000000,,,-10.67,,,,,,,,,,,,,,,,,,,,,,false,true,6,2022-04-01,2022-09-30,0
2022-08-08,4265,2023-03-31,1,976000000,0.355,,,,,180000000,3.518,180000000,7.461,124000000,,1.797,28.28,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2022-04-01,2023-03-31,0
2022-08-08,4265,2022-03-31,1,,,,,,,,,,,,,,,,,,,,1234000000,1141000000,0.924,,1140000000,,,,,0.00,,,,4390800,,,false,false,12,2021-04-01,2022-03-31,-1
2022-11-11,4265,2023-03-31,2,254000000,0.947,,,,,-94000000,,-93000000,,-95000000,,,-21.57,,,,,,1163000000,1051000000,0.903,,1050000000,,,,,,,,,4425800,,4403683,false,false,6,2022-04-01,2022-09-30,0
2022-11-11,4265,2022-03-31,2,268000000,,,,,,-29000000,,-29000000,,-29000000,,,-7.43,,,,,,,,,,,,,,,,,,,,,2059000,false,false,6,2021-04-01,2021-09-30,-1
2022-11-11,4265,2023-03-31,2,849000000,0.178,,,,,40000000,0.018,41000000,0.928,25000000,,-0.416,5.88,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2022-04-01,2023-03-31,0
2022-11-11,4265,2022-03-31,2,,,,,,,,,,,,,,,,,,,,1234000000,1141000000,0.924,,1140000000,,,,,0.00,,,,4390800,,,false,false,12,2021-04-01,2022-03-31,-1
2022-11-11,4265,2023-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2022-04-01,2023-03-31,0
2023-02-14,4265,2023-03-31,3,445000000,0.011,,,,,-103000000,,-103000000,,-146000000,,,-33.23,,,,,,1095000000,1000000000,0.913,,999000000,,,,,,,,,4429800,,4411813,false,false,9,2022-04-01,2022-12-31,0
2023-02-14,4265,2022-03-31,3,440000000,,,,,,-25000000,,-42000000,,-44000000,,,-11.20,,,,,,,,,,,,,,,,,,,,,3980655,false,false,9,2021-04-01,2021-12-31,-1
2023-02-14,4265,2023-03-31,3,677000000,-0.060,,,,,-74000000,,-75000000,,-116000000,,,-26.43,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2022-04-01,2023-03-31,0
2023-02-14,4265,2022-03-31,3,,,,,,,,,,,,,,,,,,,,1234000000,1141000000,0.924,,1140000000,,,,,0.00,,,,4390800,,,false,false,12,2021-04-01,2022-03-31,-1
2023-02-14,4265,2023-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2022-04-01,2023-03-31,0
2023-05-15,4265,2023-03-31,,668000000,-0.073,,,,,-80000000,,-80000000,,-125000000,,,-28.35,,-0.115,-0.069,-0.121,,1088000000,1032000000,0.949,230.01,1032000000,-60000000,-8000000,16000000,912000000,0.00,,,,4489300,,4423004,false,false,12,2022-04-01,2023-03-31,0
2023-05-15,4265,2022-03-31,,720000000,0.401,,,,,39000000,3.655,21000000,1.333,44000000,,,10.90,10.30,0.056,0.025,0.055,,1234000000,1141000000,0.924,259.79,1140000000,115000000,8000000,638000000,966000000,0.00,,,,4390800,,4075553,false,false,12,2021-04-01,2022-03-31,-1
2023-05-15,4265,2024-03-31,,257000000,0.014,,,,,-213000000,,-213000000,,-214000000,,,-47.76,,,,,,,,,,,,,,,,,,,,,,false,true,6,2023-04-01,2023-09-30,1
2023-05-15,4265,2024-03-31,,913000000,0.367,,,,,16000000,,16000000,,14000000,,,3.13,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2023-04-01,2024-03-31,1
2023-08-14,4265,2024-03-31,1,81000000,,,,,,-137000000,,-137000000,,,-138000000,,-30.86,,,,,,1051000000,894000000,0.850,,894000000,,,,,,,,,,,,true,false,3,2023-04-01,2023-06-30,0
2023-08-14,4265,2023-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,4489300,,,false,false,12,2022-04-01,2023-03-31,-1
2023-08-14,4265,2024-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2023-04-01,2024-03-31,0
2023-08-14,4265,2024-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4492800,,4489338,false,false,3,2023-04-01,2023-06-30,0
2023-08-14,4265,2023-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4390921,false,false,3,2022-04-01,2022-06-30,-1
2023-11-10,4265,2024-03-31,2,256000000,,,,,,-181000000,,-181000000,,,-180000000,,-40.09,,,,,,1008000000,853000000,0.846,,853000000,,,,,,,,,,,,true,false,6,2023-04-01,2023-09-30,0
2023-11-10,4265,2023-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,4489300,,,false,false,12,2022-04-01,2023-03-31,-1
2023-11-10,4265,2024-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2023-04-01,2024-03-31,0
2023-11-10,4265,2024-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2023-04-01,2024-03-31,0
