filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2015-05-14,96100,2015-03-31,,3220000000,0.064,,,,,69000000,-0.394,124000000,-0.391,447000000,,0.865,86.84,,0.203,0.038,0.022,,3522000000,2493000000,0.708,483.74,2493000000,61000000,70000000,-56000000,1694000000,,,,,,,,true,false,12,2014-04-01,2015-03-31,0
2015-05-14,96100,2014-03-31,,3028000000,-0.039,,,,,115000000,-0.584,205000000,-0.315,239000000,,-0.223,46.59,,0.139,0.074,0.038,,2978000000,1941000000,0.647,373.91,1927000000,7000000,62000000,174000000,1505000000,,,,,,,,true,false,12,2013-04-01,2014-03-31,-1
2015-05-14,96100,2016-03-31,,3500000000,0.087,,,,,150000000,1.144,220000000,0.761,,200000000,,38.80,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,1
2015-05-14,96100,2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,5154580,425,5150258,false,false,12,2013-04-01,2014-03-31,-1
2015-05-14,96100,2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,5154580,509,5154118,false,false,12,2014-04-01,2015-03-31,0
2015-05-14,96100,2015-03-31,,3220000000,-0.053,,,,,69000000,-0.724,124000000,-0.483,447000000,,1.235,86.84,,,,,,,,,,,,,,,,,,,,,,true,true,12,2014-04-01,2015-03-31,0
2015-05-14,96100,2014-03-31,,3028000000,,,,,,115000000,,205000000,,239000000,,,46.59,,,,,,,,,,,,,,,,,,,,,,true,false,12,2013-04-01,2014-03-31,-1
2015-05-14,96100,2015-03-31,,1266000000,-0.096,,,,,,,36000000,-0.684,30000000,,-0.720,5.91,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2014-04-01,2015-03-31,0
2015-05-14,96100,2014-03-31,,1184000000,,,,,,,,74000000,,75000000,,,14.56,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2013-04-01,2014-03-31,-1
2015-05-14,96100,2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2014-04-01,2015-03-31,0
