filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-04-11,137A,2024-05-31,3,750000000,,,,,,162000000,,150000000,,101000000,,,36.53,31.50,,,,,722000000,613000000,0.850,,613000000,,,,,,,,,2918600,,2769695,false,false,9,2023-06-01,2024-02-29,0
2024-04-11,137A,2024-05-31,3,1038000000,0.303,,,,,225000000,0.608,220000000,0.571,153000000,,0.576,54.56,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2023-06-01,2024-05-31,0
2024-04-11,137A,2023-05-31,3,,,,,,,,,,,,,,,,,,,,372000000,267000000,0.717,,267000000,,,,,0.00,,,,2768600,,,false,false,12,2022-06-01,2023-05-31,-1
2024-04-11,137A,2024-05-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2023-06-01,2024-05-31,0
2024-07-12,137A,2024-05-31,,1027000000,0.289,,,,,215000000,0.533,203000000,0.444,149000000,,0.543,53.42,46.87,0.226,0.257,0.209,,792000000,662000000,0.837,227.08,662000000,157000000,-0,245000000,641000000,0.00,,,,2918600,,2807125,false,false,12,2023-06-01,2024-05-31,0
2024-07-12,137A,2023-05-31,,797000000,0.431,,,,,140000000,1.009,140000000,0.996,97000000,,1.005,35.59,,0.364,0.376,0.176,,372000000,267000000,0.717,96.49,267000000,120000000,,-11000000,239000000,0.00,,,,2768600,,2730260,false,false,12,2022-06-01,2023-05-31,-1
2024-07-12,137A,2025-05-31,,1264000000,0.231,,,,,249000000,0.160,249000000,0.227,182000000,,0.218,62.57,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-06-01,2025-05-31,1
2024-10-11,137A,2025-05-31,1,302000000,0.280,,,,,54000000,0.030,54000000,0.033,37000000,,0.043,12.95,11.53,,,,,804000000,700000000,0.871,,700000000,,,,,,,,,2918600,,2918600,false,false,3,2024-06-01,2024-08-31,0
2024-10-11,137A,2024-05-31,1,236000000,,,,,,52000000,,52000000,,36000000,,,13.10,,,,,,,,,,,,,,,,,,,,,2768600,false,false,3,2023-06-01,2023-08-31,-1
2024-10-11,137A,2025-05-31,1,1264000000,0.231,,,,,249000000,0.160,249000000,0.227,182000000,,0.218,62.57,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-06-01,2025-05-31,0
2024-10-11,137A,2024-05-31,1,,,,,,,,,,,,,,,,,,,,792000000,662000000,0.837,,662000000,,,,,0.00,,,,2918600,,,false,false,12,2023-06-01,2024-05-31,-1
2025-01-10,137A,2025-05-31,2,617000000,0.267,,,,,123000000,0.161,123000000,0.186,85000000,,0.187,29.14,26.06,,,,,872000000,747000000,0.857,,747000000,,,,,,,,,2918600,,2918600,false,false,6,2024-06-01,2024-11-30,0
2025-01-10,137A,2024-05-31,2,487000000,,,,,,105000000,,104000000,,71000000,,,25.87,,,,,,,,,,,,,,,,,,,,,2768600,false,false,6,2023-06-01,2023-11-30,-1
2025-01-10,137A,2025-05-31,2,1264000000,0.231,,,,,249000000,0.160,249000000,0.227,182000000,,0.218,62.57,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-06-01,2025-05-31,0
2025-01-10,137A,2024-05-31,2,,,,,,,,,,,,,,,,,,,,792000000,662000000,0.837,,662000000,,,,,0.00,,,,2918600,,,false,false,12,2023-06-01,2024-05-31,-1
2025-01-10,137A,2025-05-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-06-01,2025-05-31,0
2025-04-11,137A,2025-05-31,3,954000000,0.272,,,,,207000000,0.277,209000000,0.388,144000000,,0.432,49.62,44.48,,,,,929000000,808000000,0.870,,808000000,,,,,,,,,2920200,,2918948,false,false,9,2024-06-01,2025-02-28,0
2025-04-11,137A,2024-05-31,3,750000000,,,,,,162000000,,150000000,,101000000,,,36.53,31.50,,,,,,,,,,,,,,,,,,,,2769695,false,false,9,2023-06-01,2024-02-29,-1
2025-04-11,137A,2025-05-31,3,1264000000,0.231,,,,,249000000,0.160,249000000,0.227,182000000,,0.218,62.57,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-06-01,2025-05-31,0
2025-04-11,137A,2024-05-31,3,,,,,,,,,,,,,,,,,,,,792000000,662000000,0.837,,662000000,,,,,0.00,,,,2918600,,,false,false,12,2023-06-01,2024-05-31,-1
2025-04-11,137A,2025-05-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-06-01,2025-05-31,0
