filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-08-14,206A0,2024-09-30,3,215000000,,,,,,-543000000,,-496000000,,-569000000,,,-19.11,,,,,,3201000000,2078000000,0.649,,2078000000,,,,,,,,,31354800,,29808267,false,false,9,2023-10-01,2024-06-30,0
2024-08-14,206A0,2024-09-30,3,300000000,2.657,,,,,-888000000,,-914000000,,-1160000000,,,-37.06,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2023-10-01,2024-09-30,0
2024-08-14,206A0,2023-09-30,3,,,,,,,,,,,,,,,,,,,,1211000000,1148000000,0.947,,1147000000,,,,,0.00,,,,16104800,,,false,false,12,2022-10-01,2023-09-30,-1
2024-08-14,206A0,2024-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2023-10-01,2024-09-30,0
2024-11-14,206A0,2024-09-30,,305000000,1.706,,,,,-782000000,,-831000000,,-1049000000,,,-33.53,,-0.451,-0.290,-2.560,,4528000000,3502000000,0.773,97.41,3502000000,150000000,-244000000,3370000000,4392000000,0.00,,,,35954800,,31304117,false,false,12,2023-10-01,2024-09-30,0
2024-11-14,206A0,2023-09-30,,112000000,-0.796,,,,,-496000000,,-497000000,,-526000000,,,-19.09,,-0.373,-0.337,-4.400,,1211000000,1148000000,0.947,-34.50,1147000000,-513000000,-40000000,,1133000000,0.00,,,,27604800,,27604800,false,false,12,2022-10-01,2023-09-30,-1
2024-11-14,206A0,2025-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-10-01,2025-09-30,1
2025-02-14,206A0,2025-09-30,1,125000000,,,,,,-236000000,,-180000000,,-191000000,,,-5.30,,,,,,4257000000,3335000000,0.783,,3334000000,,,,,,,,,36479200,,36103000,false,false,3,2024-10-01,2024-12-31,0
2025-02-14,206A0,2024-09-30,1,,,,,,,,,,,,,,,,,,,,4528000000,3502000000,0.773,,3502000000,,,,,0.00,,,,35954800,,,false,false,12,2023-10-01,2024-09-30,-1
2025-02-14,206A0,2025-09-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-10-01,2025-09-30,0
2025-05-14,206A0,2025-09-30,2,218000000,0.894,,,,,-460000000,,-432000000,,-474000000,,,-13.06,,,,,,3911000000,3057000000,0.782,,3057000000,,,,,,,,,36671600,,36334525,false,false,6,2024-10-01,2025-03-31,0
2025-05-14,206A0,2024-09-30,2,115000000,,,,,,-334000000,,-322000000,,-336000000,,,-11.57,,,,,,,,,,,,,,,,,,,,,29039226,false,false,6,2023-10-01,2024-03-31,-1
2025-05-14,206A0,2024-09-30,2,,,,,,,,,,,,,,,,,,,,4528000000,3502000000,0.773,,3502000000,,,,,0.00,,,,35954800,,,false,false,12,2023-10-01,2024-09-30,-1
2025-05-14,206A0,2025-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-10-01,2025-09-30,0
2025-05-14,206A0,2025-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-10-01,2025-09-30,0
