filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-05-14,141A,2024-06-30,3,537217000000,,,,,,15397000000,,16167000000,,,9494000000,,96.72,95.71,,,,,275377000000,110421000000,0.392,,108001000000,,,,,,,,,,,,true,false,9,2023-07-01,2024-03-31,0
2024-05-14,141A,2024-06-30,3,711067000000,0.089,,,,,18575000000,0.330,19045000000,0.326,,10774000000,,104.26,,,,,,,,,,,,,,,,,,,,,,true,true,12,2023-07-01,2024-06-30,0
2024-05-14,141A,2023-06-30,3,,,,,,,,,,,,,,,,,,,,200639000000,68020000000,0.328,,65885000000,,,,,,,,,,,,true,false,12,2022-07-01,2023-06-30,-1
2024-05-14,141A,2023-06-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.00,,,,97690400,370900,,false,false,12,2022-07-01,2023-06-30,-1
2024-05-14,141A,2024-06-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2023-07-01,2024-06-30,0
2024-05-14,141A,2024-06-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,,,false,true,12,2023-07-01,2024-06-30,0
2024-05-14,141A,2024-06-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118890400,370900,98167500,false,false,9,2023-07-01,2024-03-31,0
2024-08-13,141A,2024-06-30,,717948000000,0.099,,,,,19161000000,0.372,19789000000,0.378,,11439000000,,109.77,108.79,0.126,0.082,0.027,,283627000000,118187000000,0.408,948.64,115684000000,59497000000,-26005000000,34503000000,91947000000,,0.137,,,,,,true,false,12,2023-07-01,2024-06-30,0
2024-08-13,141A,2023-06-30,,653112000000,0.097,,,,,13964000000,0.159,14358000000,0.132,,8084000000,,82.90,,0.131,0.074,0.021,,200639000000,68020000000,0.328,677.00,65885000000,18445000000,-16765000000,-5192000000,23898000000,,0.157,,,,,,true,false,12,2022-07-01,2023-06-30,-1
2024-08-13,141A,2025-06-30,,406146000000,0.118,,,,,12270000000,0.061,12733000000,0.063,,7786000000,,63.66,,,,,,,,,,,,,,,,,,,,,,true,true,6,2024-07-01,2024-12-31,1
2024-08-13,141A,2025-06-30,,808866000000,0.127,,,,,22986000000,0.200,23810000000,0.203,,13756000000,,112.46,,,,,,,,,,,,,,,,,,,,,,true,true,12,2024-07-01,2025-06-30,1
2024-08-13,141A,2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.00,,,,97690400,370900,97524528,false,false,12,2022-07-01,2023-06-30,-1
2024-08-13,141A,2024-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,122318300,370900,104215892,false,false,12,2023-07-01,2024-06-30,0
2024-08-13,141A,2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,,,,,,,false,true,12,2024-07-01,2025-06-30,1
2024-11-13,141A,2025-06-30,1,195834000000,,,,,,4931000000,,5266000000,,,3160000000,,25.91,25.69,,,,,255301000000,119337000000,0.457,,116777000000,,,,,,,,,,,,true,false,3,2024-07-01,2024-09-30,0
2024-11-13,141A,2025-06-30,1,406146000000,0.118,,,,,12270000000,0.061,12733000000,0.063,,7786000000,,63.66,,,,,,,,,,,,,,,,,,,,,,true,true,6,2024-07-01,2024-12-31,0
2024-11-13,141A,2025-06-30,1,808866000000,0.127,,,,,22986000000,0.200,23810000000,0.203,,13756000000,,112.46,,,,,,,,,,,,,,,,,,,,,,true,true,12,2024-07-01,2025-06-30,0
2024-11-13,141A,2024-06-30,1,,,,,,,,,,,,,,,,,,,,283627000000,118187000000,0.408,,115684000000,,,,,,,,,,,,true,false,12,2023-07-01,2024-06-30,-1
2024-11-13,141A,2024-06-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,122318300,370900,,false,false,12,2023-07-01,2024-06-30,-1
2024-11-13,141A,2025-06-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00,,,,,,,false,true,12,2024-07-01,2025-06-30,0
2024-11-13,141A,2025-06-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122318300,370900,121947400,false,false,3,2024-07-01,2024-09-30,0
2025-02-13,141A,2025-06-30,2,403741000000,0.111,,,,,9700000000,-0.162,10624000000,-0.113,,6132000000,,50.27,49.86,,,,,314627000000,122705000000,0.381,,119966000000,,,,,,,,,,,,true,false,6,2024-07-01,2024-12-31,0
2025-02-13,141A,2024-06-30,2,363304000000,,,,,,11568000000,,11978000000,,,6943000000,,71.35,,,,,,,,,,,,,,,,,,,,,,true,false,6,2023-07-01,2023-12-31,-1
2025-02-13,141A,2025-06-30,2,808866000000,0.127,,,,,22986000000,0.200,23810000000,0.203,,13756000000,,112.46,,,,,,,,,,,,,,,,,,,,,,true,true,12,2024-07-01,2025-06-30,0
2025-02-13,141A,2024-06-30,2,,,,,,,,,,,,,,,,,,,,283627000000,118187000000,0.408,,115684000000,,,,,,,,,,,,true,false,12,2023-07-01,2024-06-30,-1
2025-02-13,141A,2024-06-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,122318300,370900,,false,false,12,2023-07-01,2024-06-30,-1
