filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2015-05-29,96030,2015-10-31,2,260798000000,0.032,,,,,10029000000,0.197,11254000000,0.167,5102000000,,0.170,78.68,73.66,,,,,285160000000,106895000000,0.330,1448.96,93964000000,,,,,,,,,,,,true,false,6,2014-11-01,2015-04-30,0
2015-05-29,96030,2014-10-31,2,252634000000,0.125,,,,,8381000000,0.384,9641000000,0.229,4360000000,,-0.069,67.24,,,,,,,,,,,,,,,,,,,,,,true,false,6,2013-11-01,2014-04-30,-1
2015-05-29,96030,2015-10-31,2,579700000000,0.108,,,,,19400000000,0.220,21400000000,0.125,10600000000,,0.171,163.46,,,,,,,,,,,,,,,,,,,,,,true,true,12,2014-11-01,2015-10-31,0
2015-05-29,96030,2014-10-31,2,,,,,,,,,,,,,,,,,,,,281332000000,102295000000,0.315,1366.04,88587000000,,,,,,,,,,,,true,false,12,2013-11-01,2014-10-31,-1
2015-05-29,96030,2014-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,,,,68522936,3673396,,false,false,12,2013-11-01,2014-10-31,-1
2015-05-29,96030,2015-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2014-11-01,2015-10-31,0
2015-05-29,96030,2015-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.00,,,,,,,false,true,12,2014-11-01,2015-10-31,0
2015-05-29,96030,2015-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68522936,3673726,64849403,false,false,6,2014-11-01,2015-04-30,0
2015-05-29,96030,2014-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64850236,false,false,6,2013-11-01,2014-04-30,-1
2015-08-28,96030,2015-10-31,3,382388000000,0.031,,,,,11786000000,0.309,14911000000,0.327,6740000000,,0.388,103.94,97.28,,,,,327078000000,109855000000,0.294,1481.30,96061000000,,,,,,,,,,,,true,false,9,2014-11-01,2015-07-31,0
2015-08-28,96030,2014-10-31,3,371015000000,0.110,,,,,9002000000,0.343,11237000000,0.184,4857000000,,-0.145,74.90,,,,,,,,,,,,,,,,,,,,,,true,false,9,2013-11-01,2014-07-31,-1
2015-08-28,96030,2015-10-31,3,579700000000,0.108,,,,,19400000000,0.220,21400000000,0.125,10600000000,,0.171,163.46,,,,,,,,,,,,,,,,,,,,,,true,true,12,2014-11-01,2015-10-31,0
2015-08-28,96030,2014-10-31,3,,,,,,,,,,,,,,,,,,,,281332000000,102295000000,0.315,1366.04,88587000000,,,,,,,,,,,,true,false,12,2013-11-01,2014-10-31,-1
2015-08-28,96030,2014-10-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,,,,68522936,3673396,,false,false,12,2013-11-01,2014-10-31,-1
2015-08-28,96030,2015-10-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2014-11-01,2015-10-31,0
2015-08-28,96030,2015-10-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.00,,,,,,,false,true,12,2014-11-01,2015-10-31,0
2015-08-28,96030,2015-10-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68522936,3673816,64849336,false,false,9,2014-11-01,2015-07-31,0
2015-08-28,96030,2014-10-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64850052,false,false,9,2013-11-01,2014-07-31,-1
2015-12-04,96030,2015-10-31,,537456000000,0.027,,,,,19970000000,0.256,22685000000,0.193,10890000000,,0.203,167.94,157.22,0.116,0.077,0.037,,308245000000,113990000000,0.323,1534.77,99528000000,12597000000,-28177000000,16253000000,113330000000,,0.131,,,,,,true,false,12,2014-11-01,2015-10-31,0
2015-12-04,96030,2014-10-31,,523246000000,0.091,,,,,15906000000,0.343,19016000000,0.251,9050000000,,0.016,139.56,137.61,0.108,0.076,0.030,,281332000000,102295000000,0.315,1366.04,88587000000,23701000000,-12703000000,37033000000,110145000000,,0.129,,,,,,true,false,12,2013-11-01,2014-10-31,-1
2015-12-04,96030,2016-10-31,,276000000000,0.058,,,,,11000000000,0.097,12000000000,0.066,,5800000000,,89.44,,,,,,,,,,,,,,,,,,,,,,true,true,6,2015-11-01,2016-04-30,1
2015-12-04,96030,2016-10-31,,590000000000,0.098,,,,,22800000000,0.142,25400000000,0.120,,12300000000,,189.67,,,,,,,,,,,,,,,,0.137,,,,,,true,true,12,2015-11-01,2016-10-31,1
2015-12-04,96030,2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,,,,68522936,3673396,64849933,false,false,12,2013-11-01,2014-10-31,-1
2015-12-04,96030,2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.00,,,,68522936,3673816,64849286,false,false,12,2014-11-01,2015-10-31,0
2015-12-04,96030,2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.00,,,,,,,false,true,12,2015-11-01,2016-10-31,1
2016-02-26,96030,2016-10-31,1,124123000000,-0.037,,,,,4690000000,-0.065,4393000000,-0.244,,1918000000,,29.72,27.78,,,,,318296000000,110342000000,0.299,1491.25,95215000000,,,,,,,,,,,,true,false,3,2015-11-01,2016-01-31,0
2016-02-26,96030,2015-10-31,1,128871000000,0.053,,,,,5017000000,0.227,5812000000,0.189,,2707000000,,41.75,39.08,,,,,,,,,,,,,,,,,,,,,true,false,3,2014-11-01,2015-01-31,-1
2016-02-26,96030,2016-10-31,1,276000000000,0.058,,,,,11000000000,0.097,12000000000,0.066,,5800000000,,92.28,,,,,,,,,,,,,,,,,,,,,,true,true,6,2015-11-01,2016-04-30,0
2016-02-26,96030,2016-10-31,1,590000000000,0.098,,,,,22800000000,0.142,25400000000,0.120,,12300000000,,195.71,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-11-01,2016-10-31,0
2016-02-26,96030,2015-10-31,1,,,,,,,,,,,,,,,,,,,,308245000000,113990000000,0.323,1534.77,99528000000,,,,,,,,,,,,true,false,12,2014-11-01,2015-10-31,-1
2016-02-26,96030,2015-10-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.00,,,,68522936,3673816,,false,false,12,2014-11-01,2015-10-31,-1
