filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-11-13,246A,2025-06-30,1,363000000,,,,,,45000000,,24000000,,5000000,,,2.82,2.70,,,,,1368000000,847000000,0.619,,847000000,,,,,,,,,2525000,,2104347,false,false,3,2024-07-01,2024-09-30,0
2024-11-13,246A,2025-06-30,1,676000000,0.073,,,,,68000000,0.617,51000000,0.212,35000000,,0.211,15.34,,,,,,,,,,,,,,,,,,,,,,false,true,6,2024-07-01,2024-12-31,0
2024-11-13,246A,2025-06-30,1,1431000000,0.050,,,,,205000000,0.252,188000000,0.126,136000000,,0.158,56.62,,,,,,,,,,,,,,,5.66,,,,,,,false,true,12,2024-07-01,2025-06-30,0
2024-11-13,246A,2024-06-30,1,,,,,,,,,,,,,,,,,,,,1166000000,571000000,0.490,,571000000,,,,,5.70,,,,2075000,,,false,false,12,2023-07-01,2024-06-30,-1
2025-02-13,246A,2025-06-30,2,697000000,,,,,,73000000,,52000000,,24000000,,,10.52,10.19,,,,,1406000000,957000000,0.681,,957000000,,,,,,,,,2667700,,2364285,false,false,6,2024-07-01,2024-12-31,0
2025-02-13,246A,2025-06-30,2,1431000000,0.050,,,,,205000000,0.252,188000000,0.126,136000000,,0.158,56.62,,,,,,,,,,,,,,,5.66,,,,,,,false,true,12,2024-07-01,2025-06-30,0
2025-02-13,246A,2024-06-30,2,,,,,,,,,,,,,,,,,,,,1166000000,571000000,0.490,,571000000,,,,,5.70,,,,2075000,,,false,false,12,2023-07-01,2024-06-30,-1
2025-02-13,246A,2025-06-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-07-01,2025-06-30,0
2025-05-14,246A,2025-06-30,3,1070000000,0.086,,,,,149000000,0.557,127000000,0.304,79000000,,0.197,32.11,31.25,,,,,1449000000,1021000000,0.705,,1021000000,,,,,,,,,2684200,,2466768,false,false,9,2024-07-01,2025-03-31,0
2025-05-14,246A,2024-06-30,3,986000000,,,,,,96000000,,97000000,,66000000,,,31.88,,,,,,,,,,,,,,,,,,,,,2075000,false,false,9,2023-07-01,2024-03-31,-1
2025-05-14,246A,2025-06-30,3,1431000000,0.050,,,,,205000000,0.252,188000000,0.126,136000000,,0.158,56.62,,,,,,,,,,,,,,,5.66,,,,,,,false,true,12,2024-07-01,2025-06-30,0
2025-05-14,246A,2024-06-30,3,,,,,,,,,,,,,,,,,,,,1166000000,571000000,0.490,,571000000,,,,,5.70,,,,2075000,,,false,false,12,2023-07-01,2024-06-30,-1
2025-05-14,246A,2025-06-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-07-01,2025-06-30,0
2025-06-16,246A0,2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.66,,,,,,,false,true,12,2024-07-01,2025-06-30,0
2025-06-16,246A0,2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-07-01,2025-06-30,0
2025-06-16,246A0,2024-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.70,,,,,,,false,false,12,2023-07-01,2024-06-30,-1
