filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2025-01-14,280A,2024-11-30,,6017000000,2.444,,,,,323000000,,306000000,,272000000,,1.338,80.95,,0.422,0.111,0.054,,3817000000,781000000,0.205,232.24,781000000,1546000000,-163000000,95000000,2532000000,0.00,,,,3366250,,3366250,false,false,12,2023-12-01,2024-11-30,0
2025-01-14,280A,2023-11-30,,1747000000,0.028,,,,,-127000000,,-353000000,,116000000,,-0.462,34.89,,0.266,-0.158,-0.073,,1697000000,509000000,0.300,5.66,509000000,-1085000000,-23000000,1000000,1074000000,0.00,,,,3366250,,3341455,false,false,12,2022-12-01,2023-11-30,-1
2025-01-14,280A,2025-11-30,,7871000000,0.308,,,,,296000000,-0.084,286000000,-0.064,192000000,,-0.294,52.42,,,,,,,,,,,,,,,,,,,,,,false,true,12,2024-12-01,2025-11-30,1
2025-01-14,280A,2025-11-30,,8366000000,0.390,,,,,366000000,0.132,356000000,0.165,240000000,,-0.116,65.57,,,,,,,,,,,,,,,,,,,,,,false,true,12,2024-12-01,2025-11-30,1
2025-01-14,280A,2025-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-12-01,2025-11-30,1
2025-04-14,280A,2025-11-30,1,2305000000,,,,,,65000000,,57000000,,39000000,,,10.86,10.56,,,,,6121000000,1214000000,0.198,,1214000000,,,,,,,,,3690350,,3633974,false,false,3,2024-12-01,2025-02-28,0
2025-04-14,280A,2025-11-30,1,7871000000,0.308,,,,,296000000,-0.084,286000000,-0.064,192000000,,-0.294,52.42,,,,,,,,,,,,,,,,,,,,,,false,true,12,2024-12-01,2025-11-30,0
2025-04-14,280A,2025-11-30,1,8366000000,0.390,,,,,366000000,0.132,356000000,0.165,240000000,,-0.116,65.57,,,,,,,,,,,,,,,,,,,,,,false,true,12,2024-12-01,2025-11-30,0
2025-04-14,280A,2024-11-30,1,,,,,,,,,,,,,,,,,,,,3817000000,781000000,0.205,,781000000,,,,,0.00,,,,3366250,,,false,false,12,2023-12-01,2024-11-30,-1
2025-04-14,280A,2025-11-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-12-01,2025-11-30,0
2025-07-15,280A,2025-11-30,2,6522000000,0.845,,,,,285000000,1.217,274000000,0.851,188000000,,0.280,51.50,50.17,,,,,2800000000,1363000000,0.487,,1363000000,,,,,,,,,3690350,,3662472,false,false,6,2024-12-01,2025-05-31,0
2025-07-15,280A,2024-11-30,2,3534000000,,,,,,128000000,,148000000,,147000000,,,43.77,,,,,,,,,,,,,,,,,,,,,3366250,false,false,6,2023-12-01,2024-05-31,-1
2025-07-15,280A,2025-11-30,2,7871000000,0.308,,,,,296000000,-0.084,286000000,-0.064,192000000,,-0.294,52.42,,,,,,,,,,,,,,,,,,,,,,false,true,12,2024-12-01,2025-11-30,0
2025-07-15,280A,2025-11-30,2,8366000000,0.390,,,,,366000000,0.132,356000000,0.165,240000000,,-0.116,65.57,,,,,,,,,,,,,,,,,,,,,,false,true,12,2024-12-01,2025-11-30,0
2025-07-15,280A,2024-11-30,2,,,,,,,,,,,,,,,,,,,,3817000000,781000000,0.205,,781000000,,,,,0.00,,,,3366250,,,false,false,12,2023-12-01,2024-11-30,-1
2025-07-15,280A,2025-11-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-12-01,2025-11-30,0
2025-07-15,280A,2025-11-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-12-01,2025-11-30,0
