filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2015-05-12,80970,2015-03-31,,883856000000,-0.079,,,,,5614000000,-0.208,6332000000,-0.185,3918000000,,-0.066,53.33,,0.052,0.032,0.006,,197609000000,81039000000,0.403,1085.15,79665000000,6281000000,-3050000000,-6754000000,38714000000,,0.347,,,,,,true,false,12,2014-04-01,2015-03-31,0
2015-05-12,80970,2014-03-31,,959834000000,0.088,,,,,7088000000,-0.077,7767000000,-0.079,4196000000,,0.591,56.97,,0.062,0.037,0.007,,202160000000,71952000000,0.349,960.09,70658000000,1019000000,-3478000000,-5528000000,42237000000,,0.246,,,,,,true,false,12,2013-04-01,2014-03-31,-1
2015-05-12,80970,2016-03-31,,915000000000,0.035,,,,,7500000000,0.336,8000000000,0.263,,4700000000,,64.02,,,,,,,,,,,,,,,,0.289,,,,,,true,true,12,2015-04-01,2016-03-31,1
2015-05-12,80970,2015-03-31,,259236000000,-0.188,,,,,4218000000,0.070,5938000000,0.064,4513000000,,0.282,61.43,,,,,,131806000000,66414000000,0.504,904.65,66414000000,,,,,18.50,,,,74000000,585661,73483473,false,false,12,2014-04-01,2015-03-31,0
2015-05-12,80970,2014-03-31,,319154000000,0.264,,,,,3943000000,-0.139,5583000000,-0.159,3519000000,,0.727,47.78,,,,,,133044000000,58078000000,0.437,789.16,58078000000,,,,,14.00,,,,74000000,404045,73667594,false,false,12,2013-04-01,2014-03-31,-1
2015-05-12,80970,2016-03-31,,240000000000,-0.074,,,,,4300000000,0.019,5800000000,-0.023,4000000000,,-0.114,54.49,,,,,,,,,,,,,,,18.50,,,,,,,false,true,12,2015-04-01,2016-03-31,1
2015-08-06,80970,2016-03-31,1,200127000000,-0.045,,,,,1596000000,0.587,1894000000,0.549,,1140000000,,15.54,,,,,,193799000000,81656000000,0.414,,80281000000,,,,,,,,,,,,true,false,3,2015-04-01,2015-06-30,0
2015-08-06,80970,2015-03-31,1,209558000000,-0.065,,,,,1005000000,0.061,1223000000,0.004,,527000000,,7.16,,,,,,,,,,,,,,,,,,,,,,true,false,3,2014-04-01,2014-06-30,-1
2015-08-06,80970,2016-03-31,1,915000000000,0.035,,,,,7500000000,0.336,8000000000,0.263,,4700000000,,64.02,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2015-08-06,80970,2015-03-31,1,,,,,,,,,,,,,,,,,,,,197609000000,81039000000,0.403,,79665000000,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2015-08-06,80970,2015-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.50,,,,74000000,585661,,false,false,12,2014-04-01,2015-03-31,-1
2015-08-06,80970,2016-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.50,,,,,,,false,true,12,2015-04-01,2016-03-31,0
2015-08-06,80970,2016-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74000000,587171,73413250,false,false,3,2015-04-01,2015-06-30,0
2015-08-06,80970,2015-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73595031,false,false,3,2014-04-01,2014-06-30,-1
