filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2018-08-14,14460,2018-09-30,3,9235000000,,,,,,299000000,,248000000,,,95000000,,19.84,,,,,,6506000000,2547000000,0.389,,2532000000,,,,,,,,,,,,true,false,9,2017-10-01,2018-06-30,0
2018-08-14,14460,2018-09-30,3,12820000000,0.072,,,,,374000000,0.121,331000000,0.160,,155000000,,31.96,,,,,,,,,,,,,,,,,,,,,,true,true,12,2017-10-01,2018-09-30,0
2018-08-14,14460,2017-09-30,3,,,,,,,,,,,,,,,,,,,,7045000000,2452000000,0.346,,2437000000,,,,,,,,,,,,true,false,12,2016-10-01,2017-09-30,-1
2018-08-14,14460,2017-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,4800200,,,false,false,12,2016-10-01,2017-09-30,-1
2018-08-14,14460,2018-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2017-10-01,2018-09-30,0
2018-08-14,14460,2018-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2017-10-01,2018-09-30,0
2018-08-14,14460,2018-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800200,,4800200,false,false,9,2017-10-01,2018-06-30,0
2018-11-14,14460,2018-09-30,,12239000000,0.023,,,,,403000000,0.207,345000000,0.207,,171000000,,35.31,33.54,0.065,0.050,0.033,,6742000000,2856000000,0.421,565.12,2841000000,147000000,-31000000,-228000000,1267000000,,,,,,,,true,false,12,2017-10-01,2018-09-30,0
2018-11-14,14460,2017-09-30,,11959000000,0.140,,,,,334000000,0.459,285000000,0.207,,112000000,,23.41,,0.092,0.081,0.028,,7045000000,2452000000,0.346,507.71,2437000000,526000000,-6000000,-279000000,1379000000,,,,,,,,true,false,12,2016-10-01,2017-09-30,-1
2018-11-14,14460,2019-09-30,,13500000000,0.103,,,,,485000000,0.201,440000000,0.275,,218000000,,43.36,,,,,,,,,,,,,,,,,,,,,,true,true,12,2018-10-01,2019-09-30,1
2018-11-14,14460,2018-09-30,,1124000000,0.424,,,,,284000000,1.179,234000000,1.275,160000000,,8.203,33.12,31.45,,,,,5232000000,2717000000,0.517,537.57,2702000000,,,,,0.00,,,,5028200,,4853230,false,false,12,2017-10-01,2018-09-30,0
2018-11-14,14460,2017-09-30,,789000000,0.280,,,,,130000000,-0.167,103000000,0.399,17000000,,-0.052,3.64,,,,,,5418000000,2324000000,0.426,480.93,2308000000,,,,,0.00,,,,4800200,,4794721,false,false,12,2016-10-01,2017-09-30,-1
2018-11-14,14460,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,false,true,12,2018-10-01,2019-09-30,1
2019-02-13,14460,2019-09-30,1,3314000000,,,,,,125000000,,122000000,,,60000000,,11.97,11.64,,,,,6843000000,2920000000,0.425,,2906000000,,,,,,,,,,,,true,false,3,2018-10-01,2018-12-31,0
2019-02-13,14460,2019-09-30,1,13500000000,0.103,,,,,485000000,0.201,440000000,0.275,,218000000,,43.29,,,,,,,,,,,,,,,,,,,,,,true,true,12,2018-10-01,2019-09-30,0
2019-02-13,14460,2018-09-30,1,,,,,,,,,,,,,,,,,,,,6742000000,2856000000,0.421,,2841000000,,,,,,,,,,,,true,false,12,2017-10-01,2018-09-30,-1
2019-02-13,14460,2018-09-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,5028200,,,false,false,12,2017-10-01,2018-09-30,-1
2019-02-13,14460,2019-09-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,false,true,12,2018-10-01,2019-09-30,0
2019-02-13,14460,2019-09-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5036400,,5032915,false,false,3,2018-10-01,2018-12-31,0
2019-05-15,14460,2019-09-30,2,6827000000,0.078,,,,,353000000,0.269,353000000,0.423,,197000000,,38.93,37.57,,,,,7404000000,3119000000,0.420,,3108000000,,,,,,,,,,,,true,false,6,2018-10-01,2019-03-31,0
