filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-06-13,186A0,2024-04-30,,,,,,,,-11555000000,,,,,-9181000000,,-101.45,-101.45,,,,,24990000000,,,,,-12822000000,-1182000000,4145000000,,,,,,,,,true,false,12,2023-05-01,2024-04-30,0
2024-06-13,186A0,2023-04-30,,,,,,,,-9665000000,,,,,-9264000000,,-111.16,-111.16,,,,,30437000000,,,,,-7937000000,-1634000000,15227000000,,,,,,,,,true,false,12,2022-05-01,2023-04-30,-1
2024-06-13,186A0,2023-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,90048200,,83338578,false,false,12,2022-05-01,2023-04-30,-1
2024-06-13,186A0,2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,90859200,,90504768,false,false,12,2023-05-01,2024-04-30,0
2024-06-13,186A0,2025-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-05-01,2025-04-30,1
2024-09-13,186A0,2025-04-30,1,,,,,,,-7597000000,,,,,-8579000000,,-80.98,-80.98,,,,,38366000000,,,,,,,,,,,,,,,,true,false,3,2024-05-01,2024-07-31,0
2024-09-13,186A0,2024-04-30,1,,,,,,,-2470000000,,,,,-1776000000,,-19.73,-19.73,,,,,,,,,,,,,,,,,,,,,true,false,3,2023-05-01,2023-07-31,-1
2024-09-13,186A0,2024-04-30,1,,,,,,,,,,,,,,,,,,,,24990000000,,,,,,,,,,,,,,,,true,false,12,2023-05-01,2024-04-30,-1
2024-09-13,186A0,2024-04-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,90859200,,,false,false,12,2023-05-01,2024-04-30,-1
2024-09-13,186A0,2025-04-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-05-01,2025-04-30,0
2024-09-13,186A0,2025-04-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116539600,,105955160,false,false,3,2024-05-01,2024-07-31,0
2024-09-13,186A0,2024-04-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90048200,false,false,3,2023-05-01,2023-07-31,-1
2024-12-13,186A0,2025-04-30,2,,,,,,,-12121000000,,,,,-12946000000,,-116.35,-116.35,,,,,39502000000,,,,,,,,,,,,,,,,true,false,6,2024-05-01,2024-10-31,0
2024-12-13,186A0,2024-04-30,2,,,,,,,-4579000000,,,,,-2929000000,,-32.49,-32.49,,,,,,,,,,,,,,,,,,,,,true,false,6,2023-05-01,2023-10-31,-1
