filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-05-15,145A0,2024-12-31,1,363000000,,,,,,34000000,,13000000,,15000000,,,3.60,3.53,,,,,2197000000,1525000000,0.694,,1525000000,,,,,,,,,4955200,,4207947,false,false,3,2024-01-01,2024-03-31,0
2024-05-15,145A0,2024-12-31,1,1664000000,0.301,,,,,152000000,3.004,132000000,3.121,106000000,,1.308,22.28,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-01-01,2024-12-31,0
2024-05-15,145A0,2023-12-31,1,,,,,,,,,,,,,,,,,,,,1320000000,636000000,0.482,,636000000,,,,,0.00,,,,4155200,,,false,false,12,2023-01-01,2023-12-31,-1
2024-08-09,145A0,2024-12-31,2,758000000,,,,,,24000000,,-0,,2000000,,,0.54,,,,,,2378000000,1698000000,0.714,,1698000000,,,,,,,,,5124800,,4645873,false,false,6,2024-01-01,2024-06-30,0
2024-08-09,145A0,2024-12-31,2,1664000000,0.301,,,,,152000000,3.004,132000000,3.121,106000000,,1.308,21.75,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-01-01,2024-12-31,0
2024-08-09,145A0,2023-12-31,2,,,,,,,,,,,,,,,,,,,,1320000000,636000000,0.482,,636000000,,,,,0.00,,,,4155200,,,false,false,12,2023-01-01,2023-12-31,-1
2024-08-09,145A0,2024-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-01-01,2024-12-31,0
2024-08-09,145A0,2023-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4155200,false,false,6,2023-01-01,2023-06-30,-1
2024-11-14,145A0,2024-12-31,3,1156000000,0.255,,,,,51000000,,24000000,,31000000,,,6.47,,,,,,2392000000,1727000000,0.722,,1727000000,,,,,,,,,5124800,,4806680,false,false,9,2024-01-01,2024-09-30,0
2024-11-14,145A0,2023-12-31,3,921000000,,,,,,-0,,-4000000,,-9000000,,,-0.02,,,,,,,,,,,,,,,,,,,,,4155200,false,false,9,2023-01-01,2023-09-30,-1
2024-11-14,145A0,2024-12-31,3,1664000000,0.301,,,,,152000000,3.004,132000000,3.121,106000000,,1.308,21.75,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-01-01,2024-12-31,0
2024-11-14,145A0,2023-12-31,3,,,,,,,,,,,,,,,,,,,,1320000000,636000000,0.482,,636000000,,,,,0.00,,,,4155200,,,false,false,12,2023-01-01,2023-12-31,-1
2024-11-14,145A0,2024-12-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-01-01,2024-12-31,0
2025-02-14,145A0,2024-12-31,,1594000000,,,,,,47000000,,18000000,,,13000000,,2.67,,0.008,0.007,0.030,,2708000000,1709000000,0.631,333.48,1709000000,27000000,-378000000,1211000000,1871000000,,,,,,,,true,false,12,2024-01-01,2024-12-31,0
2025-02-14,145A0,2025-12-31,,2080000000,,,,,,154000000,,150000000,,,115000000,,22.44,,,,,,,,,,,,,,,,,,,,,,true,true,12,2025-01-01,2025-12-31,1
2025-02-14,145A0,2024-12-31,,1594000000,0.245,,,,,77000000,1.024,48000000,0.510,42000000,,-0.068,8.79,,,,,,2635000000,1738000000,0.660,339.31,1738000000,,,,,0.00,,,,5124800,,4886645,false,false,12,2024-01-01,2024-12-31,0
2025-02-14,145A0,2023-12-31,,1279000000,,,,,,38000000,,32000000,,46000000,,,11.08,,,,,,1320000000,636000000,0.482,153.12,636000000,,,,,0.00,,,,4155200,,4155200,false,false,12,2023-01-01,2023-12-31,-1
2025-02-14,145A0,2025-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-01-01,2025-12-31,1
