filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-11-13,241A0,2024-09-30,,3476000000,0.675,,,,,-470000000,,-497000000,,-499000000,,,-73.12,,-0.823,-0.192,-0.135,,3696000000,904000000,0.244,124.12,902000000,-606000000,-55000000,2476000000,2594000000,0.00,,,,7273170,,6837277,false,false,12,2023-10-01,2024-09-30,0
2024-11-13,241A0,2023-09-30,,2075000000,0.710,,,,,-746000000,,-742000000,,-746000000,,,-111.81,,-1.209,-0.472,-0.359,,1484000000,313000000,0.210,46.55,311000000,-488000000,-51000000,117000000,781000000,0.00,,,,6697900,,6675524,false,false,12,2022-10-01,2023-09-30,-1
2024-11-13,241A0,2025-09-30,,5235000000,0.506,,,,,-195000000,,-232000000,,-236000000,,,-32.46,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-10-01,2025-09-30,1
2025-02-10,241A0,2025-09-30,1,1066000000,,,,,,-172000000,,-179000000,,-179000000,,,-24.72,,,,,,3598000000,724000000,0.201,,722000000,,,,,,,,,7273170,,7273170,false,false,3,2024-10-01,2024-12-31,0
2025-02-10,241A0,2025-09-30,1,5235000000,0.506,,,,,-195000000,,-232000000,,-236000000,,,-32.46,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-10-01,2025-09-30,0
2025-02-10,241A0,2024-09-30,1,,,,,,,,,,,,,,,,,,,,3696000000,904000000,0.244,,902000000,,,,,0.00,,,,7273170,,,false,false,12,2023-10-01,2024-09-30,-1
2025-05-15,241A0,2025-09-30,2,1980000000,,,,,,-783000000,,-799000000,,-800000000,,,-110.09,,,,,,2633000000,103000000,0.039,,102000000,,,,,,,,,7273170,,7273170,false,false,6,2024-10-01,2025-03-31,0
2025-05-15,241A0,2025-09-30,2,5235000000,0.506,,,,,-195000000,,-232000000,,-236000000,,,-32.46,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-10-01,2025-09-30,0
2025-05-15,241A0,2024-09-30,2,,,,,,,,,,,,,,,,,,,,3696000000,904000000,0.244,,902000000,,,,,0.00,,,,7273170,,,false,false,12,2023-10-01,2024-09-30,-1
2025-05-15,241A0,2025-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-10-01,2025-09-30,0
