filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2021-08-13,49370,2021-09-30,3,3623000000,,,,,,122000000,,112000000,,95000000,,,34.99,33.93,,,,,1779000000,644000000,0.362,,644000000,,,,,,,,,2924778,,2726669,false,false,9,2020-10-01,2021-06-30,0
2021-08-13,49370,2021-09-30,3,4681000000,0.039,,,,,144000000,0.349,132000000,0.220,145000000,,0.477,52.47,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2020-10-01,2021-09-30,0
2021-08-13,49370,2020-09-30,3,,,,,,,,,,,,,,,,,,,,1178000000,161000000,0.137,,161000000,,,,,0.00,,,,1353175,,,false,false,12,2019-10-01,2020-09-30,-1
2021-08-13,49370,2021-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2020-10-01,2021-09-30,0
2021-11-10,49370,2021-09-30,,4684000000,0.001,,,,,149000000,0.031,140000000,0.061,116000000,,-0.203,41.61,,,,,,,,,,,,,,,,,,,,,,false,true,12,2020-10-01,2021-09-30,0
2021-11-10,49370,2020-09-30,,4504000000,,,,,,107000000,,108000000,,98000000,,,36.45,,,,,,,,,,,,,,,,,,,,,,false,false,12,2019-10-01,2020-09-30,-1
2021-11-12,49370,2021-09-30,,4684000000,0.040,,,,,149000000,0.391,140000000,0.294,116000000,,0.177,41.61,40.90,,,,,1901000000,800000000,0.421,266.72,800000000,-128000000,-6000000,703000000,1042000000,0.00,,,,3001178,,2790418,false,false,12,2020-10-01,2021-09-30,0
2021-11-12,49370,2020-09-30,,4504000000,0.330,,,,,107000000,,108000000,,98000000,,,36.45,,,,,,1178000000,161000000,0.137,59.61,161000000,88000000,2000000,-15000000,474000000,0.00,,,,2706350,,2706350,false,false,12,2019-10-01,2020-09-30,-1
2021-11-12,49370,2022-09-30,,1521000000,-0.382,,,,,-114000000,,-117000000,,-118000000,,,-39.60,,,,,,,,,,,,,,,,,,,,,,false,true,6,2021-10-01,2022-03-31,1
2021-11-12,49370,2022-09-30,,3283000000,-0.299,,,,,150000000,0.010,146000000,0.039,120000000,,0.039,40.21,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2021-10-01,2022-09-30,1
2022-02-14,49370,2022-09-30,1,807000000,,,,,,-54000000,,-52000000,,-53000000,,,-17.78,,,,,,1797000000,743000000,0.414,,743000000,,,,,,,,,3001178,,3001178,false,false,3,2021-10-01,2021-12-31,0
2022-02-14,49370,2022-09-30,1,1521000000,-0.382,,,,,-114000000,,-117000000,,-118000000,,,-39.60,,,,,,,,,,,,,,,,,,,,,,false,true,6,2021-10-01,2022-03-31,0
2022-02-14,49370,2022-09-30,1,3283000000,-0.299,,,,,150000000,0.010,146000000,0.039,120000000,,0.039,40.21,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2021-10-01,2022-09-30,0
2022-02-14,49370,2021-09-30,1,,,,,,,,,,,,,,,,,,,,1901000000,800000000,0.421,,800000000,,,,,0.00,,,,3001178,,,false,false,12,2020-10-01,2021-09-30,-1
2022-05-12,49370,2022-09-30,2,1418000000,-0.424,,,,,-36000000,,-33000000,,-38000000,,,-12.73,,,,,,1750000000,758000000,0.433,,758000000,,,,,,,,,3001178,,3001178,false,false,6,2021-10-01,2022-03-31,0
2022-05-12,49370,2021-09-30,2,2462000000,,,,,,41000000,,38000000,,32000000,,,11.99,,,,,,,,,,,,,,,,,,,,,2720161,false,false,6,2020-10-01,2021-03-31,-1
2022-05-12,49370,2022-09-30,2,3283000000,-0.299,,,,,150000000,0.010,146000000,0.039,120000000,,0.039,40.21,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2021-10-01,2022-09-30,0
2022-05-12,49370,2021-09-30,2,,,,,,,,,,,,,,,,,,,,1901000000,800000000,0.421,,800000000,,,,,0.00,,,,3001178,,,false,false,12,2020-10-01,2021-09-30,-1
2022-05-12,49370,2022-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2021-10-01,2022-09-30,0
2022-08-10,49370,2022-09-30,3,2048000000,-0.435,,,,,-23000000,,-10000000,,-26000000,,,-8.87,,,,,,1693000000,773000000,0.456,,773000000,,,,,,,,,3006178,,3001342,false,false,9,2021-10-01,2022-06-30,0
2022-08-10,49370,2021-09-30,3,3623000000,,,,,,122000000,,112000000,,95000000,,,34.99,33.93,,,,,,,,,,,,,,,,,,,,2726669,false,false,9,2020-10-01,2021-06-30,-1
2022-08-10,49370,2022-09-30,3,2665000000,-0.431,,,,,44000000,-0.704,68000000,-0.516,38000000,,-0.671,12.71,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2021-10-01,2022-09-30,0
2022-08-10,49370,2021-09-30,3,,,,,,,,,,,,,,,,,,,,1901000000,800000000,0.421,,800000000,,,,,0.00,,,,3001178,,,false,false,12,2020-10-01,2021-09-30,-1
2022-08-10,49370,2022-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2021-10-01,2022-09-30,0
2022-11-18,49370,2022-09-30,,2731000000,,,,,,-40000000,,-21000000,,,-61000000,,-20.41,,-0.083,-0.014,-0.015,,1563000000,738000000,0.472,245.61,738000000,168000000,-175000000,-129000000,906000000,,,,,,,,true,false,12,2021-10-01,2022-09-30,0
2022-11-18,49370,2023-09-30,,935000000,,,,,,121000000,,143000000,,,117000000,,39.14,,,,,,,,,,,,,,,,,,,,,,true,true,6,2022-10-01,2023-03-31,1
2022-11-18,49370,2023-09-30,,1791000000,-0.344,,,,,115000000,,149000000,,,122000000,,40.78,,,,,,,,,,,,,,,,,,,,,,true,true,12,2022-10-01,2023-09-30,1
2022-11-18,49370,2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,3001178,,2790418,false,false,12,2020-10-01,2021-09-30,-1
2022-11-18,49370,2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,3006178,,3002561,false,false,12,2021-10-01,2022-09-30,0
2022-11-18,49370,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2022-10-01,2023-09-30,1
2022-11-18,49370,2022-09-30,,2731000000,,,,,,-39000000,,-21000000,,,-57000000,,-19.04,,-0.077,-0.014,-0.015,,1563000000,742000000,0.475,246.98,742000000,168000000,-175000000,-129000000,906000000,,,,,,,,true,false,12,2021-10-01,2022-09-30,0
2022-11-18,49370,2023-09-30,,935000000,,,,,,121000000,,143000000,,,117000000,,39.14,,,,,,,,,,,,,,,,,,,,,,true,true,6,2022-10-01,2023-03-31,1
2022-11-18,49370,2023-09-30,,1791000000,-0.344,,,,,115000000,,149000000,,,122000000,,40.78,,,,,,,,,,,,,,,,,,,,,,true,true,12,2022-10-01,2023-09-30,1
2022-11-18,49370,2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,3001178,,2790418,false,false,12,2020-10-01,2021-09-30,-1
2022-11-18,49370,2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,3006178,,3002561,false,false,12,2021-10-01,2022-09-30,0
2022-11-18,49370,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2022-10-01,2023-09-30,1
2023-02-13,49370,2023-09-30,1,489000000,,,,,,79000000,,83000000,,,67000000,,22.61,22.38,,,,,1562000000,810000000,0.519,,810000000,,,,,,,,,,,,true,false,3,2022-10-01,2022-12-31,0
2023-02-13,49370,2023-09-30,1,935000000,,,,,,121000000,,143000000,,,117000000,,39.14,,,,,,,,,,,,,,,,,,,,,,true,true,6,2022-10-01,2023-03-31,0
2023-02-13,49370,2023-09-30,1,1791000000,-0.344,,,,,115000000,,149000000,,,122000000,,40.78,,,,,,,,,,,,,,,,,,,,,,true,true,12,2022-10-01,2023-09-30,0
2023-02-13,49370,2022-09-30,1,,,,,,,,,,,,,,,,,,,,1563000000,742000000,0.475,,742000000,,,,,,,,,,,,true,false,12,2021-10-01,2022-09-30,-1
2023-02-13,49370,2022-09-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,3006178,,,false,false,12,2021-10-01,2022-09-30,-1
2023-02-13,49370,2023-09-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2022-10-01,2023-09-30,0
2023-02-13,49370,2023-09-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3006178,,3006178,false,false,3,2022-10-01,2022-12-31,0
2023-02-13,49370,2022-09-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3001178,false,false,3,2021-10-01,2021-12-31,-1
2023-05-12,49370,2023-09-30,2,900000000,,,,,,208000000,,216000000,,,211000000,,70.24,69.52,,,,,1631000000,953000000,0.585,,953000000,,,,,,,,,,,,true,false,6,2022-10-01,2023-03-31,0
2023-05-12,49370,2023-09-30,2,1791000000,-0.344,,,,,115000000,,149000000,,,122000000,,40.78,,,,,,,,,,,,,,,,,,,,,,true,true,12,2022-10-01,2023-09-30,0
2023-05-12,49370,2022-09-30,2,,,,,,,,,,,,,,,,,,,,1563000000,742000000,0.475,,742000000,,,,,,,,,,,,true,false,12,2021-10-01,2022-09-30,-1
2023-05-12,49370,2022-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,3006178,,,false,false,12,2021-10-01,2022-09-30,-1
2023-05-12,49370,2023-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2022-10-01,2023-09-30,0
2023-05-12,49370,2023-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2022-10-01,2023-09-30,0
2023-05-12,49370,2023-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3006178,,3006178,false,false,6,2022-10-01,2023-03-31,0
2023-05-12,49370,2022-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3001178,false,false,6,2021-10-01,2022-03-31,-1
2023-08-14,49370,2023-09-30,3,1322000000,,,,,,257000000,,267000000,,,62000000,,20.72,20.49,,,,,1444000000,806000000,0.558,,806000000,,,,,,,,,,,,true,false,9,2022-10-01,2023-06-30,0
2023-08-14,49370,2023-09-30,3,1791000000,-0.344,,,,,250000000,,274000000,,,72000000,,24.28,,,,,,,,,,,,,,,,,,,,,,true,true,12,2022-10-01,2023-09-30,0
2023-08-14,49370,2022-09-30,3,,,,,,,,,,,,,,,,,,,,1563000000,742000000,0.475,,742000000,,,,,,,,,,,,true,false,12,2021-10-01,2022-09-30,-1
2023-08-14,49370,2022-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,3006178,,,false,false,12,2021-10-01,2022-09-30,-1
2023-08-14,49370,2023-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2022-10-01,2023-09-30,0
