filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2015-05-14,26520,2015-09-30,2,4486000000,-0.071,,,,,516000000,-0.280,504000000,-0.282,344000000,,-0.130,52.03,,,,,,13671000000,5316000000,0.388,,5316000000,,,,,,,,,7236000,611238,6624762,false,false,6,2014-10-01,2015-03-31,0
2015-05-14,26520,2014-09-30,2,4834000000,0.038,,,,,717000000,0.189,703000000,0.227,396000000,,0.077,59.82,,,,,,,,,,,,,,,,,,,,,6624762,false,false,6,2013-10-01,2014-03-31,-1
2015-05-14,26520,2015-09-30,2,10032000000,0.058,,,,,1281000000,0.017,1229000000,0.002,707000000,,0.015,106.85,,,,,,,,,,,,,,,1.00,,,,,,,false,true,12,2014-10-01,2015-09-30,0
2015-05-14,26520,2014-09-30,2,,,,,,,,,,,,,,,,,,,,12569000000,4976000000,0.395,,4976000000,,,,,5.00,,,,7236000,611238,,false,false,12,2013-10-01,2014-09-30,-1
2015-05-14,26520,2015-09-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2014-10-01,2015-09-30,0
2015-08-13,26520,2015-09-30,3,6740000000,-0.054,,,,,858000000,-0.218,847000000,-0.216,522000000,,-0.149,78.84,,,,,,13468000000,5493000000,0.407,,5493000000,,,,,,,,,7236000,611238,6624762,false,false,9,2014-10-01,2015-06-30,0
2015-08-13,26520,2014-09-30,3,7125000000,0.016,,,,,1098000000,0.060,1081000000,0.083,613000000,,0.092,92.67,,,,,,,,,,,,,,,,,,,,,6624762,false,false,9,2013-10-01,2014-06-30,-1
2015-08-13,26520,2015-09-30,3,10032000000,0.058,,,,,1281000000,0.017,1229000000,0.002,707000000,,0.015,106.85,,,,,,,,,,,,,,,1.00,,,,,,,false,true,12,2014-10-01,2015-09-30,0
2015-08-13,26520,2014-09-30,3,,,,,,,,,,,,,,,,,,,,12569000000,4976000000,0.395,,4976000000,,,,,5.00,,,,7236000,611238,,false,false,12,2013-10-01,2014-09-30,-1
2015-08-13,26520,2015-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2014-10-01,2015-09-30,0
2015-11-13,26520,2015-09-30,,9147000000,-0.035,,,,,1035000000,-0.176,1021000000,-0.167,604000000,,-0.132,91.25,,0.114,0.076,0.113,,14015000000,5575000000,0.397,841.68,5575000000,-250000000,-1338000000,957000000,507000000,1.00,0.011,,,7236000,611238,6624762,false,false,12,2014-10-01,2015-09-30,0
2015-11-13,26520,2014-09-30,,9481000000,0.001,,,,,1258000000,0.041,1226000000,0.075,696000000,,0.033,105.19,,0.150,0.106,0.132,,12569000000,4976000000,0.395,751.27,4976000000,440000000,-1469000000,1167000000,1138000000,5.00,0.007,,,7236000,611238,6624762,false,false,12,2013-10-01,2014-09-30,-1
2015-11-13,26520,2016-09-30,,4770000000,0.063,,,,,580000000,0.124,558000000,0.106,368000000,,0.069,55.65,,,,,,,,,,,,,,,,,,,,,,false,true,6,2015-10-01,2016-03-31,1
2015-11-13,26520,2016-09-30,,9541000000,0.043,,,,,1208000000,0.166,1188000000,0.162,702000000,,0.162,106.08,,,,,,,,,,,,,,,1.00,,,,,,,false,true,12,2015-10-01,2016-09-30,1
2016-02-12,26520,2016-09-30,1,2302000000,0.030,,,,,303000000,-0.010,304000000,-0.003,186000000,,-0.057,28.22,,,,,,15077000000,5756000000,0.381,,5756000000,,,,,,,,,7236000,611238,6624762,false,false,3,2015-10-01,2015-12-31,0
2016-02-12,26520,2015-09-30,1,2233000000,-0.025,,,,,306000000,-0.250,305000000,-0.247,198000000,,-0.214,29.94,,,,,,,,,,,,,,,,,,,,,6624762,false,false,3,2014-10-01,2014-12-31,-1
2016-02-12,26520,2016-09-30,1,4770000000,0.063,,,,,580000000,0.124,558000000,0.106,368000000,,0.069,55.65,,,,,,,,,,,,,,,,,,,,,,false,true,6,2015-10-01,2016-03-31,0
2016-02-12,26520,2016-09-30,1,9541000000,0.043,,,,,1208000000,0.166,1188000000,0.162,702000000,,0.162,106.08,,,,,,,,,,,,,,,1.00,,,,,,,false,true,12,2015-10-01,2016-09-30,0
2016-02-12,26520,2015-09-30,1,,,,,,,,,,,,,,,,,,,,14015000000,5575000000,0.397,,5575000000,,,,,1.00,,,,7236000,611238,,false,false,12,2014-10-01,2015-09-30,-1
