filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-05-15,148A0,2024-12-31,1,548000000,,,,,,19000000,,2000000,,1000000,,,1.04,0.96,,,,,2230000000,574000000,0.258,,574000000,,,,,,,,,1817900,,1668454,false,false,3,2024-01-01,2024-03-31,0
2024-05-15,148A0,2024-12-31,1,2444000000,0.189,,,,,194000000,8.340,190000000,,263000000,,2.383,146.25,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-01-01,2024-12-31,0
2024-05-15,148A0,2023-12-31,1,,,,,,,,,,,,,,,,,,,,1838000000,251000000,0.137,,251000000,,,,,0.00,,,,1707900,51900,,false,false,12,2023-01-01,2023-12-31,-1
2024-08-09,148A0,2024-12-31,2,1163000000,,,,,,87000000,,69000000,,45000000,,,25.90,23.90,,,,,2363000000,677000000,0.287,,677000000,,,,,,,,,1847400,,1754199,false,false,6,2024-01-01,2024-06-30,0
2024-08-09,148A0,2024-12-31,2,2444000000,0.189,,,,,194000000,8.340,190000000,,263000000,,2.383,146.25,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-01-01,2024-12-31,0
2024-08-09,148A0,2023-12-31,2,,,,,,,,,,,,,,,,,,,,1838000000,251000000,0.137,,251000000,,,,,0.00,,,,1707900,51900,,false,false,12,2023-01-01,2023-12-31,-1
2024-08-09,148A0,2024-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-01-01,2024-12-31,0
2024-11-12,148A0,2024-12-31,3,1753000000,0.160,,,,,132000000,,112000000,,73000000,,,41.32,38.18,,,,,2388000000,705000000,0.295,,705000000,,,,,,,,,1847400,,1785493,false,false,9,2024-01-01,2024-09-30,0
2024-11-12,148A0,2023-12-31,3,1511000000,,,,,,-13000000,,-20000000,,-3000000,,,-1.93,,,,,,,,,,,,,,,,,,,,,1656000,false,false,9,2023-01-01,2023-09-30,-1
2024-11-12,148A0,2024-12-31,3,2444000000,0.189,,,,,194000000,8.340,190000000,,263000000,,2.383,146.25,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-01-01,2024-12-31,0
2024-11-12,148A0,2023-12-31,3,,,,,,,,,,,,,,,,,,,,1838000000,251000000,0.137,,251000000,,,,,0.00,,,,1707900,51900,,false,false,12,2023-01-01,2023-12-31,-1
2024-11-12,148A0,2024-12-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-01-01,2024-12-31,0
2025-02-12,148A0,2024-12-31,,2367000000,0.151,,,,,183000000,7.799,155000000,,130000000,,0.682,72.70,69.30,0.255,0.073,0.077,,2430000000,777000000,0.320,406.41,777000000,21000000,-56000000,375000000,1344000000,0.00,,,,1912200,,1801282,false,false,12,2024-01-01,2024-12-31,0
2025-02-12,148A0,2023-12-31,,2056000000,0.248,,,,,20000000,,11000000,,77000000,,,47.02,,0.366,0.007,0.010,,1838000000,251000000,0.137,151.88,251000000,72000000,12000000,-185000000,1004000000,0.00,,,,1707900,51900,1656000,false,false,12,2023-01-01,2023-12-31,-1
2025-02-12,148A0,2025-12-31,,2740000000,0.158,,,,,187000000,0.023,197000000,0.275,203000000,,0.551,106.19,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-01-01,2025-12-31,1
2025-05-13,148A0,2025-12-31,1,643000000,0.174,,,,,74000000,2.828,92000000,,60000000,,,31.64,30.31,,,,,2542000000,837000000,0.329,,837000000,,,,,,,,,1912200,,1912200,false,false,3,2025-01-01,2025-03-31,0
2025-05-13,148A0,2024-12-31,1,548000000,,,,,,19000000,,2000000,,1000000,,,1.04,0.96,,,,,,,,,,,,,,,,,,,,1668454,false,false,3,2024-01-01,2024-03-31,-1
2025-05-13,148A0,2025-12-31,1,2740000000,0.158,,,,,187000000,0.023,197000000,0.275,203000000,,0.551,106.19,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-01-01,2025-12-31,0
2025-05-13,148A0,2024-12-31,1,,,,,,,,,,,,,,,,,,,,2430000000,777000000,0.320,,777000000,,,,,0.00,,,,1912200,,,false,false,12,2024-01-01,2024-12-31,-1
