filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2025-02-13,287A0,2025-03-31,3,91695000000,-0.063,,,,,4721000000,4.323,,,,3473000000,,81.81,81.81,,,,,103252000000,,,,,,,,,,,,,,,,true,false,9,2024-04-01,2024-12-31,0
2025-02-13,287A0,2024-03-31,3,97866000000,,,,,,887000000,,,,,-380000000,,-8.68,-8.68,,,,,,,,,,,,,,,,,,,,,true,false,9,2023-04-01,2023-12-31,-1
2025-02-13,287A0,2025-03-31,3,121000000000,-0.045,,,,,5900000000,1.978,,,,3650000000,,85.98,,,,,,,,,,,,,,,,,,,,,,true,true,12,2024-04-01,2025-03-31,0
2025-02-13,287A0,2024-03-31,3,,,,,,,,,,,,,,,,,,,,98316000000,,,,,,,,,,,,,,,,true,false,12,2023-04-01,2024-03-31,-1
2025-02-13,287A0,2024-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,46568020,4118040,,false,false,12,2023-04-01,2024-03-31,-1
2025-02-13,287A0,2025-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-04-01,2025-03-31,0
2025-02-13,287A0,2025-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.00,,,,,,,false,true,12,2024-04-01,2025-03-31,0
2025-02-13,287A0,2025-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46568020,4118040,42449980,false,false,9,2024-04-01,2024-12-31,0
2025-02-13,287A0,2024-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43782727,false,false,9,2023-04-01,2023-12-31,-1
2025-05-15,287A0,2025-03-31,,,,,,,,5928000000,1.992,,,,3914000000,,92.20,92.04,,,,,95782000000,,,,,6988000000,-3480000000,-3022000000,,,0.651,,,,,,true,false,12,2024-04-01,2025-03-31,0
2025-05-15,287A0,2024-03-31,,,,,,,,1981000000,-0.566,,,,378000000,,8.70,8.70,,,,,98316000000,,,,,10423000000,-143000000,-5871000000,,,,,,,,,true,false,12,2023-04-01,2024-03-31,-1
2025-05-15,287A0,2026-03-31,,,,,,,,6700000000,0.130,,,,4000000000,,94.23,,,,,,,,,,,,,,,,0.647,,,,,,true,true,12,2025-04-01,2026-03-31,1
2025-05-15,287A0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,46568020,4118040,43451361,false,false,12,2023-04-01,2024-03-31,-1
2025-05-15,287A0,2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.00,,,,44683980,2234000,42449980,false,false,12,2024-04-01,2025-03-31,0
2025-05-15,287A0,2026-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.00,,,,,,,false,true,12,2025-04-01,2026-03-31,1
