filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2022-11-01,51330,2023-03-31,,6200000000,,,,,,370000000,,370000000,,,250000000,,15.44,,,,,,,,,,,,,,,,,,,,,,true,true,12,2022-04-01,2023-03-31,0
2022-11-01,51330,2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,false,true,12,2022-04-01,2023-03-31,0
2023-02-10,51330,2023-03-31,3,3804000000,,,,,,-69000000,,-32000000,,,-117000000,,-7.13,,,,,,6131000000,2578000000,0.416,,2549000000,,,,,,,,,,,,true,false,9,2022-04-01,2022-12-31,0
2023-02-10,51330,2023-03-31,3,5650000000,,,,,,80000000,,90000000,,,-20000000,,-1.21,,,,,,,,,,,,,,,,,,,,,,true,true,12,2022-04-01,2023-03-31,0
2023-02-10,51330,2023-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,false,true,12,2022-04-01,2023-03-31,0
2023-02-10,51330,2023-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17111742,,16521022,false,false,9,2022-04-01,2022-12-31,0
2023-05-10,51330,2023-03-31,,5670000000,0.004,,,,,123000000,0.538,135000000,0.500,,33000000,,2.01,,,,,,,,,,,,,,,,,,,,,,true,true,12,2022-04-01,2023-03-31,0
2023-05-15,51330,2023-03-31,,5676000000,,,,,,115000000,,127000000,,,46000000,,2.80,2.80,0.019,0.021,0.020,,5921000000,2445000000,0.406,147.46,2404000000,287000000,34000000,112000000,2298000000,,1.784,,,,,,true,false,12,2022-04-01,2023-03-31,0
2023-05-15,51330,2024-03-31,,6345000000,0.118,,,,,240000000,1.079,240000000,0.886,,168000000,,10.13,,,,,,,,,,,,,,,,0.494,,,,,,true,true,12,2023-04-01,2024-03-31,1
2023-05-15,51330,2023-03-31,,60000000,,,,,,-59000000,,-59000000,,-41000000,,,-2.53,,,,,,2902000000,2090000000,0.716,127.49,2078000000,,,,,5.00,,,,17111742,805300,16588966,false,false,12,2022-04-01,2023-03-31,0
2023-05-15,51330,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,false,true,12,2023-04-01,2024-03-31,1
2023-05-15,51330,2023-03-31,,5676000000,,,,,,115000000,,127000000,,,46000000,,2.80,2.80,0.019,0.021,0.020,,6144000000,2445000000,0.391,147.46,2404000000,287000000,34000000,112000000,2298000000,,1.784,,,,,,true,false,12,2022-04-01,2023-03-31,0
2023-05-15,51330,2024-03-31,,6345000000,0.118,,,,,240000000,1.079,240000000,0.886,,168000000,,10.13,,,,,,,,,,,,,,,,0.494,,,,,,true,true,12,2023-04-01,2024-03-31,1
2023-05-15,51330,2023-03-31,,60000000,,,,,,-59000000,,-59000000,,-41000000,,,-2.53,,,,,,2902000000,2090000000,0.716,127.49,2078000000,,,,,5.00,,,,17111742,805300,16588966,false,false,12,2022-04-01,2023-03-31,0
2023-05-15,51330,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,false,true,12,2023-04-01,2024-03-31,1
2023-08-14,51330,2024-03-31,1,1367000000,,,,,,-9000000,,-5000000,,,-11000000,,-0.68,,,,,,6247000000,2350000000,0.371,,2319000000,,,,,,,,,,,,true,false,3,2023-04-01,2023-06-30,0
2023-08-14,51330,2024-03-31,1,6345000000,0.118,,,,,240000000,1.079,240000000,0.886,,168000000,,10.13,,,,,,,,,,,,,,,,,,,,,,true,true,12,2023-04-01,2024-03-31,0
2023-08-14,51330,2023-03-31,1,,,,,,,,,,,,,,,,,,,,6144000000,2445000000,0.391,,2404000000,,,,,,,,,,,,true,false,12,2022-04-01,2023-03-31,-1
2023-08-14,51330,2023-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,17111742,805300,,false,false,12,2022-04-01,2023-03-31,-1
2023-08-14,51330,2024-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,false,true,12,2023-04-01,2024-03-31,0
2023-08-14,51330,2024-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17111742,805300,16306442,false,false,3,2023-04-01,2023-06-30,0
2023-11-14,51330,2024-03-31,2,3009000000,,,,,,24000000,,58000000,,,20000000,,1.27,1.27,,,,,6205000000,2420000000,0.387,,2403000000,,,,,,,,,,,,true,false,6,2023-04-01,2023-09-30,0
2023-11-14,51330,2024-03-31,2,6345000000,0.118,,,,,240000000,1.079,240000000,0.886,,168000000,,10.13,,,,,,,,,,,,,,,,,,,,,,true,true,12,2023-04-01,2024-03-31,0
2023-11-14,51330,2023-03-31,2,,,,,,,,,,,,,,,,,,,,6144000000,2445000000,0.391,,2404000000,,,,,,,,,,,,true,false,12,2022-04-01,2023-03-31,-1
2023-11-14,51330,2023-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,17111742,805300,,false,false,12,2022-04-01,2023-03-31,-1
2023-11-14,51330,2024-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2023-04-01,2024-03-31,0
2023-11-14,51330,2024-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,false,true,12,2023-04-01,2024-03-31,0
2023-11-14,51330,2024-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17111742,715400,16324618,false,false,6,2023-04-01,2023-09-30,0
2024-02-14,51330,2024-03-31,3,4714000000,0.239,,,,,93000000,,145000000,,,62000000,,3.81,3.80,,,,,6169000000,2428000000,0.391,,2411000000,,,,,,,,,,,,true,false,9,2023-04-01,2023-12-31,0
2024-02-14,51330,2023-03-31,3,3804000000,,,,,,-69000000,,-32000000,,,-117000000,,-7.13,,,,,,,,,,,,,,,,,,,,,,true,false,9,2022-04-01,2022-12-31,-1
2024-02-14,51330,2024-03-31,3,6345000000,0.118,,,,,240000000,1.079,240000000,0.886,,168000000,,10.13,,,,,,,,,,,,,,,,,,,,,,true,true,12,2023-04-01,2024-03-31,0
2024-02-14,51330,2023-03-31,3,,,,,,,,,,,,,,,,,,,,6144000000,2445000000,0.391,,2404000000,,,,,,,,,,,,true,false,12,2022-04-01,2023-03-31,-1
2024-02-14,51330,2023-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,17111742,805300,,false,false,12,2022-04-01,2023-03-31,-1
