filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2015-05-08,63340,2015-03-31,,4190000000,-0.026,,,,,-108000000,,-82000000,,-30000000,,,-3.19,,,,,,,,,,,,,,,,,,,,,,true,true,12,2014-04-01,2015-03-31,0
2015-05-08,63340,2014-03-31,,4472000000,,,,,,-222000000,,-237000000,,-383000000,,,-40.38,,,,,,,,,,,,,,,,,,,,,,true,false,12,2013-04-01,2014-03-31,-1
2015-05-08,63340,2015-03-31,,3452000000,-0.014,,,,,-100000000,,-72000000,,-101000000,,,-10.70,,,,,,,,,,,,,,,,,,,,,,false,true,12,2014-04-01,2015-03-31,0
2015-05-08,63340,2014-03-31,,3307000000,,,,,,-134000000,,-127000000,,-266000000,,,-28.12,,,,,,,,,,,,,,,,,,,,,,false,false,12,2013-04-01,2014-03-31,-1
2015-05-12,63340,2015-03-31,,4190000000,-0.063,,,,,-108000000,,-82000000,,-30000000,,,-3.19,,-0.024,-0.020,-0.026,,3971000000,1343000000,0.338,141.56,1343000000,-66000000,293000000,-753000000,527000000,,,,,,,,true,false,12,2014-04-01,2015-03-31,0
2015-05-12,63340,2014-03-31,,4472000000,-0.182,,,,,-222000000,,-237000000,,-383000000,,,-40.38,,-0.299,-0.049,-0.050,,4415000000,1172000000,0.266,123.57,1172000000,31000000,228000000,-254000000,1046000000,,,,,,,,true,false,12,2013-04-01,2014-03-31,-1
2015-05-12,63340,2016-03-31,,2188000000,0.107,,,,,30000000,,24000000,,,18000000,,1.90,,,,,,,,,,,,,,,,,,,,,,true,true,6,2015-04-01,2015-09-30,1
2015-05-12,63340,2016-03-31,,4476000000,0.068,,,,,101000000,,89000000,,,77000000,,8.12,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,1
2015-05-12,63340,2015-03-31,,3452000000,0.044,,,,,-100000000,,-72000000,,-101000000,,,-10.70,,,,,,3970000000,1356000000,0.342,142.98,1356000000,,,,,0.00,,,,9502636,14200,9488436,false,false,12,2014-04-01,2015-03-31,0
2015-05-12,63340,2014-03-31,,3307000000,-0.180,,,,,-134000000,,-127000000,,-266000000,,,-28.12,,,,,,3728000000,1302000000,0.349,137.32,1302000000,,,,,0.00,,,,9502636,14200,9488436,false,false,12,2013-04-01,2014-03-31,-1
2015-05-12,63340,2016-03-31,,2120000000,0.647,,,,,,,26000000,,20000000,,,2.11,,,,,,,,,,,,,,,,,,,,,,false,true,6,2015-04-01,2015-09-30,1
2015-05-12,63340,2016-03-31,,4340000000,0.257,,,,,,,93000000,,81000000,,,8.54,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2015-04-01,2016-03-31,1
