filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-09-13,218A,2024-07-31,,815000000,1.148,,,,,-440000000,,-434000000,,-437000000,,,-25.53,,-0.615,-0.335,-0.541,,1517000000,865000000,0.567,45.66,860000000,-253000000,-9000000,715000000,1061000000,0.00,,,,18836700,,17152273,false,false,12,2023-08-01,2024-07-31,0
2024-09-13,218A,2023-07-31,,379000000,0.457,,,,,-630000000,,-635000000,,-641000000,,,-46.74,,-1.478,-0.742,-1.662,,1074000000,563000000,0.524,-104.16,563000000,-637000000,-187000000,1085000000,608000000,0.00,,,,16303300,,13717803,false,false,12,2022-08-01,2023-07-31,-1
2024-09-13,218A,2025-07-31,,1250000000,0.533,,,,,-1844000000,,8000000,,5000000,,,0.29,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-08-01,2025-07-31,1
2024-12-13,218A,2025-07-31,1,225000000,,,,,,-182000000,,-184000000,,-185000000,,,-9.82,,,,,,1481000000,684000000,0.456,,675000000,,,,,,,,,18836700,,18836700,false,false,3,2024-08-01,2024-10-31,0
2024-12-13,218A,2025-07-31,1,1250000000,0.533,,,,,-1844000000,,8000000,,5000000,,,0.29,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-08-01,2025-07-31,0
2024-12-13,218A,2024-07-31,1,,,,,,,,,,,,,,,,,,,,1517000000,865000000,0.567,,860000000,,,,,0.00,,,,18836700,,,false,false,12,2023-08-01,2024-07-31,-1
2025-01-30,218A0,2025-07-31,,1300000000,0.040,,,,,-1799000000,,53000000,5.625,50000000,,9.000,2.65,,,,,,,,,,,,,,,,,,,,,,false,true,12,2024-08-01,2025-07-31,0
2025-01-30,218A0,2024-07-31,,815000000,,,,,,-440000000,,-434000000,,-437000000,,,-25.53,,,,,,,,,,,,,,,,,,,,,,false,false,12,2023-08-01,2024-07-31,-1
2025-03-14,218A,2025-07-31,2,615000000,,,,,,-306000000,,-244000000,,-246000000,,,-13.08,,,,,,1521000000,629000000,0.405,,616000000,,,,,,,,,18878600,,18839781,false,false,6,2024-08-01,2025-01-31,0
2025-03-14,218A,2025-07-31,2,1300000000,0.594,,,,,-1799000000,,53000000,,50000000,,,2.65,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-08-01,2025-07-31,0
2025-03-14,218A,2024-07-31,2,,,,,,,,,,,,,,,,,,,,1517000000,865000000,0.567,,860000000,,,,,0.00,,,,18836700,,,false,false,12,2023-08-01,2024-07-31,-1
2025-03-14,218A,2025-07-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-08-01,2025-07-31,0
2025-06-13,218A,2025-07-31,3,980000000,0.608,,,,,-1454000000,,-1321000000,,-1323000000,,,-70.22,,,,,,998000000,-444000000,-0.462,,-460000000,,,,,,,,,18878600,,18852436,false,false,9,2024-08-01,2025-04-30,0
2025-06-13,218A,2024-07-31,3,609000000,,,,,,-282000000,,-260000000,,-262000000,,,-15.34,,,,,,,,,,,,,,,,,,,,,17120276,false,false,9,2023-08-01,2024-04-30,-1
2025-06-13,218A,2025-07-31,3,1300000000,0.594,,,,,-1799000000,,53000000,,50000000,,,2.65,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-08-01,2025-07-31,0
2025-06-13,218A,2024-07-31,3,,,,,,,,,,,,,,,,,,,,1517000000,865000000,0.567,,860000000,,,,,0.00,,,,18836700,,,false,false,12,2023-08-01,2024-07-31,-1
2025-06-13,218A,2025-07-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-08-01,2025-07-31,0
2025-09-12,218A,2025-07-31,,1406000000,,,,,,-1588000000,,46000000,,,46000000,,2.44,2.27,0.051,0.028,-1.129,,1700000000,932000000,0.536,48.28,912000000,-363000000,-61000000,122000000,751000000,,,,,,,,true,false,12,2024-08-01,2025-07-31,0
2025-09-12,218A,2026-07-31,,2220000000,0.578,,,,,-2412000000,,-177000000,,,-178000000,,-9.44,,,,,,,,,,,,,,,,,,,,,,true,true,12,2025-08-01,2026-07-31,1
2025-09-12,218A,2025-07-31,,1409000000,0.728,,,,,-1573000000,,30000000,,29000000,,,1.57,1.46,,,,,1681000000,913000000,0.531,47.29,893000000,,,,,0.00,,,,18896600,,18860806,false,false,12,2024-08-01,2025-07-31,0
2025-09-12,218A,2024-07-31,,815000000,1.148,,,,,-440000000,,-434000000,,-437000000,,,-25.53,,,,,,1517000000,865000000,0.567,45.66,860000000,,,,,0.00,,,,18836700,,17152273,false,false,12,2023-08-01,2024-07-31,-1
2025-09-12,218A,2026-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-08-01,2026-07-31,1
