filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-08-14,220A,2024-09-30,3,1718000000,,,,,,275000000,,270000000,,,184000000,,76.85,,,,,,2225000000,1780000000,0.800,,1780000000,,,,,,,,,,,,true,false,9,2023-10-01,2024-06-30,0
2024-08-14,220A,2024-09-30,3,2260000000,0.035,,,,,309000000,0.003,281000000,-0.092,,204000000,,83.23,,,,,,,,,,,,,,,,,,,,,,true,true,12,2023-10-01,2024-09-30,0
2024-08-14,220A,2023-09-30,3,,,,,,,,,,,,,,,,,,,,2078000000,1594000000,0.767,,1594000000,,,,,,,,,,,,true,false,12,2022-10-01,2023-09-30,-1
2024-08-14,220A,2023-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,3000000,600000,,false,false,12,2022-10-01,2023-09-30,-1
2024-08-14,220A,2024-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2023-10-01,2024-09-30,0
2024-08-14,220A,2024-09-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000,600000,2400000,false,false,9,2023-10-01,2024-06-30,0
2024-11-13,220A,2024-09-30,,2317000000,0.061,,,,,334000000,0.083,310000000,0.002,,219000000,,89.34,,0.119,0.133,0.144,,2567000000,2106000000,0.820,774.39,2106000000,223000000,-1000000,268000000,2298000000,,,,,,,,true,false,12,2023-10-01,2024-09-30,0
2024-11-13,220A,2023-09-30,,2183000000,0.094,,,,,308000000,-0.007,309000000,-0.005,,214000000,,89.26,,0.144,0.160,0.141,,2078000000,1594000000,0.767,664.34,1594000000,253000000,-8000000,,1808000000,,,,,,,,true,false,12,2022-10-01,2023-09-30,-1
2024-11-13,220A,2025-09-30,,2554000000,0.102,,,,,376000000,0.124,376000000,0.213,,257000000,,94.81,,,,,,,,,,,,,,,,0.316,,,,,,true,true,12,2024-10-01,2025-09-30,1
2024-11-13,220A,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,3000000,600000,2400000,false,false,12,2022-10-01,2023-09-30,-1
