filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2025-04-14,339A,2025-02-28,,,,,,,,914000000,-0.205,,,,584000000,,82.67,,,,,,8819000000,,,,,950000000,-266000000,-571000000,,,,,,,,,true,false,12,2024-03-01,2025-02-28,0
2025-04-14,339A,2024-02-28,,,,,,,,1150000000,-0.034,,,,696000000,,98.48,,,,,,7676000000,,,,,712000000,-31000000,-1167000000,,,,,,,,,true,false,12,2023-03-01,2024-02-29,-1
2025-04-14,339A,2026-02-28,,,,,,,,1580000000,0.727,,,,1050000000,,135.95,,,,,,,,,,,,,,,,,,,,,,true,true,12,2025-03-01,2026-02-28,1
2025-04-14,339A,2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,7072200,,7072200,false,false,12,2023-03-01,2024-02-29,-1
2025-04-14,339A,2025-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,7072200,,7072200,false,false,12,2024-03-01,2025-02-28,0
2025-04-14,339A,2026-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-03-01,2026-02-28,1
2025-04-14,339A,2025-02-28,,,,,,,,914000000,-0.205,,,,584000000,,82.67,,,,,,8830000000,,,,,950000000,-266000000,-571000000,,,,,,,,,true,false,12,2024-03-01,2025-02-28,0
2025-04-14,339A,2024-02-28,,,,,,,,1150000000,-0.034,,,,696000000,,98.48,,,,,,7676000000,,,,,712000000,-31000000,-1167000000,,,,,,,,,true,false,12,2023-03-01,2024-02-29,-1
2025-04-14,339A,2026-02-28,,,,,,,,1580000000,0.727,,,,1050000000,,135.95,,,,,,,,,,,,,,,,,,,,,,true,true,12,2025-03-01,2026-02-28,1
2025-04-14,339A,2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,7072200,,7072200,false,false,12,2023-03-01,2024-02-29,-1
2025-04-14,339A,2025-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,7072200,,7072200,false,false,12,2024-03-01,2025-02-28,0
2025-04-14,339A,2026-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-03-01,2026-02-28,1
2025-07-14,339A,2026-02-28,1,,,,,,,370000000,-0.198,,,,237000000,,31.18,30.17,,,,,10499000000,,,,,,,,,,,,,,,,true,false,3,2025-03-01,2025-05-31,0
2025-07-14,339A,2025-02-28,1,,,,,,,462000000,0.208,,,,322000000,,45.61,,,,,,,,,,,,,,,,,,,,,,true,false,3,2024-03-01,2024-05-31,-1
2025-07-14,339A,2026-02-28,1,,,,,,,1648000000,0.802,,,,1098000000,,142.13,,,,,,,,,,,,,,,,,,,,,,true,true,12,2025-03-01,2026-02-28,0
2025-07-14,339A,2025-02-28,1,,,,,,,,,,,,,,,,,,,,8830000000,,,,,,,,,,,,,,,,true,false,12,2024-03-01,2025-02-28,-1
2025-07-14,339A,2025-02-28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,7072200,,,false,false,12,2024-03-01,2025-02-28,-1
2025-07-14,339A,2026-02-28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-03-01,2026-02-28,0
2025-07-14,339A,2026-02-28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7779570,,7602643,false,false,3,2025-03-01,2025-05-31,0
2025-07-14,339A,2025-02-28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7072200,false,false,3,2024-03-01,2024-05-31,-1
