filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-04-12,138A,2024-11-30,1,605000000,,,,,,67000000,,51000000,,29000000,,,42.76,,,,,,2481000000,1176000000,0.474,,1175000000,,,,,,,,,992000,,682549,false,false,3,2023-12-01,2024-02-29,0
2024-04-12,138A,2024-11-30,1,2542000000,0.143,,,,,312000000,0.190,292000000,0.148,203000000,,0.011,222.23,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2023-12-01,2024-11-30,0
2024-04-12,138A,2023-11-30,1,,,,,,,,,,,,,,,,,,,,1764000000,363000000,0.206,,363000000,,,,,0.00,,,,672000,,,false,false,12,2022-12-01,2023-11-30,-1
2024-07-12,138A,2024-11-30,2,1268000000,,,,,,143000000,,122000000,,76000000,,,91.38,,,,,,2524000000,1223000000,0.485,,1223000000,,,,,,,,,992000,,838120,false,false,6,2023-12-01,2024-05-31,0
2024-07-12,138A,2024-11-30,2,2542000000,0.143,,,,,312000000,0.190,292000000,0.148,203000000,,0.011,222.23,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2023-12-01,2024-11-30,0
2024-07-12,138A,2023-11-30,2,,,,,,,,,,,,,,,,,,,,1764000000,363000000,0.206,,363000000,,,,,0.00,,,,672000,,,false,false,12,2022-12-01,2023-11-30,-1
2024-07-12,138A,2024-11-30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2023-12-01,2024-11-30,0
2024-10-11,138A,2024-11-30,3,1918000000,0.170,,,,,176000000,-0.056,155000000,-0.158,89000000,,-0.300,100.75,,,,,,2301000000,1236000000,0.537,,1236000000,,,,,,,,,992000,,889600,false,false,9,2023-12-01,2024-08-31,0
2024-10-11,138A,2023-11-30,3,1640000000,,,,,,187000000,,184000000,,128000000,,,190.55,,,,,,,,,,,,,,,,,,,,,672000,false,false,9,2022-12-01,2023-08-31,-1
2024-10-11,138A,2024-11-30,3,2533000000,0.139,,,,,202000000,-0.229,179000000,-0.298,99000000,,-0.505,108.86,,,,,,,,,,,,,,,40.00,,,,,,,false,true,12,2023-12-01,2024-11-30,0
