filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2023-02-14,5240,2022-12-31,,1451000000,0.124,,,,,70000000,,56000000,,,71000000,,8.22,7.51,0.091,0.041,0.049,,1730000000,1260000000,0.728,126.97,1259000000,-159000000,-80000000,840000000,1387000000,,,,,,,,true,false,12,2022-01-01,2022-12-31,0
2023-02-14,5240,2021-12-31,,1291000000,0.146,,,,,-136000000,,-174000000,,,-181000000,,-25.40,,,-0.260,-0.106,,976000000,309000000,0.317,36.77,309000000,-114000000,-12000000,843000000,787000000,,,,,,,,true,false,12,2021-01-01,2021-12-31,-1
2023-02-14,5240,2023-12-31,,1886000000,0.300,,,,,100000000,0.413,102000000,0.822,,98000000,,9.91,,,,,,,,,,,,,,,,,,,,,,true,true,12,2023-01-01,2023-12-31,1
2023-02-14,5240,2022-12-31,,1282000000,0.154,,,,,42000000,,29000000,,62000000,,,7.17,6.55,,,,,1672000000,1223000000,0.731,123.23,1223000000,,,,,0.00,,,,9923220,,8708425,false,false,12,2022-01-01,2022-12-31,0
2023-02-14,5240,2021-12-31,,1111000000,0.001,,,,,-149000000,,-149000000,,-207000000,,,-29.00,,,,,,948000000,281000000,0.297,33.45,281000000,,,,,0.00,,,,8423220,,7151299,false,false,12,2021-01-01,2021-12-31,-1
2023-02-14,5240,2023-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2023-01-01,2023-12-31,1
2023-05-12,5240,2023-12-31,1,252000000,,,,,,-41000000,,-41000000,,,-29000000,,-2.90,,,,,,1604000000,1232000000,0.768,,1231000000,,,,,,,,,,,,true,false,3,2023-01-01,2023-03-31,0
2023-05-12,5240,2023-12-31,1,1886000000,0.300,,,,,100000000,0.413,102000000,0.822,,98000000,,9.91,,,,,,,,,,,,,,,,,,,,,,true,true,12,2023-01-01,2023-12-31,0
2023-05-12,5240,2022-12-31,1,,,,,,,,,,,,,,,,,,,,1730000000,1260000000,0.728,,1259000000,,,,,,,,,,,,true,false,12,2022-01-01,2022-12-31,-1
2023-05-12,5240,2022-12-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,9923220,,,false,false,12,2022-01-01,2022-12-31,-1
2023-05-12,5240,2023-12-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2023-01-01,2023-12-31,0
2023-05-12,5240,2023-12-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10167180,,10102086,false,false,3,2023-01-01,2023-03-31,0
2023-08-10,5240,2023-12-31,2,512000000,,,,,,-89000000,,-88000000,,,-62000000,,-6.12,,,,,,1677000000,1286000000,0.767,,1286000000,,,,,,,,,,,,true,false,6,2023-01-01,2023-06-30,0
2023-08-10,5240,2023-12-31,2,1886000000,0.300,,,,,100000000,0.413,102000000,0.822,,98000000,,9.91,,,,,,,,,,,,,,,,,,,,,,true,true,12,2023-01-01,2023-12-31,0
2023-08-10,5240,2022-12-31,2,,,,,,,,,,,,,,,,,,,,1730000000,1260000000,0.728,,1259000000,,,,,,,,,,,,true,false,12,2022-01-01,2022-12-31,-1
2023-08-10,5240,2022-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,9923220,,,false,false,12,2022-01-01,2022-12-31,-1
2023-08-10,5240,2023-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2023-01-01,2023-12-31,0
2023-08-10,5240,2023-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2023-01-01,2023-12-31,0
2023-08-10,5240,2023-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10354100,,10159871,false,false,6,2023-01-01,2023-06-30,0
2023-10-20,52400,2023-12-31,,1271000000,-0.325,,,,,-154000000,,-149000000,,,-185000000,,-18.12,,,,,,,,,,,,,,,,,,,,,,true,true,12,2023-01-01,2023-12-31,0
2023-10-20,52400,2022-12-31,,1451000000,,,,,,70000000,,56000000,,,71000000,,8.22,,,,,,,,,,,,,,,,,,,,,,true,false,12,2022-01-01,2022-12-31,-1
2023-11-10,5240,2023-12-31,3,899000000,0.821,,,,,-97000000,,-91000000,,,-124000000,,-12.16,,,,,,1571000000,1224000000,0.779,,1224000000,,,,,,,,,,,,true,false,9,2023-01-01,2023-09-30,0
