filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2015-05-15,46650,2015-03-31,,167987000000,0.001,,,,,5067000000,-0.237,7083000000,-0.149,3441000000,,-0.226,56.19,,0.023,0.035,0.030,,198475000000,155196000000,0.776,2544.09,154038000000,6251000000,5515000000,-4514000000,27118000000,,0.712,,,,,,true,false,12,2014-04-01,2015-03-31,0
2015-05-15,46650,2014-03-31,,167745000000,-0.002,,,,,6641000000,-0.278,8322000000,-0.245,4448000000,,-0.270,71.13,,0.029,0.041,0.040,,202778000000,151903000000,0.743,2446.24,150637000000,12086000000,-14004000000,-6553000000,19775000000,,0.844,,,,,,true,false,12,2013-04-01,2014-03-31,-1
2015-05-15,46650,2016-03-31,,85700000000,0.025,,,,,1900000000,0.022,2600000000,-0.076,,1300000000,,23.40,,,,,,,,,,,,,,,,,,,,,,true,true,6,2015-04-01,2015-09-30,1
2015-05-15,46650,2016-03-31,,173700000000,0.034,,,,,5300000000,0.046,6800000000,-0.040,,3700000000,,66.61,,,,,,,,,,,,,,,,0.601,,,,,,true,true,12,2015-04-01,2016-03-31,1
2015-05-15,46650,2015-03-31,,141580000000,-0.007,,,,,3002000000,-0.189,6167000000,-0.092,3394000000,,-0.133,55.42,,,,,,183202000000,134071000000,0.732,2214.31,134071000000,,,,,40.00,,,,63494823,2947257,61239949,false,false,12,2014-04-01,2015-03-31,0
2015-05-15,46650,2014-03-31,,142589000000,-0.018,,,,,3702000000,-0.421,6795000000,-0.281,3914000000,,-0.216,62.59,,,,,,186295000000,131635000000,0.707,2137.68,131635000000,,,,,60.00,,,,63494823,1915897,62541495,false,false,12,2013-04-01,2014-03-31,-1
2015-05-15,46650,2016-03-31,,72000000000,0.021,,,,,800000000,0.274,2500000000,0.013,1600000000,,0.001,28.80,,,,,,,,,,,,,,,,,,,,,,false,true,6,2015-04-01,2015-09-30,1
2015-05-15,46650,2016-03-31,,146400000000,0.034,,,,,3200000000,0.066,6000000000,-0.027,3600000000,,0.061,64.81,,,,,,,,,,,,,,,40.00,,,,,,,false,true,12,2015-04-01,2016-03-31,1
2015-07-30,46650,2016-03-31,1,41015000000,-0.014,,,,,1111000000,1.549,1586000000,0.648,,916000000,,15.14,,,,,,194493000000,155841000000,0.795,,154687000000,,,,,,,,,,,,true,false,3,2015-04-01,2015-06-30,0
2015-07-30,46650,2015-03-31,1,41608000000,-0.005,,,,,436000000,-0.714,962000000,-0.530,,431000000,,7.01,,,,,,,,,,,,,,,,,,,,,,true,false,3,2014-04-01,2014-06-30,-1
2015-07-30,46650,2016-03-31,1,85700000000,0.025,,,,,1900000000,0.022,2600000000,-0.076,,1300000000,,22.89,,,,,,,,,,,,,,,,,,,,,,true,true,6,2015-04-01,2015-09-30,0
2015-07-30,46650,2016-03-31,1,173700000000,0.034,,,,,5300000000,0.046,6800000000,-0.040,,3700000000,,65.16,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2015-07-30,46650,2015-03-31,1,,,,,,,,,,,,,,,,,,,,198475000000,155196000000,0.776,,154038000000,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2015-07-30,46650,2015-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.00,,,,63494823,2947257,,false,false,12,2014-04-01,2015-03-31,-1
2015-07-30,46650,2016-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.00,,,,,,,false,true,12,2015-04-01,2016-03-31,0
2015-07-30,46650,2016-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63494823,2947547,60547356,false,false,3,2015-04-01,2015-06-30,0
2015-07-30,46650,2015-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61578871,false,false,3,2014-04-01,2014-06-30,-1
2015-09-24,46650,2016-03-31,,82800000000,-0.034,,,,,2600000000,0.368,3300000000,0.269,1900000000,,0.462,34.21,,,,,,,,,,,,,,,,,,,,,,true,true,6,2015-04-01,2015-09-30,0
2015-09-24,46650,2015-03-31,,83631000000,,,,,,1858000000,,2815000000,,1469000000,,,23.87,,,,,,,,,,,,,,,,,,,,,,true,false,6,2014-04-01,2014-09-30,-1
2015-09-24,46650,2016-03-31,,169000000000,-0.027,,,,,5300000000,,6800000000,,3700000000,,,66.61,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2015-09-24,46650,2015-03-31,,167987000000,,,,,,5067000000,,7083000000,,3441000000,,,56.19,,,,,,,,,,,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2015-09-24,46650,2016-03-31,,69400000000,-0.036,,,,,1400000000,0.750,3100000000,0.240,2100000000,,0.313,37.81,,,,,,,,,,,,,,,,,,,,,,false,true,6,2015-04-01,2015-09-30,0
2015-09-24,46650,2015-03-31,,70485000000,,,,,,627000000,,2467000000,,1597000000,,,25.94,,,,,,,,,,,,,,,,,,,,,,false,false,6,2014-04-01,2014-09-30,-1
2015-09-24,46650,2016-03-31,,142600000000,-0.026,,,,,3200000000,,6000000000,,3600000000,,,64.81,,,,,,,,,,,,,,,,,,,,,,false,true,12,2015-04-01,2016-03-31,0
2015-09-24,46650,2015-03-31,,141580000000,,,,,,3002000000,,6167000000,,3394000000,,,55.42,,,,,,,,,,,,,,,,,,,,,,false,false,12,2014-04-01,2015-03-31,-1
2015-10-30,46650,2016-03-31,2,82530000000,-0.013,,,,,2681000000,0.443,3432000000,0.219,,1962000000,,33.50,,,,,,185763000000,146091000000,0.781,,145010000000,,,,,,,,,,,,true,false,6,2015-04-01,2015-09-30,0
2015-10-30,46650,2015-03-31,2,83631000000,0.004,,,,,1858000000,-0.573,2815000000,-0.472,,1469000000,,23.87,,,,,,,,,,,,,,,,,,,,,,true,false,6,2014-04-01,2014-09-30,-1
2015-10-30,46650,2016-03-31,2,169000000000,0.006,,,,,5300000000,0.046,6800000000,-0.040,,3700000000,,66.61,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2015-10-30,46650,2015-03-31,2,,,,,,,,,,,,,,,,,,,,198475000000,155196000000,0.776,,154038000000,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2015-10-30,46650,2015-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.00,,,,63494823,2947257,,false,false,12,2014-04-01,2015-03-31,-1
2015-10-30,46650,2016-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,,,false,false,12,2015-04-01,2016-03-31,0
2015-10-30,46650,2016-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.00,,,,,,,false,true,12,2015-04-01,2016-03-31,0
2015-10-30,46650,2016-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63494823,7948182,58573005,false,false,6,2015-04-01,2015-09-30,0
2015-10-30,46650,2015-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61578768,false,false,6,2014-04-01,2014-09-30,-1
2016-01-29,46650,2016-03-31,3,125267000000,-0.023,,,,,4503000000,0.087,5629000000,-0.032,,3824000000,,66.32,,,,,,188559000000,149474000000,0.787,,148452000000,,,,,,,,,,,,true,false,9,2015-04-01,2015-12-31,0
2016-01-29,46650,2015-03-31,3,128201000000,0.002,,,,,4141000000,-0.339,5814000000,-0.235,,3398000000,,55.31,,,,,,,,,,,,,,,,,,,,,,true,false,9,2014-04-01,2014-12-31,-1
2016-01-29,46650,2016-03-31,3,165000000000,-0.018,,,,,5300000000,0.046,6800000000,-0.040,,3700000000,,66.61,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2016-01-29,46650,2015-03-31,3,,,,,,,,,,,,,,,,,,,,198475000000,155196000000,0.776,,154038000000,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2016-01-29,46650,2015-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.00,,,,63494823,2947257,,false,false,12,2014-04-01,2015-03-31,-1
2016-01-29,46650,2016-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,,,false,false,12,2015-04-01,2016-03-31,0
2016-01-29,46650,2016-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.00,,,,,,,false,true,12,2015-04-01,2016-03-31,0
2016-01-29,46650,2016-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63494823,7948492,57665057,false,false,9,2015-04-01,2015-12-31,0
2016-01-29,46650,2015-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61447591,false,false,9,2014-04-01,2014-12-31,-1
2016-01-29,46650,2016-03-31,,165000000000,-0.024,,,,,5300000000,,6800000000,,,3700000000,,66.61,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2016-01-29,46650,2015-03-31,,167987000000,,,,,,5067000000,,7083000000,,,3441000000,,56.19,,,,,,,,,,,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
