filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2015-06-05,60370,2015-07-31,3,650000000,,,,,,359000000,,348000000,,215000000,,,42.82,39.31,,,,,1643000000,1474000000,0.897,,1474000000,,,,,,,,,5472400,,5030642,false,false,9,2014-08-01,2015-04-30,0
2015-06-05,60370,2015-07-31,3,868000000,,,,,,424000000,,413000000,,256000000,,,49.81,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2014-08-01,2015-07-31,0
2015-06-05,60370,2014-07-31,3,,,,,,,,,,,,,,,,,,,,452000000,281000000,0.623,,281000000,,,,,0.00,,,,7100000,2227600,,false,false,12,2013-08-01,2014-07-31,-1
2015-06-05,60370,2015-07-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2014-08-01,2015-07-31,0
2015-06-05,60370,2015-07-31,,868000000,0.198,,,,,424000000,0.147,413000000,0.117,256000000,,0.101,49.81,,,,,,,,,,,,,,,,,,,,,,false,true,12,2014-08-01,2015-07-31,0
2015-06-05,60370,2014-07-31,,577000000,,,,,,274000000,,275000000,,158000000,,,32.54,,,,,,,,,,,,,,,,,,,,,,false,false,12,2013-08-01,2014-07-31,-1
2015-09-14,60370,2015-07-31,,912000000,0.580,,,,,470000000,0.718,460000000,0.672,287000000,,0.815,55.95,51.44,0.315,0.409,0.516,,1799000000,1546000000,0.859,282.61,1546000000,341000000,-147000000,966000000,1445000000,0.00,,,,5472400,,5141989,false,false,12,2014-08-01,2015-07-31,0
2015-09-14,60370,2014-07-31,,577000000,0.708,,,,,274000000,2.667,275000000,2.677,158000000,,2.457,32.54,,0.782,0.851,0.475,,452000000,281000000,0.623,57.85,281000000,230000000,-35000000,,285000000,0.00,,,,7100000,2227600,4872400,false,false,12,2013-08-01,2014-07-31,-1
2015-09-14,60370,2016-07-31,,1251000000,0.371,,,,,575000000,0.223,551000000,0.199,369000000,,0.285,67.54,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2015-08-01,2016-07-31,1
2015-12-14,60370,2016-07-31,1,275000000,0.386,,,,,111000000,-0.062,112000000,-0.059,72000000,,-0.041,13.07,12.25,,,,,1752000000,1620000000,0.925,290.32,1620000000,,,,,,,,,5581400,,5551639,false,false,3,2015-08-01,2015-10-31,0
