filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2025-05-14,338A,2025-12-31,1,161000000,,,,,,-7000000,,-3000000,,-2000000,,,-2.34,,,,,,1052000000,584000000,0.550,,578000000,,,,,,,,,1312800,,1088800,false,false,3,2025-01-01,2025-03-31,0
2025-05-14,338A,2025-12-31,1,376000000,-0.063,,,,,33000000,-0.758,47000000,-0.659,40000000,,-0.608,33.00,,,,,,,,,,,,,,,,,,,,,,false,true,6,2025-01-01,2025-06-30,0
2025-05-14,338A,2025-12-31,1,850000000,0.310,,,,,112000000,0.470,145000000,0.725,159000000,,1.029,123.65,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-01-01,2025-12-31,0
2025-05-14,338A,2024-12-31,1,,,,,,,,,,,,,,,,,,,,656000000,237000000,0.354,,232000000,,,,,0.00,,,,1072800,,,false,false,12,2024-01-01,2024-12-31,-1
2025-07-23,338A0,2025-12-31,,304000000,-0.191,,,,,-24000000,,-18000000,,-13000000,,,-11.25,,,,,,,,,,,,,,,,,,,,,,false,true,6,2025-01-01,2025-06-30,0
2025-08-13,338A,2025-12-31,2,304000000,-0.242,,,,,-24000000,,-18000000,,-13000000,,,-11.25,,,,,,951000000,643000000,0.671,,638000000,,,,,,,,,1359000,,1219324,false,false,6,2025-01-01,2025-06-30,0
2025-08-13,338A,2024-12-31,2,402000000,,,,,,139000000,,139000000,,102000000,,,96.59,,,,,,,,,,,,,,,,,,,,,1062800,false,false,6,2024-01-01,2024-06-30,-1
2025-08-13,338A,2025-12-31,2,850000000,0.310,,,,,112000000,0.470,145000000,0.725,159000000,,1.029,123.50,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-01-01,2025-12-31,0
2025-08-13,338A,2024-12-31,2,,,,,,,,,,,,,,,,,,,,656000000,237000000,0.354,,232000000,,,,,0.00,,,,1072800,,,false,false,12,2024-01-01,2024-12-31,-1
2025-08-13,338A,2025-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2025-01-01,2025-12-31,0
