filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-05-10,143A0,2024-03-31,,1280000000,0.115,,,,,200000000,1.107,188000000,0.696,,126000000,,78.60,75.56,0.166,0.104,0.157,,1999000000,1486000000,0.473,514.39,946000000,225000000,-24000000,208000000,1324000000,,,,,,,,true,false,12,2023-04-01,2024-03-31,0
2024-05-10,143A0,2023-03-31,,1148000000,0.121,,,,,95000000,0.335,111000000,-0.048,,83000000,,52.36,,0.160,0.075,0.083,,1613000000,1174000000,0.355,358.14,573000000,106000000,-17000000,-0,880000000,,,,,,,,true,false,12,2022-04-01,2023-03-31,-1
2024-05-10,143A0,2025-03-31,,1354000000,0.058,,,,,206000000,0.028,184000000,-0.020,,142000000,,74.89,,,,,,,,,,,,,,,,,,,,,,true,true,12,2024-04-01,2025-03-31,1
2024-05-10,143A0,2024-03-31,,1256000000,0.112,,,,,179000000,1.298,179000000,0.361,120000000,,-0.041,74.71,71.82,,,,,1375000000,883000000,0.642,480.02,883000000,,,,,0.00,,,,1840000,,1606557,false,false,12,2023-04-01,2024-03-31,0
2024-05-10,143A0,2023-03-31,,1129000000,0.151,,,,,77000000,0.125,131000000,-0.055,125000000,,0.183,78.25,,,,,,980000000,524000000,0.535,327.97,524000000,,,,,0.00,,,,1600000,,1600000,false,false,12,2022-04-01,2023-03-31,-1
2024-05-10,143A0,2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-04-01,2025-03-31,1
2024-08-09,143A0,2025-03-31,1,290000000,,,,,,19000000,,17000000,,,20000000,,10.78,10.56,,,,,2038000000,1595000000,0.513,,1046000000,,,,,,,,,,,,true,false,3,2024-04-01,2024-06-30,0
2024-08-09,143A0,2025-03-31,1,1354000000,0.058,,,,,206000000,0.028,184000000,-0.020,,142000000,,74.79,,,,,,,,,,,,,,,,,,,,,,true,true,12,2024-04-01,2025-03-31,0
2024-08-09,143A0,2024-03-31,1,,,,,,,,,,,,,,,,,,,,1999000000,1486000000,0.473,,946000000,,,,,,,,,,,,true,false,12,2023-04-01,2024-03-31,-1
2024-08-09,143A0,2024-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,1840000,,,false,false,12,2023-04-01,2024-03-31,-1
2024-08-09,143A0,2025-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-04-01,2025-03-31,0
2024-08-09,143A0,2025-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916700,,1896223,false,false,3,2024-04-01,2024-06-30,0
2024-11-08,143A0,2025-03-31,2,637000000,,,,,,87000000,,81000000,,,73000000,,38.44,37.81,,,,,1993000000,1569000000,0.551,,1098000000,,,,,,,,,,,,true,false,6,2024-04-01,2024-09-30,0
2024-11-08,143A0,2025-03-31,2,1354000000,0.058,,,,,206000000,0.028,184000000,-0.020,,142000000,,74.79,,,,,,,,,,,,,,,,,,,,,,true,true,12,2024-04-01,2025-03-31,0
2024-11-08,143A0,2024-03-31,2,,,,,,,,,,,,,,,,,,,,1999000000,1486000000,0.473,,946000000,,,,,,,,,,,,true,false,12,2023-04-01,2024-03-31,-1
2024-11-08,143A0,2024-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,1840000,,,false,false,12,2023-04-01,2024-03-31,-1
2024-11-08,143A0,2025-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-04-01,2025-03-31,0
2024-11-08,143A0,2025-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-04-01,2025-03-31,0
2024-11-08,143A0,2025-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916700,,1906517,false,false,6,2024-04-01,2024-09-30,0
2025-02-07,143A0,2025-03-31,3,922000000,0.043,,,,,104000000,-0.198,100000000,-0.167,,86000000,,45.16,44.49,,,,,1938000000,1633000000,0.577,,1117000000,,,,,,,,,,,,true,false,9,2024-04-01,2024-12-31,0
2025-02-07,143A0,2024-03-31,3,884000000,,,,,,129000000,,120000000,,,89000000,,56.23,,,,,,,,,,,,,,,,,,,,,,true,false,9,2023-04-01,2023-12-31,-1
2025-02-07,143A0,2025-03-31,3,1354000000,0.058,,,,,206000000,0.028,184000000,-0.020,,142000000,,74.79,,,,,,,,,,,,,,,,,,,,,,true,true,12,2024-04-01,2025-03-31,0
2025-02-07,143A0,2024-03-31,3,,,,,,,,,,,,,,,,,,,,1999000000,1486000000,0.473,,946000000,,,,,,,,,,,,true,false,12,2023-04-01,2024-03-31,-1
2025-02-07,143A0,2024-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,1840000,,,false,false,12,2023-04-01,2024-03-31,-1
2025-02-07,143A0,2025-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-04-01,2025-03-31,0
2025-02-07,143A0,2025-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-04-01,2025-03-31,0
2025-02-07,143A0,2025-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916700,,1909924,false,false,9,2024-04-01,2024-12-31,0
2025-02-07,143A0,2024-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000,false,false,9,2023-04-01,2023-12-31,-1
2025-04-22,143A0,2025-03-31,,1393000000,0.029,,,,,245000000,0.187,232000000,0.262,,177000000,,92.89,,,,,,,,,,,,,,,,,,,,,,true,true,12,2024-04-01,2025-03-31,0
2025-04-22,143A0,2024-03-31,,1280000000,,,,,,200000000,,188000000,,,126000000,,78.60,,,,,,,,,,,,,,,,,,,,,,true,false,12,2023-04-01,2024-03-31,-1
2025-05-09,143A0,2025-03-31,,1393000000,0.089,,,,,245000000,0.220,232000000,0.236,,177000000,,92.89,91.61,0.165,0.111,0.176,,2201000000,1682000000,0.546,626.84,1201000000,102000000,-89000000,63000000,1399000000,,,,,,,,true,false,12,2024-04-01,2025-03-31,0
2025-05-09,143A0,2024-03-31,,1280000000,0.115,,,,,200000000,1.107,188000000,0.696,,126000000,,78.60,75.56,0.166,0.104,0.157,,1999000000,1486000000,0.473,514.39,946000000,225000000,-24000000,208000000,1324000000,,,,,,,,true,false,12,2023-04-01,2024-03-31,-1
2025-05-09,143A0,2026-03-31,,1534000000,0.101,,,,,30000000,-0.878,5000000,-0.975,,13000000,,7.30,,,,,,,,,,,,,,,,,,,,,,true,true,12,2025-04-01,2026-03-31,1
2025-05-09,143A0,2025-03-31,,1378000000,0.097,,,,,222000000,0.241,232000000,0.296,145000000,,0.213,76.18,75.13,,,,,1607000000,1102000000,0.686,575.16,1102000000,,,,,0.00,,,,1916700,,1911595,false,false,12,2024-04-01,2025-03-31,0
2025-05-09,143A0,2024-03-31,,1256000000,0.112,,,,,179000000,1.298,179000000,0.361,120000000,,-0.041,74.71,71.82,,,,,1375000000,883000000,0.642,480.02,883000000,,,,,0.00,,,,1840000,,1606557,false,false,12,2023-04-01,2024-03-31,-1
2025-05-09,143A0,2026-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-04-01,2026-03-31,1
