filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2018-11-08,70390,2018-12-31,3,2168000000,,,,,,269000000,,263000000,,176000000,,,121.61,,,,,,1730000000,1298000000,0.750,,1298000000,,,,,,,,,1454700,,1454700,false,false,9,2018-01-01,2018-09-30,0
2018-11-08,70390,2018-12-31,3,2910000000,0.045,,,,,333000000,0.132,308000000,0.037,200000000,,0.020,132.60,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2018-01-01,2018-12-31,0
2018-11-08,70390,2017-12-31,3,,,,,,,,,,,,,,,,,,,,1688000000,1122000000,0.665,,1122000000,,,,,0.00,,,,1454700,,,false,false,12,2017-01-01,2017-12-31,-1
2018-11-08,70390,2018-12-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2018-01-01,2018-12-31,0
2019-02-14,70390,2018-12-31,,2912000000,0.046,,,,,348000000,0.182,331000000,0.116,218000000,,0.108,144.24,129.15,0.146,0.163,0.120,,2390000000,1873000000,0.784,1097.91,1873000000,228000000,-185000000,454000000,1289000000,0.00,,,,1706300,34,1513159,false,false,12,2018-01-01,2018-12-31,0
2019-02-14,70390,2017-12-31,,2785000000,0.105,,,,,294000000,0.290,297000000,0.301,196000000,,0.422,135.36,,0.192,0.188,0.106,,1688000000,1122000000,0.665,771.52,1122000000,209000000,-125000000,2000000,791000000,0.00,,,,1454700,,1454700,false,false,12,2017-01-01,2017-12-31,-1
2019-02-14,70390,2019-12-31,,3292000000,0.130,,,,,363000000,0.044,342000000,0.034,228000000,,0.045,133.63,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2019-01-01,2019-12-31,1
2019-05-14,70390,2019-12-31,1,749000000,,,,,,100000000,,97000000,,64000000,,,37.84,34.44,,,,,2340000000,1938000000,0.828,,1938000000,,,,,,,,,1706300,34,1706266,false,false,3,2019-01-01,2019-03-31,0
2019-05-14,70390,2019-12-31,1,3292000000,0.130,,,,,363000000,0.044,342000000,0.034,228000000,,0.045,133.63,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2019-01-01,2019-12-31,0
2019-05-14,70390,2018-12-31,1,,,,,,,,,,,,,,,,,,,,2390000000,1873000000,0.784,,1873000000,,,,,0.00,,,,1706300,34,,false,false,12,2018-01-01,2018-12-31,-1
2019-08-13,70390,2019-12-31,2,1561000000,0.086,,,,,209000000,0.240,208000000,0.245,139000000,,0.247,40.87,37.22,,,,,2483000000,2012000000,0.810,,2012000000,,,,,,,,,3412600,68,3412532,false,false,6,2019-01-01,2019-06-30,0
2019-08-13,70390,2018-12-31,2,1437000000,,,,,,168000000,,167000000,,111000000,,,38.45,,,,,,,,,,,,,,,,,,,,,2909400,false,false,6,2018-01-01,2018-06-30,-1
2019-08-13,70390,2019-12-31,2,3292000000,0.130,,,,,363000000,0.044,342000000,0.034,228000000,,0.045,66.82,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2019-01-01,2019-12-31,0
2019-08-13,70390,2018-12-31,2,,,,,,,,,,,,,,,,,,,,2390000000,1873000000,0.784,,1873000000,,,,,0.00,,,,3412600,68,,false,false,12,2018-01-01,2018-12-31,-1
2019-08-13,70390,2019-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2019-01-01,2019-12-31,0
2019-11-13,70390,2019-12-31,3,2377000000,0.096,,,,,293000000,0.090,293000000,0.110,196000000,,0.112,57.24,52.50,,,,,2492000000,2077000000,0.834,,2077000000,,,,,,,,,3521400,68,3436643,false,false,9,2019-01-01,2019-09-30,0
2019-11-13,70390,2018-12-31,3,2168000000,,,,,,269000000,,263000000,,176000000,,,60.81,,,,,,,,,,,,,,,,,,,,,2909400,false,false,9,2018-01-01,2018-09-30,-1
2019-11-13,70390,2019-12-31,3,3292000000,0.130,,,,,363000000,0.044,342000000,0.034,228000000,,0.045,66.82,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2019-01-01,2019-12-31,0
2019-11-13,70390,2018-12-31,3,,,,,,,,,,,,,,,,,,,,2390000000,1873000000,0.784,,1873000000,,,,,0.00,,,,3412600,68,,false,false,12,2018-01-01,2018-12-31,-1
2019-11-13,70390,2019-12-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2019-01-01,2019-12-31,0
2019-12-02,70390,2019-12-31,,3292000000,0.000,,,385000000,0.061,,,385000000,0.126,253000000,,0.109,73.42,,,,,,,,,,,,,,,,,,,,,,false,true,12,2019-01-01,2019-12-31,0
2019-12-02,70390,2018-12-31,,2912000000,,,,348000000,,,,331000000,,218000000,,,144.24,,,,,,,,,,,,,,,,,,,,,,false,false,12,2018-01-01,2018-12-31,-1
2020-02-12,70390,2019-12-31,,3262000000,0.120,,,,,385000000,0.107,386000000,0.164,258000000,,0.185,74.80,69.03,0.129,0.153,0.118,,2664000000,2140000000,0.803,607.85,2140000000,231000000,-434000000,-48000000,1037000000,0.00,,,,3521400,144,3457973,false,false,12,2019-01-01,2019-12-31,0
2020-02-12,70390,2018-12-31,,2912000000,0.046,,,,,348000000,0.182,331000000,0.116,218000000,,0.108,72.12,64.58,0.146,0.163,0.120,,2390000000,1873000000,0.784,548.96,1873000000,228000000,-185000000,454000000,1289000000,0.00,,,,3412600,68,3026318,false,false,12,2018-01-01,2018-12-31,-1
2020-02-12,70390,2020-12-31,,3696000000,0.133,,,,,424000000,0.100,424000000,0.100,280000000,,0.083,81.02,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2020-01-01,2020-12-31,1
2020-05-14,70390,2020-12-31,1,857000000,0.144,,,,,110000000,0.103,110000000,0.130,75000000,,0.168,21.42,20.09,,,,,2629000000,2215000000,0.843,,2215000000,,,,,,,,,3521400,144,3521256,false,false,3,2020-01-01,2020-03-31,0
2020-05-14,70390,2019-12-31,1,749000000,,,,,,100000000,,97000000,,64000000,,,18.92,17.22,,,,,,,,,,,,,,,,,,,,3412532,false,false,3,2019-01-01,2019-03-31,-1
2020-05-14,70390,2020-12-31,1,3696000000,0.130,,,,,424000000,0.100,424000000,0.100,280000000,,0.083,81.02,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2020-01-01,2020-12-31,0
2020-05-14,70390,2019-12-31,1,,,,,,,,,,,,,,,,,,,,2664000000,2140000000,0.803,,2140000000,,,,,0.00,,,,3521400,144,,false,false,12,2019-01-01,2019-12-31,-1
2020-08-13,70390,2020-12-31,2,1741000000,,,,,,210000000,,212000000,,,144000000,,41.06,38.53,,,,,2775000000,2285000000,0.823,,2285000000,,,,,,,,,,,,true,false,6,2020-01-01,2020-06-30,0
2020-08-13,70390,2020-12-31,2,3696000000,,,,,,424000000,,424000000,,,280000000,,81.02,,,,,,,,,,,,,,,,,,,,,,true,true,12,2020-01-01,2020-12-31,0
2020-08-13,70390,2019-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,3521400,144,,false,false,12,2019-01-01,2019-12-31,-1
2020-08-13,70390,2020-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2020-01-01,2020-12-31,0
2020-08-13,70390,2020-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2020-01-01,2020-12-31,0
2020-08-13,70390,2020-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3526200,174,3521978,false,false,6,2020-01-01,2020-06-30,0
2020-08-13,70390,2019-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3412532,false,false,6,2019-01-01,2019-06-30,-1
2020-11-13,70390,2020-12-31,3,2660000000,,,,,,312000000,,315000000,,,214000000,,60.78,57.75,,,,,2796000000,2362000000,0.845,,2362000000,,,,,,,,,,,,true,false,9,2020-01-01,2020-09-30,0
2020-11-13,70390,2020-12-31,3,3696000000,,,,,,424000000,,424000000,,,280000000,,81.02,,,,,,,,,,,,,,,,,,,,,,true,true,12,2020-01-01,2020-12-31,0
2020-11-13,70390,2019-12-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,3521400,144,,false,false,12,2019-01-01,2019-12-31,-1
2020-11-13,70390,2020-12-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2020-01-01,2020-12-31,0
2020-11-13,70390,2020-12-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2020-01-01,2020-12-31,0
2020-11-13,70390,2020-12-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3578200,217,3532655,false,false,9,2020-01-01,2020-09-30,0
2020-11-13,70390,2019-12-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3436643,false,false,9,2019-01-01,2019-09-30,-1
2020-12-14,70390,2020-12-31,,3696000000,0.000,,,,,436000000,0.028,438000000,0.032,,289000000,,81.54,,,,,,,,,,,,,,,,,,,,,,true,true,12,2020-01-01,2020-12-31,0
