filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2025-01-14,304A0,2025-02-28,3,1647000000,,,,,,134000000,,130000000,,92000000,,,92.75,,,,,,1848000000,1526000000,0.826,,1526000000,,,,,,,,,1000000,,1000000,false,false,9,2024-03-01,2024-11-30,0
2025-01-14,304A0,2025-02-28,3,2281000000,0.172,,,,,202000000,0.458,186000000,0.325,115000000,,0.169,111.81,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-03-01,2025-02-28,0
2025-01-14,304A0,2024-02-28,3,,,,,,,,,,,,,,,,,,,,1626000000,1434000000,0.882,,1434000000,,,,,0.00,,,,1000000,,,false,false,12,2023-03-01,2024-02-29,-1
2025-01-14,304A0,2025-02-28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-03-01,2025-02-28,0
2025-04-14,304A0,2025-02-28,,2310000000,0.187,,,,,215000000,0.547,198000000,0.413,131000000,,0.329,126.72,,0.078,0.104,0.093,,2191000000,1939000000,0.885,1574.12,1939000000,27000000,-111000000,355000000,1230000000,0.00,,,,1231900,,1039311,false,false,12,2024-03-01,2025-02-28,0
2025-04-14,304A0,2024-02-28,,1946000000,-0.093,,,,,139000000,0.360,140000000,0.321,99000000,,-0.238,99.09,,0.072,0.089,0.071,,1626000000,1434000000,0.882,1434.11,1434000000,519000000,-80000000,,958000000,0.00,,,,1000000,,1000000,false,false,12,2023-03-01,2024-02-29,-1
2025-04-14,304A0,2026-02-28,,2492000000,0.079,,,,,249000000,0.159,249000000,0.258,171000000,,0.305,139.56,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-03-01,2026-02-28,1
2025-07-14,304A0,2026-02-28,1,563000000,,,,,,25000000,,26000000,,16000000,,,13.75,,,,,,2240000000,1956000000,0.873,,1956000000,,,,,,,,,1231900,,1231900,false,false,3,2025-03-01,2025-05-31,0
2025-07-14,304A0,2026-02-28,1,2492000000,0.079,,,,,249000000,0.159,249000000,0.258,171000000,,0.305,139.56,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-03-01,2026-02-28,0
2025-07-14,304A0,2025-02-28,1,,,,,,,,,,,,,,,,,,,,2191000000,1939000000,0.885,,1939000000,,,,,0.00,,,,1231900,,,false,false,12,2024-03-01,2025-02-28,-1
