filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2025-02-13,281A0,2024-12-31,,1002000000,0.086,,,,,78000000,,83000000,,,85000000,,19.79,,0.089,0.050,0.078,,2021000000,1302000000,0.644,267.82,1304000000,33000000,-339000000,638000000,797000000,,,,,,,,true,false,12,2024-01-01,2024-12-31,0
2025-02-13,281A0,2023-12-31,,923000000,,,,,,-169000000,,-71000000,,,-313000000,,-76.90,,-0.510,-0.054,-0.183,,1327000000,614000000,0.463,144.09,614000000,-19000000,-372000000,536000000,462000000,,,,,,,,true,false,12,2023-01-01,2023-12-31,-1
2025-02-13,281A0,2025-12-31,,1325000000,0.322,,,,,100000000,0.279,125000000,0.499,,115000000,,23.70,,,,,,,,,,,,,,,,,,,,,,true,true,12,2025-01-01,2025-12-31,1
2025-02-13,281A0,2025-12-31,,1747000000,0.743,,,,,282000000,2.605,307000000,2.670,,285000000,,58.71,,,,,,,,,,,,,,,,,,,,,,true,true,12,2025-01-01,2025-12-31,1
2025-02-13,281A0,2024-12-31,,1007000000,0.053,,,,,30000000,,-20000000,,-21000000,,,-4.97,,,,,,2129000000,1308000000,0.614,269.06,1308000000,,,,,0.00,,,,4863357,,4305980,false,false,12,2024-01-01,2024-12-31,0
2025-02-13,281A0,2023-12-31,,957000000,,,,,,-173000000,,-120000000,,-341000000,,,-84.01,,,,,,1423000000,733000000,0.516,172.12,733000000,,,,,0.00,,,,4263357,,4070689,false,false,12,2023-01-01,2023-12-31,-1
2025-02-13,281A0,2025-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-01-01,2025-12-31,1
2025-02-13,281A0,2024-12-31,,982000000,0.064,,,,,49000000,,55000000,,,56000000,,13.11,,0.060,0.033,0.050,,1994000000,1273000000,0.639,261.91,1273000000,12000000,-318000000,638000000,797000000,,,,,,,,true,false,12,2024-01-01,2024-12-31,0
2025-02-13,281A0,2023-12-31,,923000000,,,,,,-169000000,,-71000000,,,-313000000,,-76.90,,-0.510,-0.054,-0.183,,1327000000,614000000,0.463,144.09,614000000,-19000000,-372000000,536000000,462000000,,,,,,,,true,false,12,2023-01-01,2023-12-31,-1
2025-02-13,281A0,2025-12-31,,1325000000,0.349,,,,,100000000,1.020,125000000,1.281,,115000000,,23.70,,,,,,,,,,,,,,,,,,,,,,true,true,12,2025-01-01,2025-12-31,1
2025-02-13,281A0,2025-12-31,,1747000000,0.779,,,,,282000000,4.696,307000000,4.581,,285000000,,58.71,,,,,,,,,,,,,,,,,,,,,,true,true,12,2025-01-01,2025-12-31,1
2025-02-13,281A0,2024-12-31,,986000000,0.031,,,,,1000000,,-50000000,,-50000000,,,-11.84,,,,,,2101000000,1278000000,0.609,262.98,1278000000,,,,,0.00,,,,4863357,,4305980,false,false,12,2024-01-01,2024-12-31,0
2025-02-13,281A0,2023-12-31,,957000000,,,,,,-173000000,,-120000000,,-341000000,,,-84.01,,,,,,1423000000,733000000,0.516,172.12,733000000,,,,,0.00,,,,4263357,,4070689,false,false,12,2023-01-01,2023-12-31,-1
2025-02-13,281A0,2025-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-01-01,2025-12-31,1
2025-05-14,281A0,2025-12-31,1,118000000,,,,,,-130000000,,-23000000,,,-24000000,,-4.96,,,,,,1924000000,1225000000,0.637,,1225000000,,,,,,,,,,,,true,false,3,2025-01-01,2025-03-31,0
2025-05-14,281A0,2025-12-31,1,1325000000,0.349,,,,,100000000,1.020,125000000,1.281,,115000000,,23.70,,,,,,,,,,,,,,,,,,,,,,true,true,12,2025-01-01,2025-12-31,0
2025-05-14,281A0,2025-12-31,1,1747000000,0.779,,,,,282000000,4.696,307000000,4.581,,285000000,,58.71,,,,,,,,,,,,,,,,,,,,,,true,true,12,2025-01-01,2025-12-31,0
2025-05-14,281A0,2024-12-31,1,,,,,,,,,,,,,,,,,,,,1994000000,1273000000,0.639,,1273000000,,,,,,,,,,,,true,false,12,2024-01-01,2024-12-31,-1
2025-05-14,281A0,2024-12-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,4863357,,,false,false,12,2024-01-01,2024-12-31,-1
2025-05-14,281A0,2025-12-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-01-01,2025-12-31,0
2025-05-14,281A0,2025-12-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4863357,,4863357,false,false,3,2025-01-01,2025-03-31,0
