filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2015-05-14,21200,2015-03-31,,17926000000,0.220,,,,,2312000000,0.006,2292000000,-0.004,1335000000,,-0.001,23.66,23.64,0.129,0.130,0.129,,21903000000,10431000000,0.475,184.26,10403000000,2488000000,-13362000000,6734000000,4268000000,,0.243,,,,,,true,false,12,2014-04-01,2015-03-31,0
2015-05-14,21200,2014-03-31,,14690000000,0.228,,,,,2299000000,0.445,2302000000,0.486,1336000000,,1.177,23.71,23.67,0.139,0.184,0.157,,13409000000,10249000000,0.764,181.55,10241000000,2156000000,-541000000,-106000000,8443000000,,0.200,,,,,,true,false,12,2013-04-01,2014-03-31,-1
2015-05-14,21200,2016-03-31,,10919000000,,,,,,1459000000,,,,,930000000,,8.24,,,,,,,,,,,,,,,,,,,,,,true,true,6,2015-04-01,2015-09-30,1
2015-05-14,21200,2016-03-31,,24145000000,,,,,,4315000000,,,,,2821000000,,24.98,,,,,,,,,,,,,,,,0.200,,,,,,true,true,12,2015-04-01,2016-03-31,1
2015-05-14,21200,2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74,,,,56449800,36536,56377899,false,false,12,2013-04-01,2014-03-31,-1
2015-05-14,21200,2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,56496000,36536,56436749,false,false,12,2014-04-01,2015-03-31,0
2015-05-14,21200,2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,false,true,12,2015-04-01,2016-03-31,1
2015-08-12,21200,2016-03-31,1,,,,,,,1052000000,0.460,,,,682000000,,6.04,,,,,,23708000000,,,,,,,,,,,,,,,,true,false,3,2015-04-01,2015-06-30,0
2015-08-12,21200,2015-03-31,1,,,,,,,720000000,,,,,430000000,,3.82,3.81,,,,,,,,,,,,,,,,,,,,,true,false,3,2014-04-01,2014-06-30,-1
2015-08-12,21200,2016-03-31,1,,,,,,,1446000000,0.243,,,,921000000,,7.76,,,,,,,,,,,,,,,,,,,,,,true,true,6,2015-04-01,2015-09-30,0
2015-08-12,21200,2016-03-31,1,,,,,,,4314000000,0.603,,,,2795000000,,23.55,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2015-08-12,21200,2015-03-31,1,,,,,,,,,,,,,,,,,,,,22592000000,,,,,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2015-08-12,21200,2015-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,112992000,73072,,false,false,12,2014-04-01,2015-03-31,-1
2015-08-12,21200,2016-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71,,,,,,,false,true,12,2015-04-01,2016-03-31,0
2015-08-12,21200,2016-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112992000,73636,112918921,false,false,3,2015-04-01,2015-06-30,0
2015-08-12,21200,2015-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112847554,false,false,3,2014-04-01,2014-06-30,-1
2015-08-12,21200,2016-03-31,,,,,,,,1446000000,-0.009,,,,921000000,,7.76,,,,,,,,,,,,,,,,,,,,,,true,true,6,2015-04-01,2015-09-30,0
2015-08-12,21200,2015-03-31,,,,,,,,1163000000,,,,,713000000,,6.32,,,,,,,,,,,,,,,,,,,,,,true,false,6,2014-04-01,2014-09-30,-1
2015-08-12,21200,2016-03-31,,,,,,,,4314000000,-0.000,,,,2795000000,,23.55,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2015-08-12,21200,2015-03-31,,,,,,,,2732000000,,,,,1796000000,,15.91,,,,,,,,,,,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2015-08-12,21200,2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71,,,,,,,false,true,12,2015-04-01,2016-03-31,0
2015-08-12,21200,2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,false,false,12,2014-04-01,2015-03-31,-1
2015-11-12,21200,2016-03-31,2,,,,,,,1860000000,0.600,,,,1234000000,,10.75,,,,,,24365000000,,,,,,,,,,,,,,,,true,false,6,2015-04-01,2015-09-30,0
2015-11-12,21200,2015-03-31,2,,,,,,,1163000000,,,,,713000000,,6.32,6.31,,,,,,,,,,,,,,,,,,,,,true,false,6,2014-04-01,2014-09-30,-1
2015-11-12,21200,2016-03-31,2,,,,,,,4314000000,0.603,,,,2795000000,,23.55,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2015-11-12,21200,2015-03-31,2,,,,,,,,,,,,,,,,,,,,22592000000,,,,,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2015-11-12,21200,2015-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,112992000,73072,,false,false,12,2014-04-01,2015-03-31,-1
2015-11-12,21200,2016-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71,,,,,,,false,true,12,2015-04-01,2016-03-31,0
2015-11-12,21200,2016-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118789100,73636,114882686,false,false,6,2015-04-01,2015-09-30,0
2015-11-12,21200,2015-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112862158,false,false,6,2014-04-01,2014-09-30,-1
