filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2015-05-15,79230,2015-03-31,,11366000000,0.041,,,,,48000000,-0.589,185000000,0.570,233000000,,1.502,42.74,,0.027,0.011,0.004,,16956000000,9065000000,0.533,1650.90,9029000000,967000000,-958000000,143000000,2491000000,,0.468,,,,,,true,false,12,2014-04-01,2015-03-31,0
2015-05-15,79230,2014-03-31,,10916000000,,,,,,117000000,,118000000,,93000000,,,17.08,,0.011,0.008,0.011,,15509000000,8437000000,0.542,1542.62,8409000000,369000000,-974000000,295000000,1948000000,,0.878,,,,,,true,false,12,2013-04-01,2014-03-31,-1
2015-05-15,79230,2016-03-31,,12000000000,0.056,,,,,160000000,2.302,140000000,-0.245,,50000000,,9.14,,,,,,,,,,,,,,,,1.641,,,,,,true,true,12,2015-04-01,2016-03-31,1
2015-05-15,79230,2015-03-31,,10944000000,0.034,,,,,171000000,1.131,205000000,1.661,265000000,,2.907,48.50,,,,,,16349000000,8842000000,0.541,1616.70,8842000000,,,,,20.00,,,,6377500,908168,5469352,false,false,12,2014-04-01,2015-03-31,0
2015-05-15,79230,2014-03-31,,10585000000,-0.042,,,,,80000000,-0.709,77000000,-0.737,67000000,,-0.580,12.41,,,,,,15355000000,8421000000,0.548,1539.78,8421000000,,,,,15.00,,,,6377500,908132,5469673,false,false,12,2013-04-01,2014-03-31,-1
2015-05-15,79230,2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,,,false,true,12,2015-04-01,2016-03-31,1
2015-07-31,79230,2016-03-31,1,2829000000,-0.005,,,,,-14000000,,-26000000,,,-32000000,,-5.89,,,,,,16677000000,9093000000,0.543,1655.87,9056000000,,,,,,,,,,,,true,false,3,2015-04-01,2015-06-30,0
2015-07-31,79230,2015-03-31,1,2844000000,0.007,,,,,34000000,-0.714,33000000,-0.735,,29000000,,5.40,,,,,,,,,,,,,,,,,,,,,,true,false,3,2014-04-01,2014-06-30,-1
2015-07-31,79230,2016-03-31,1,12000000000,0.056,,,,,160000000,2.302,140000000,-0.245,,50000000,,9.14,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2015-07-31,79230,2015-03-31,1,,,,,,,,,,,,,,,,,,,,16956000000,9065000000,0.533,1650.90,9029000000,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2015-07-31,79230,2015-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,6377500,908168,,false,false,12,2014-04-01,2015-03-31,-1
2015-07-31,79230,2016-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,,,false,true,12,2015-04-01,2016-03-31,0
2015-07-31,79230,2016-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6377500,908204,5469313,false,false,3,2015-04-01,2015-06-30,0
2015-07-31,79230,2015-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5469368,false,false,3,2014-04-01,2014-06-30,-1
2015-10-30,79230,2016-03-31,2,5824000000,0.028,,,,,-13000000,,-25000000,,,-34000000,,-6.35,,,,,,16657000000,9065000000,0.542,1650.68,9028000000,,,,,,,,,,,,true,false,6,2015-04-01,2015-09-30,0
2015-10-30,79230,2015-03-31,2,5667000000,-0.004,,,,,84000000,-0.593,82000000,-0.602,,69000000,,12.78,,,,,,,,,,,,,,,,,,,,,,true,false,6,2014-04-01,2014-09-30,-1
2015-10-30,79230,2016-03-31,2,11500000000,0.012,,,,,0,,0,,,-50000000,,-9.14,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2015-10-30,79230,2015-03-31,2,,,,,,,,,,,,,,,,,,,,16956000000,9065000000,0.533,1650.90,9029000000,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2015-10-30,79230,2015-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,6377500,908168,,false,false,12,2014-04-01,2015-03-31,-1
2015-10-30,79230,2016-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,false,false,12,2015-04-01,2016-03-31,0
