filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2015-05-12,98800,2015-03-31,,26483000000,0.123,,,,,722000000,-0.340,938000000,-0.244,553000000,,0.048,31.49,30.71,0.024,0.032,0.027,,29996000000,23752000000,0.775,1324.29,23261000000,1114000000,-1159000000,-1123000000,3047000000,,0.445,,,,,,true,false,12,2014-04-01,2015-03-31,0
2015-05-12,98800,2014-03-31,,23585000000,0.148,,,,,1095000000,0.439,1241000000,0.351,527000000,,0.010,30.07,29.47,0.023,0.045,0.046,,28058000000,23137000000,0.810,1293.86,22727000000,902000000,-717000000,-486000000,4159000000,,0.466,,,,,,true,false,12,2013-04-01,2014-03-31,-1
2015-05-12,98800,2016-03-31,,30000000000,0.133,,,,,800000000,0.107,900000000,-0.041,,550000000,,31.31,,,,,,,,,,,,,,,,0.447,,,,,,true,true,12,2015-04-01,2016-03-31,1
2015-05-12,98800,2015-03-31,,18514000000,0.054,,,,,192000000,-0.711,431000000,-0.486,272000000,,-0.091,15.53,15.15,,,,,25650000000,21891000000,0.844,1233.07,21659000000,,,,,14.00,,,,18218901,653459,17565442,false,false,12,2014-04-01,2015-03-31,0
2015-05-12,98800,2014-03-31,,17570000000,0.205,,,,,665000000,1.460,840000000,0.843,300000000,,0.012,17.10,16.75,,,,,25187000000,21739000000,0.855,1226.56,21544000000,,,,,14.00,,,,18218901,653459,17549501,false,false,12,2013-04-01,2014-03-31,-1
2015-05-12,98800,2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,,,,,,,false,true,12,2015-04-01,2016-03-31,1
2015-08-07,98800,2016-03-31,1,7496000000,0.199,,,,,203000000,-0.368,264000000,-0.248,,166000000,,9.49,9.24,,,,,30801000000,23712000000,0.754,,23223000000,,,,,,,,,,,,true,false,3,2015-04-01,2015-06-30,0
2015-08-07,98800,2015-03-31,1,6252000000,0.366,,,,,322000000,4.254,352000000,1.635,,260000000,,14.81,14.50,,,,,,,,,,,,,,,,,,,,,true,false,3,2014-04-01,2014-06-30,-1
2015-08-07,98800,2016-03-31,1,30000000000,0.133,,,,,800000000,0.107,900000000,-0.041,,550000000,,31.31,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2015-08-07,98800,2015-03-31,1,,,,,,,,,,,,,,,,,,,,29996000000,23752000000,0.775,,23261000000,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2015-08-07,98800,2015-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,,,,18218901,653459,,false,false,12,2014-04-01,2015-03-31,-1
2015-08-07,98800,2016-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,,,,,,,false,true,12,2015-04-01,2016-03-31,0
2015-08-07,98800,2016-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18218901,653459,17565442,false,false,3,2015-04-01,2015-06-30,0
2015-08-07,98800,2015-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17565442,false,false,3,2014-04-01,2014-06-30,-1
2015-11-09,98800,2016-03-31,2,16768000000,0.276,,,,,891000000,0.603,954000000,0.522,,664000000,,37.85,36.77,,,,,32651000000,24264000000,0.726,,23701000000,,,,,,,,,,,,true,false,6,2015-04-01,2015-09-30,0
2015-11-09,98800,2015-03-31,2,13138000000,0.161,,,,,555000000,-0.297,627000000,-0.251,,442000000,,25.17,24.59,,,,,,,,,,,,,,,,,,,,,true,false,6,2014-04-01,2014-09-30,-1
2015-11-09,98800,2016-03-31,2,30000000000,0.133,,,,,950000000,0.314,1050000000,0.119,,700000000,,39.85,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2015-11-09,98800,2015-03-31,2,,,,,,,,,,,,,,,,,,,,29996000000,23752000000,0.775,,23261000000,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2015-11-09,98800,2015-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,,,,18218901,653459,,false,false,12,2014-04-01,2015-03-31,-1
2015-11-09,98800,2016-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.00,,,,,,,false,false,12,2015-04-01,2016-03-31,0
2015-11-09,98800,2016-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,,,,,,,false,true,12,2015-04-01,2016-03-31,0
2015-11-09,98800,2016-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18218901,653519,17565421,false,false,6,2015-04-01,2015-09-30,0
2015-11-09,98800,2015-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17565442,false,false,6,2014-04-01,2014-09-30,-1
2016-02-08,98800,2016-03-31,3,24039000000,0.233,,,,,952000000,0.618,1060000000,0.504,,705000000,,40.14,38.96,,,,,32350000000,24016000000,0.725,,23468000000,,,,,,,,,,,,true,false,9,2015-04-01,2015-12-31,0
2016-02-08,98800,2015-03-31,3,19501000000,0.130,,,,,588000000,-0.386,705000000,-0.361,,405000000,,23.06,22.50,,,,,,,,,,,,,,,,,,,,,true,false,9,2014-04-01,2014-12-31,-1
2016-02-08,98800,2016-03-31,3,30000000000,0.133,,,,,950000000,0.314,1050000000,0.119,,700000000,,39.85,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-04-01,2016-03-31,0
2016-02-08,98800,2015-03-31,3,,,,,,,,,,,,,,,,,,,,29996000000,23752000000,0.775,,23261000000,,,,,,,,,,,,true,false,12,2014-04-01,2015-03-31,-1
2016-02-08,98800,2015-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,,,,18218901,653459,,false,false,12,2014-04-01,2015-03-31,-1
2016-02-08,98800,2016-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.00,,,,,,,false,false,12,2015-04-01,2016-03-31,0
2016-02-08,98800,2016-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00,,,,,,,false,true,12,2015-04-01,2016-03-31,0
