filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-05-15,149A,2024-12-31,1,291000000,,,,,,22000000,,1000000,,-3000000,,,-1.38,,,,,,1104000000,955000000,0.865,,955000000,,,,,,,,,3159320,,2723111,false,false,3,2024-01-01,2024-03-31,0
2024-05-15,149A,2024-12-31,1,1353000000,0.301,,,,,171000000,0.694,151000000,0.545,133000000,,0.228,43.83,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-01-01,2024-12-31,0
2024-05-15,149A,2023-12-31,1,,,,,,,,,,,,,,,,,,,,536000000,391000000,0.730,,391000000,,,,,0.00,,,,2692320,,,false,false,12,2023-01-01,2023-12-31,-1
2024-08-14,149A,2024-12-31,2,593000000,,,,,,37000000,,8000000,,0,,,0.16,0.15,,,,,1160000000,959000000,0.827,,959000000,,,,,,,,,3159320,,2941216,false,false,6,2024-01-01,2024-06-30,0
2024-08-14,149A,2024-12-31,2,1353000000,0.301,,,,,171000000,0.694,151000000,0.545,133000000,,0.228,43.83,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-01-01,2024-12-31,0
2024-08-14,149A,2023-12-31,2,,,,,,,,,,,,,,,,,,,,536000000,391000000,0.730,,391000000,,,,,0.00,,,,2692320,,,false,false,12,2023-01-01,2023-12-31,-1
2024-08-14,149A,2024-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-01-01,2024-12-31,0
2024-11-14,149A,2024-12-31,3,896000000,,,,,,54000000,,25000000,,13000000,,,4.54,4.36,,,,,1170000000,972000000,0.831,,972000000,,,,,,,,,3159320,,3014448,false,false,9,2024-01-01,2024-09-30,0
2024-11-14,149A,2024-12-31,3,1219000000,0.172,,,,,73000000,-0.270,44000000,-0.542,22000000,,-0.795,7.30,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-01-01,2024-12-31,0
2024-11-14,149A,2023-12-31,3,,,,,,,,,,,,,,,,,,,,536000000,391000000,0.730,,391000000,,,,,0.00,,,,2692320,,,false,false,12,2023-01-01,2023-12-31,-1
2024-11-14,149A,2024-12-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-01-01,2024-12-31,0
2025-02-14,149A,2024-12-31,,1232000000,0.185,,,,,78000000,-0.230,48000000,-0.503,16000000,,-0.852,5.27,5.08,0.023,0.055,0.063,,1228000000,978000000,0.796,309.07,978000000,101000000,-64000000,615000000,972000000,0.00,,,,3164320,,3051902,false,false,12,2024-01-01,2024-12-31,0
2025-02-14,149A,2023-12-31,,1040000000,0.354,,,,,101000000,,98000000,,108000000,,,40.45,,0.323,0.209,0.097,,536000000,391000000,0.730,145.58,391000000,146000000,-35000000,-10000000,319000000,0.00,,,,2692320,,2692320,false,false,12,2023-01-01,2023-12-31,-1
2025-02-14,149A,2025-12-31,,1479000000,0.201,,,,,50000000,-0.353,49000000,0.014,24000000,,0.542,7.81,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-01-01,2025-12-31,1
2025-05-15,149A,2025-12-31,1,341000000,0.171,,,,,11000000,-0.489,11000000,9.237,7000000,,,2.25,2.17,,,,,1206000000,999000000,0.828,,999000000,,,,,,,,,3184720,,3170960,false,false,3,2025-01-01,2025-03-31,0
2025-05-15,149A,2024-12-31,1,291000000,,,,,,22000000,,1000000,,-3000000,,,-1.38,,,,,,,,,,,,,,,,,,,,,2723111,false,false,3,2024-01-01,2024-03-31,-1
2025-05-15,149A,2025-12-31,1,1479000000,0.201,,,,,50000000,-0.353,49000000,0.014,24000000,,0.542,7.81,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-01-01,2025-12-31,0
2025-05-15,149A,2024-12-31,1,,,,,,,,,,,,,,,,,,,,1228000000,978000000,0.796,,978000000,,,,,0.00,,,,3164320,,,false,false,12,2024-01-01,2024-12-31,-1
2025-08-14,149A,2025-12-31,2,702000000,0.184,,,,,36000000,-0.017,36000000,3.580,27000000,,,8.62,8.29,,,,,1249000000,1020000000,0.817,,1020000000,,,,,,,,,3186320,,3178364,false,false,6,2025-01-01,2025-06-30,0
2025-08-14,149A,2024-12-31,2,593000000,,,,,,37000000,,8000000,,0,,,0.16,0.15,,,,,,,,,,,,,,,,,,,,2941216,false,false,6,2024-01-01,2024-06-30,-1
2025-08-14,149A,2025-12-31,2,1479000000,0.201,,,,,50000000,-0.353,49000000,0.014,24000000,,0.542,7.81,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-01-01,2025-12-31,0
2025-08-14,149A,2024-12-31,2,,,,,,,,,,,,,,,,,,,,1228000000,978000000,0.796,,978000000,,,,,0.00,,,,3164320,,,false,false,12,2024-01-01,2024-12-31,-1
2025-08-14,149A,2025-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2025-01-01,2025-12-31,0
