filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2015-07-31,42840,2015-12-31,2,5454000000,0.049,,,,,287000000,0.003,308000000,0.100,119000000,,-0.122,11.15,11.03,,,,,7765000000,3144000000,0.401,290.28,3111000000,,,,,,,,,,,,true,false,6,2015-01-01,2015-06-30,0
2015-07-31,42840,2014-12-31,2,5200000000,0.126,,,,,286000000,0.802,281000000,0.126,136000000,,-0.183,12.70,12.63,,,,,,,,,,,,,,,,,,,,,true,false,6,2014-01-01,2014-06-30,-1
2015-07-31,42840,2015-12-31,2,11500000000,0.095,,,,,610000000,0.128,600000000,-0.100,330000000,,-0.203,30.79,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-01-01,2015-12-31,0
2015-07-31,42840,2014-12-31,2,,,,,,,,,,,,,,,,,,,,7751000000,3048000000,0.389,281.44,3016000000,,,,,,,,,,,,true,false,12,2014-01-01,2014-12-31,-1
2015-07-31,42840,2014-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,13410297,2690960,,false,false,12,2014-01-01,2014-12-31,-1
2015-07-31,42840,2015-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2015-01-01,2015-12-31,0
2015-07-31,42840,2015-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,false,true,12,2015-01-01,2015-12-31,0
2015-07-31,42840,2015-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13410297,2691312,10719206,false,false,6,2015-01-01,2015-06-30,0
2015-07-31,42840,2014-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10719921,false,false,6,2014-01-01,2014-06-30,-1
2015-10-30,42840,2015-12-31,3,8216000000,0.070,,,,,416000000,0.059,426000000,0.001,141000000,,-0.367,12.73,12.60,,,,,8959000000,3828000000,0.424,315.21,3794000000,,,,,,,,,,,,true,false,9,2015-01-01,2015-09-30,0
2015-10-30,42840,2014-12-31,3,7682000000,0.103,,,,,393000000,0.707,426000000,0.462,223000000,,0.297,20.80,20.64,,,,,,,,,,,,,,,,,,,,,true,false,9,2014-01-01,2014-09-30,-1
2015-10-30,42840,2015-12-31,3,11500000000,0.095,,,,,610000000,0.128,600000000,-0.100,330000000,,-0.203,30.79,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-01-01,2015-12-31,0
2015-10-30,42840,2014-12-31,3,,,,,,,,,,,,,,,,,,,,7751000000,3048000000,0.389,281.44,3016000000,,,,,,,,,,,,true,false,12,2014-01-01,2014-12-31,-1
2015-10-30,42840,2014-12-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,13410297,2690960,,false,false,12,2014-01-01,2014-12-31,-1
2015-10-30,42840,2015-12-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2015-01-01,2015-12-31,0
2015-10-30,42840,2015-12-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,false,true,12,2015-01-01,2015-12-31,0
2015-10-30,42840,2015-12-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13410297,1371372,11091435,false,false,9,2015-01-01,2015-09-30,0
2015-10-30,42840,2014-12-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10719792,false,false,9,2014-01-01,2014-09-30,-1
2016-01-29,42840,2015-12-31,,11315000000,0.077,,,,,593000000,0.096,607000000,-0.090,300000000,,-0.273,26.57,26.28,0.086,0.073,0.052,,8976000000,4041000000,0.440,328.02,3949000000,652000000,-809000000,763000000,2676000000,,0.188,,,,,,true,false,12,2015-01-01,2015-12-31,0
2016-01-29,42840,2014-12-31,,10507000000,0.088,,,,,541000000,0.511,667000000,0.453,414000000,,0.535,38.63,38.31,0.143,0.089,0.052,,7751000000,3048000000,0.389,281.44,3016000000,515000000,-484000000,19000000,2069000000,,0.129,,,,,,true,false,12,2014-01-01,2014-12-31,-1
2016-01-29,42840,2016-12-31,,6000000000,0.100,,,,,240000000,-0.164,240000000,-0.221,,125000000,,10.38,,,,,,,,,,,,,,,,,,,,,,true,true,6,2016-01-01,2016-06-30,1
2016-01-29,42840,2016-12-31,,12300000000,0.087,,,,,630000000,0.062,630000000,0.038,,365000000,,30.32,,,,,,,,,,,,,,,,0.165,,,,,,true,true,12,2016-01-01,2016-12-31,1
2016-01-29,42840,2015-12-31,,8134000000,0.110,,,,,215000000,-0.112,268000000,-0.123,87000000,,0.209,7.76,7.68,,,,,7213000000,3266000000,0.452,270.78,3259000000,,,,,5.00,,,,13410297,1371436,11330247,false,false,12,2015-01-01,2015-12-31,0
2016-01-29,42840,2014-12-31,,7325000000,0.086,,,,,242000000,0.396,306000000,0.291,72000000,,-0.470,6.78,6.72,,,,,6229000000,2560000000,0.410,238.22,2553000000,,,,,5.00,,,,13410297,2690960,10719703,false,false,12,2014-01-01,2014-12-31,-1
2016-01-29,42840,2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,false,true,12,2016-01-01,2016-12-31,1
2016-04-28,42840,2016-12-31,1,3160000000,0.191,,,,,77000000,-0.348,55000000,-0.527,,-13000000,,-1.15,,,,,,9011000000,3918000000,0.425,318.37,3832000000,,,,,,,,,,,,true,false,3,2016-01-01,2016-03-31,0
2016-04-28,42840,2015-12-31,1,2654000000,0.019,,,,,118000000,-0.073,118000000,-0.103,,2000000,,0.22,0.22,,,,,,,,,,,,,,,,,,,,,true,false,3,2015-01-01,2015-03-31,-1
2016-04-28,42840,2016-12-31,1,6000000000,0.100,,,,,240000000,-0.164,240000000,-0.221,,125000000,,10.38,,,,,,,,,,,,,,,,,,,,,,true,true,6,2016-01-01,2016-06-30,0
2016-04-28,42840,2016-12-31,1,12300000000,0.087,,,,,630000000,0.062,630000000,0.038,,365000000,,30.32,,,,,,,,,,,,,,,,,,,,,,true,true,12,2016-01-01,2016-12-31,0
2016-04-28,42840,2015-12-31,1,,,,,,,,,,,,,,,,,,,,8976000000,4041000000,0.440,328.02,3949000000,,,,,,,,,,,,true,false,12,2015-01-01,2015-12-31,-1
2016-04-28,42840,2015-12-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,13410297,1371436,,false,false,12,2015-01-01,2015-12-31,-1
2016-04-28,42840,2016-12-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,false,true,12,2016-01-01,2016-12-31,0
2016-04-28,42840,2016-12-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13410297,1371484,12038821,false,false,3,2016-01-01,2016-03-31,0
2016-04-28,42840,2015-12-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10719290,false,false,3,2015-01-01,2015-03-31,-1
2016-07-29,42840,2016-12-31,2,6289000000,0.153,,,,,272000000,-0.053,225000000,-0.270,,99000000,,8.30,8.25,,,,,8643000000,4017000000,0.454,326.21,3927000000,,,,,,,,,,,,true,false,6,2016-01-01,2016-06-30,0
2016-07-29,42840,2015-12-31,2,5454000000,0.049,,,,,287000000,0.003,308000000,0.100,,119000000,,11.15,11.03,,,,,,,,,,,,,,,,,,,,,true,false,6,2015-01-01,2015-06-30,-1
2016-07-29,42840,2016-12-31,2,12300000000,0.087,,,,,630000000,0.062,630000000,0.038,,365000000,,30.32,,,,,,,,,,,,,,,,,,,,,,true,true,12,2016-01-01,2016-12-31,0
2016-07-29,42840,2015-12-31,2,,,,,,,,,,,,,,,,,,,,8976000000,4041000000,0.440,328.02,3949000000,,,,,,,,,,,,true,false,12,2015-01-01,2015-12-31,-1
2016-07-29,42840,2015-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,13410297,1371436,,false,false,12,2015-01-01,2015-12-31,-1
2016-07-29,42840,2016-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2016-01-01,2016-12-31,0
2016-07-29,42840,2016-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,false,true,12,2016-01-01,2016-12-31,0
2016-07-29,42840,2016-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13410297,1371504,12038808,false,false,6,2016-01-01,2016-06-30,0
2016-07-29,42840,2015-12-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10719206,false,false,6,2015-01-01,2015-06-30,-1
2016-10-28,42840,2016-12-31,3,9659000000,0.176,,,,,390000000,-0.063,356000000,-0.165,,161000000,,13.37,13.28,,,,,9057000000,4030000000,0.435,327.61,3944000000,,,,,,,,,,,,true,false,9,2016-01-01,2016-09-30,0
2016-10-28,42840,2015-12-31,3,8216000000,0.070,,,,,416000000,0.059,426000000,0.001,,141000000,,12.73,12.60,,,,,,,,,,,,,,,,,,,,,true,false,9,2015-01-01,2015-09-30,-1
