filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2022-10-03,77950,2023-03-31,,38500000000,,,,,,1700000000,,1550000000,,,1000000000,,21.96,,,,,,,,,,,,,,,,,,,,,,true,true,12,2022-04-01,2023-03-31,0
2022-10-03,77950,2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50,,,,,,,false,true,12,2022-04-01,2023-03-31,0
2023-01-31,77950,2023-03-31,3,29059000000,,,,,,798000000,,738000000,,,397000000,,8.98,8.93,,,,,43740000000,16134000000,0.368,,16093000000,,,,,,,,,,,,true,false,9,2022-04-01,2022-12-31,0
2023-01-31,77950,2023-03-31,3,38500000000,,,,,,1700000000,,1550000000,,,1000000000,,21.96,,,,,,,,,,,,,,,,,,,,,,true,true,12,2022-04-01,2023-03-31,0
2023-01-31,77950,2023-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50,,,,,,,false,true,12,2022-04-01,2023-03-31,0
2023-01-31,77950,2023-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49020000,5481550,44296540,false,false,9,2022-04-01,2022-12-31,0
2023-05-15,77950,2023-03-31,,40263000000,,,,,,1330000000,,1222000000,,,456000000,,10.36,10.30,0.028,0.028,0.033,,42877000000,16175000000,0.376,370.55,16133000000,1021000000,-1743000000,-1706000000,10514000000,,0.241,,,,,,true,false,12,2022-04-01,2023-03-31,0
2023-05-15,77950,2024-03-31,,19810000000,,,,,,670000000,,600000000,,,340000000,,7.81,,,,,,,,,,,,,,,,,,,,,,true,true,6,2023-04-01,2023-09-30,1
2023-05-15,77950,2024-03-31,,42700000000,0.060,,,,,1700000000,0.277,1540000000,0.259,,940000000,,21.59,,,,,,,,,,,,,,,,0.278,,,,,,true,true,12,2023-04-01,2024-03-31,1
2023-05-15,77950,2023-03-31,,,,,,1648000000,,1442000000,,1479000000,,1537000000,,,71.81,71.06,,,,,27249000000,14818000000,0.542,339.46,14779000000,,,,,2.50,,,,49020000,5481550,44121597,false,false,12,2022-04-01,2023-03-31,0
2023-05-15,77950,2022-03-31,,,,,,,,-7000000,,-1000000,,-1000000,,,-45.10,,,,,,676000000,545000000,0.807,14262.84,545000000,,,,,,,,,,,,false,false,12,2021-04-01,2022-03-31,-1
2023-05-15,77950,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00,,,,,,,false,true,12,2023-04-01,2024-03-31,1
2023-07-27,77950,2024-03-31,1,9755000000,,,,,,382000000,,370000000,,,240000000,,5.51,5.51,,,,,43284000000,16321000000,0.377,,16317000000,,,,,,,,,,,,true,false,3,2023-04-01,2023-06-30,0
2023-07-27,77950,2024-03-31,1,19810000000,,,,,,670000000,,600000000,,,340000000,,7.81,,,,,,,,,,,,,,,,,,,,,,true,true,6,2023-04-01,2023-09-30,0
2023-07-27,77950,2024-03-31,1,42700000000,0.060,,,,,1700000000,0.277,1540000000,0.259,,940000000,,21.59,,,,,,,,,,,,,,,,,,,,,,true,true,12,2023-04-01,2024-03-31,0
2023-07-27,77950,2023-03-31,1,,,,,,,,,,,,,,,,,,,,42877000000,16175000000,0.376,,16133000000,,,,,,,,,,,,true,false,12,2022-04-01,2023-03-31,-1
2023-07-27,77950,2023-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50,,,,49020000,5481550,,false,false,12,2022-04-01,2023-03-31,-1
2023-07-27,77950,2024-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00,,,,,,,false,true,12,2023-04-01,2024-03-31,0
2023-07-27,77950,2024-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49235000,5481550,43592200,false,false,3,2023-04-01,2023-06-30,0
2023-10-31,77950,2024-03-31,2,18630000000,,,,,,675000000,,622000000,,,342000000,,7.84,,,,,,41858000000,16474000000,0.393,,16469000000,,,,,,,,,,,,true,false,6,2023-04-01,2023-09-30,0
2023-10-31,77950,2024-03-31,2,42700000000,0.060,,,,,1700000000,0.277,1540000000,0.259,,940000000,,21.59,,,,,,,,,,,,,,,,,,,,,,true,true,12,2023-04-01,2024-03-31,0
2023-10-31,77950,2023-03-31,2,,,,,,,,,,,,,,,,,,,,42877000000,16175000000,0.376,,16133000000,,,,,,,,,,,,true,false,12,2022-04-01,2023-03-31,-1
2023-10-31,77950,2023-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50,,,,49020000,5481550,,false,false,12,2022-04-01,2023-03-31,-1
2023-10-31,77950,2024-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,false,false,12,2023-04-01,2024-03-31,0
2023-10-31,77950,2024-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00,,,,,,,false,true,12,2023-04-01,2024-03-31,0
2023-10-31,77950,2024-03-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49235000,5356550,43697022,false,false,6,2023-04-01,2023-09-30,0
2024-01-31,77950,2024-03-31,3,29459000000,0.014,,,,,1214000000,0.522,1138000000,0.542,,668000000,,15.29,,,,,,43181000000,16703000000,0.387,,16697000000,,,,,,,,,,,,true,false,9,2023-04-01,2023-12-31,0
2024-01-31,77950,2023-03-31,3,29059000000,,,,,,798000000,,738000000,,,397000000,,8.98,8.93,,,,,,,,,,,,,,,,,,,,,true,false,9,2022-04-01,2022-12-31,-1
2024-01-31,77950,2024-03-31,3,42700000000,0.060,,,,,1700000000,0.277,1540000000,0.259,,940000000,,21.59,,,,,,,,,,,,,,,,,,,,,,true,true,12,2023-04-01,2024-03-31,0
2024-01-31,77950,2023-03-31,3,,,,,,,,,,,,,,,,,,,,42877000000,16175000000,0.376,,16133000000,,,,,,,,,,,,true,false,12,2022-04-01,2023-03-31,-1
2024-01-31,77950,2023-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50,,,,49020000,5481550,,false,false,12,2022-04-01,2023-03-31,-1
