filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2016-12-12,34750,2016-10-31,,7393000000,-0.055,,,,,929000000,-0.021,868000000,-0.052,,563000000,,538.01,,0.365,0.143,0.126,,5862000000,1814000000,0.310,1731.63,1814000000,680000000,-16000000,-850000000,1392000000,,0.037,,,,,,true,false,12,2015-11-01,2016-10-31,0
2016-12-12,34750,2015-10-31,,7823000000,0.394,,,,,948000000,1.786,916000000,1.971,,563000000,,537.39,,0.567,0.171,0.121,,6246000000,1272000000,0.204,1214.61,1272000000,-821000000,-34000000,1295000000,1580000000,,0.037,,,,,,true,false,12,2014-11-01,2015-10-31,-1
2016-12-12,34750,2017-10-31,,4023000000,0.255,,,,,377000000,-0.051,339000000,-0.067,,215000000,,159.67,,,,,,,,,,,,,,,,,,,,,,true,true,6,2016-11-01,2017-04-30,1
2016-12-12,34750,2017-10-31,,8879000000,0.201,,,,,991000000,0.067,898000000,0.035,,570000000,,411.67,,,,,,,,,,,,,,,,,,,,,,true,true,12,2016-11-01,2017-10-31,1
2016-12-12,34750,2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,1048000,,1048000,false,false,12,2014-11-01,2015-10-31,-1
2016-12-12,34750,2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,1048000,,1048000,false,false,12,2015-11-01,2016-10-31,0
2017-03-09,34750,2017-10-31,1,2518000000,,,,,,146000000,,128000000,,,82000000,,63.41,59.30,,,,,8959000000,2702000000,0.302,1792.18,2702000000,,,,,,,,,,,,true,false,3,2016-11-01,2017-01-31,0
2017-03-09,34750,2017-10-31,1,4023000000,0.255,,,,,377000000,-0.051,339000000,-0.067,,215000000,,153.45,,,,,,,,,,,,,,,,,,,,,,true,true,6,2016-11-01,2017-04-30,0
2017-03-09,34750,2017-10-31,1,8879000000,0.201,,,,,991000000,0.067,898000000,0.035,,570000000,,392.20,,,,,,,,,,,,,,,,,,,,,,true,true,12,2016-11-01,2017-10-31,0
2017-03-09,34750,2016-10-31,1,,,,,,,,,,,,,,,,,,,,5862000000,1814000000,0.310,1731.63,1814000000,,,,,,,,,,,,true,false,12,2015-11-01,2016-10-31,-1
2017-03-09,34750,2016-10-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,1048000,,,false,false,12,2015-11-01,2016-10-31,-1
2017-03-09,34750,2017-10-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.00,,,,,,,false,true,12,2016-11-01,2017-10-31,0
2017-03-09,34750,2017-10-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507800,,1300878,false,false,3,2016-11-01,2017-01-31,0
2017-03-09,34750,2016-10-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048000,false,false,3,2015-11-01,2016-01-31,-1
,34750,2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,,,false,true,12,2016-11-01,2017-10-31,0
,34750,2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,,,false,false,12,2015-11-01,2016-10-31,-1
2017-06-05,34750,2017-10-31,,5334000000,0.326,,,,,454000000,0.202,432000000,0.276,,300000000,,107.20,,,,,,,,,,,,,,,,,,,,,,true,true,6,2016-11-01,2017-04-30,0
2017-06-09,34750,2017-10-31,2,5334000000,,,,,,454000000,,432000000,,,300000000,,107.20,101.36,,,,,8490000000,2921000000,0.344,,2921000000,,,,,,,,,,,,true,false,6,2016-11-01,2017-04-30,0
2017-06-09,34750,2017-10-31,2,8879000000,0.201,,,,,991000000,0.067,898000000,0.035,,570000000,,195.35,,,,,,,,,,,,,,,,,,,,,,true,true,12,2016-11-01,2017-10-31,0
2017-06-09,34750,2016-10-31,2,,,,,,,,,,,,,,,,,,,,5862000000,1814000000,0.310,,1814000000,,,,,,,,,,,,true,false,12,2015-11-01,2016-10-31,-1
2017-06-09,34750,2016-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,2096000,,,false,false,12,2015-11-01,2016-10-31,-1
2017-06-09,34750,2017-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2016-11-01,2017-10-31,0
2017-06-09,34750,2017-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.00,,,,,,,false,true,12,2016-11-01,2017-10-31,0
2017-06-09,34750,2017-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3035600,110,2807550,false,false,6,2016-11-01,2017-04-30,0
2017-06-09,34750,2016-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096000,false,false,6,2015-11-01,2016-04-30,-1
,34750,2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.50,,,,,,,false,true,12,2016-11-01,2017-10-31,0
,34750,2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2016-11-01,2017-10-31,0
,34750,2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,,,false,false,12,2015-11-01,2016-10-31,-1
2017-09-11,34750,2017-10-31,3,7423000000,0.375,,,,,687000000,-0.050,645000000,-0.044,,448000000,,155.51,147.21,,,,,9458000000,3069000000,0.324,,3069000000,,,,,,,,,,,,true,false,9,2016-11-01,2017-07-31,0
2017-09-11,34750,2016-10-31,3,5398000000,,,,,,723000000,,674000000,,,419000000,,199.97,,,,,,,,,,,,,,,,,,,,,,true,false,9,2015-11-01,2016-07-31,-1
2017-09-11,34750,2017-10-31,3,8879000000,0.201,,,,,991000000,0.067,898000000,0.035,,570000000,,97.67,,,,,,,,,,,,,,,,,,,,,,true,true,12,2016-11-01,2017-10-31,0
2017-09-11,34750,2016-10-31,3,,,,,,,,,,,,,,,,,,,,5862000000,1814000000,0.310,,1814000000,,,,,,,,,,,,true,false,12,2015-11-01,2016-10-31,-1
2017-09-11,34750,2016-10-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,2096000,,,false,false,12,2015-11-01,2016-10-31,-1
2017-09-11,34750,2017-10-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2016-11-01,2017-10-31,0
2017-09-11,34750,2017-10-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,,,false,true,12,2016-11-01,2017-10-31,0
2017-09-11,34750,2017-10-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3035600,110,2884365,false,false,9,2016-11-01,2017-07-31,0
2017-09-11,34750,2016-10-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096000,false,false,9,2015-11-01,2016-07-31,-1
2017-12-07,34750,2017-10-31,,9834000000,0.108,,,,,907000000,-0.085,820000000,-0.087,,620000000,,106.11,,,,,,,,,,,,,,,,,,,,,,true,true,12,2016-11-01,2017-10-31,0
2017-12-07,34750,2016-10-31,,7393000000,,,,,,929000000,,868000000,,,563000000,,134.50,,,,,,,,,,,,,,,,,,,,,,true,false,12,2015-11-01,2016-10-31,-1
2017-12-11,34750,2017-10-31,,9834000000,0.330,,,,,907000000,-0.023,820000000,-0.056,,620000000,,106.11,100.14,0.245,0.089,0.092,,12613000000,3241000000,0.257,533.93,3241000000,-5501000000,80000000,6546000000,2519000000,,0.188,,,,,,true,false,12,2016-11-01,2017-10-31,0
2017-12-11,34750,2016-10-31,,7393000000,-0.055,,,,,929000000,-0.021,868000000,-0.052,,563000000,,134.50,,0.365,0.143,0.126,,5862000000,1814000000,0.310,432.91,1814000000,680000000,-16000000,-850000000,1392000000,,0.037,,,,,,true,false,12,2015-11-01,2016-10-31,-1
2017-12-11,34750,2018-10-31,,4851000000,-0.090,,,,,588000000,0.297,520000000,0.203,,365000000,,60.26,,,,,,,,,,,,,,,,,,,,,,true,true,6,2017-11-01,2018-04-30,1
2017-12-11,34750,2018-10-31,,10284000000,0.046,,,,,1175000000,0.295,1030000000,0.256,,723000000,,119.15,,,,,,,,,,,,,,,,0.210,,,,,,true,true,12,2017-11-01,2018-10-31,1
2017-12-11,34750,2017-10-31,,9579000000,0.328,,,,,892000000,-0.022,799000000,-0.067,594000000,,0.064,101.67,96.23,,,,,12447000000,3187000000,0.256,525.10,3187000000,,,,,20.00,,,,6071200,220,5844913,false,false,12,2016-11-01,2017-10-31,0
2017-12-11,34750,2016-10-31,,7212000000,-0.061,,,,,912000000,-0.021,857000000,-0.053,558000000,,0.003,133.29,,,,,,5724000000,1787000000,0.312,426.38,1787000000,,,,,20.00,,,,4192000,,4192000,false,false,12,2015-11-01,2016-10-31,-1
2017-12-11,34750,2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.00,,,,,,,false,true,12,2017-11-01,2018-10-31,1
2018-03-12,34750,2018-10-31,1,3467000000,0.377,,,,,427000000,1.909,396000000,2.081,,277000000,,45.65,43.18,,,,,10732000000,3397000000,0.317,559.59,3397000000,,,,,,,,,,,,true,false,3,2017-11-01,2018-01-31,0
2018-03-12,34750,2017-10-31,1,2518000000,,,,,,146000000,,128000000,,,82000000,,15.85,14.83,,,,,,,,,,,,,,,,,,,,,true,false,3,2016-11-01,2017-01-31,-1
2018-03-12,34750,2018-10-31,1,4851000000,-0.090,,,,,588000000,0.297,520000000,0.203,,365000000,,60.26,,,,,,,,,,,,,,,,,,,,,,true,true,6,2017-11-01,2018-04-30,0
2018-03-12,34750,2018-10-31,1,10284000000,0.046,,,,,1175000000,0.295,1030000000,0.256,,723000000,,119.15,,,,,,,,,,,,,,,,,,,,,,true,true,12,2017-11-01,2018-10-31,0
2018-03-12,34750,2017-10-31,1,,,,,,,,,,,,,,,,,,,,12613000000,3241000000,0.257,533.93,3241000000,,,,,,,,,,,,true,false,12,2016-11-01,2017-10-31,-1
2018-03-12,34750,2017-10-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,6071200,220,,false,false,12,2016-11-01,2017-10-31,-1
2018-03-12,34750,2018-10-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.00,,,,,,,false,true,12,2017-11-01,2018-10-31,0
2018-03-12,34750,2018-10-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6071200,220,6070980,false,false,3,2017-11-01,2018-01-31,0
2018-03-12,34750,2017-10-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203513,false,false,3,2016-11-01,2017-01-31,-1
2018-04-02,34750,2018-10-31,,7843000000,0.617,,,,,788000000,0.338,711000000,0.366,,497000000,,81.91,,,,,,,,,,,,,,,,,,,,,,true,true,6,2017-11-01,2018-04-30,0
2018-04-02,34750,2017-10-31,,5334000000,,,,,,454000000,,432000000,,,300000000,,53.60,,,,,,,,,,,,,,,,,,,,,,true,false,6,2016-11-01,2017-04-30,-1
2018-04-02,34750,2018-10-31,,12823000000,0.247,,,,,1226000000,0.043,1072000000,0.041,,749000000,,123.44,,,,,,,,,,,,,,,,,,,,,,true,true,12,2017-11-01,2018-10-31,0
2018-04-02,34750,2017-10-31,,9834000000,,,,,,907000000,,820000000,,,620000000,,106.11,,,,,,,,,,,,,,,,,,,,,,true,false,12,2016-11-01,2017-10-31,-1
,34750,2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.00,,,,,,,false,true,12,2017-11-01,2018-10-31,0
,34750,2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,,,,false,false,12,2016-11-01,2017-10-31,-1
2018-06-08,34750,2018-10-31,,9510000000,0.213,,,,,991000000,0.258,924000000,0.300,,635000000,,103.83,,,,,,,,,,,,,,,,,,,,,,true,true,6,2017-11-01,2018-04-30,0
2018-06-08,34750,2017-10-31,,5334000000,,,,,,454000000,,432000000,,,300000000,,53.60,,,,,,,,,,,,,,,,,,,,,,true,false,6,2016-11-01,2017-04-30,-1
2018-06-08,34750,2018-10-31,,16188000000,0.262,,,,,1620000000,0.321,1510000000,0.409,,1035000000,,154.60,,,,,,,,,,,,,,,,,,,,,,true,true,12,2017-11-01,2018-10-31,0
2018-06-08,34750,2017-10-31,,9834000000,,,,,,907000000,,820000000,,,620000000,,106.11,,,,,,,,,,,,,,,,,,,,,,true,false,12,2016-11-01,2017-10-31,-1
2018-06-12,34750,2018-10-31,2,9510000000,0.783,,,,,991000000,1.184,924000000,1.137,,635000000,,103.83,98.24,,,,,11015000000,5639000000,0.512,,5639000000,,,,,,,,,,,,true,false,6,2017-11-01,2018-04-30,0
2018-06-12,34750,2017-10-31,2,5334000000,,,,,,454000000,,432000000,,,300000000,,53.60,50.38,,,,,,,,,,,,,,,,,,,,,true,false,6,2016-11-01,2017-04-30,-1
2018-06-12,34750,2018-10-31,2,16188000000,0.646,,,,,1620000000,0.785,1510000000,0.841,,1035000000,,154.60,,,,,,,,,,,,,,,,,,,,,,true,true,12,2017-11-01,2018-10-31,0
2018-06-12,34750,2017-10-31,2,,,,,,,,,,,,,,,,,,,,12613000000,3241000000,0.257,,3241000000,,,,,,,,,,,,true,false,12,2016-11-01,2017-10-31,-1
2018-06-12,34750,2017-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,,,,6071200,220,,false,false,12,2016-11-01,2017-10-31,-1
2018-06-12,34750,2018-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2017-11-01,2018-10-31,0
2018-06-12,34750,2018-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.00,,,,,,,false,true,12,2017-11-01,2018-10-31,0
2018-06-12,34750,2018-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7121600,220,6118315,false,false,6,2017-11-01,2018-04-30,0
2018-06-12,34750,2017-10-31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5615100,false,false,6,2016-11-01,2017-04-30,-1
2018-09-12,34750,2018-10-31,3,13995000000,0.885,,,,,1432000000,1.083,1345000000,1.086,,923000000,,142.01,134.78,,,,,11802000000,6206000000,0.526,,6206000000,,,,,,,,,,,,true,false,9,2017-11-01,2018-07-31,0
