filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2015-07-13,82370,2016-02-29,1,22541000000,0.146,,,,,832000000,0.590,834000000,0.431,517000000,,0.647,9.77,,,,,,50557000000,18656000000,0.368,351.24,18608000000,,,,,,,,,,,,true,false,3,2015-03-01,2015-05-31,0
2015-07-13,82370,2015-02-28,1,19662000000,0.110,,,,,523000000,1.214,582000000,1.249,314000000,,,5.93,,,,,,,,,,,,,,,,,,,,,,true,false,3,2014-03-01,2014-05-31,-1
2015-07-13,82370,2016-02-29,1,44000000000,0.169,,,,,1200000000,0.566,1250000000,0.385,700000000,,0.403,13.21,,,,,,,,,,,,,,,,,,,,,,true,true,6,2015-03-01,2015-08-31,0
2015-07-13,82370,2016-02-29,1,91000000000,0.115,,,,,2900000000,0.331,2900000000,0.275,1700000000,,0.303,32.09,,,,,,,,,,,,,,,,,,,,,,true,true,12,2015-03-01,2016-02-29,0
2015-07-13,82370,2015-02-28,1,,,,,,,,,,,,,,,,,,,,49679000000,18078000000,0.361,338.83,17950000000,,,,,,,,,,,,true,false,12,2014-03-01,2015-02-28,-1
2015-07-13,82370,2015-02-28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,53289640,311701,,false,false,12,2014-03-01,2015-02-28,-1
2015-07-13,82370,2016-02-29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,,,,,,,false,true,12,2015-03-01,2016-02-29,0
2015-07-13,82370,2016-02-29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53289640,311701,52977939,false,false,3,2015-03-01,2015-05-31,0
2015-07-13,82370,2015-02-28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52978039,false,false,3,2014-03-01,2014-05-31,-1
2015-07-13,82370,2016-02-29,,44000000000,0.128,,,,,1200000000,0.714,1250000000,0.563,700000000,,1.000,13.21,,,,,,,,,,,,,,,,,,,,,,true,true,6,2015-03-01,2015-08-31,0
2015-07-13,82370,2015-02-28,,37639000000,,,,,,766000000,,902000000,,498000000,,,9.42,,,,,,,,,,,,,,,,,,,,,,true,false,6,2014-03-01,2014-08-31,-1
