filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2024-10-10,228A,2024-11-30,3,1547000000,,,,,,183000000,,183000000,,119000000,,,71.78,67.83,,,,,2166000000,952000000,0.440,,952000000,,,,,,,,,2205300,,1662996,false,false,9,2023-12-01,2024-08-31,0
2024-10-10,228A,2024-11-30,3,2132000000,0.318,,,,,184000000,0.655,184000000,0.674,121000000,,0.264,67.39,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2023-12-01,2024-11-30,0
2024-10-10,228A,2023-11-30,3,,,,,,,,,,,,,,,,,,,,1096000000,157000000,0.143,,157000000,,,,,0.00,,,,1640400,,,false,false,12,2022-12-01,2023-11-30,-1
2024-10-10,228A,2024-11-30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2023-12-01,2024-11-30,0
2025-01-14,228A,2024-11-30,,2104000000,0.301,,,,,214000000,0.927,210000000,0.917,150000000,,0.574,83.16,79.16,0.244,0.124,0.102,,2294000000,1079000000,0.470,472.33,1079000000,438000000,-69000000,771000000,1766000000,0.00,,,,2285300,,1814238,false,false,12,2023-12-01,2024-11-30,0
2025-01-14,228A,2023-11-30,,1618000000,0.254,,,,,111000000,-0.160,109000000,-0.170,95000000,,-0.041,58.42,,0.877,0.113,0.069,,1096000000,157000000,0.143,95.86,157000000,278000000,-60000000,-55000000,626000000,0.00,,,,1640400,,1640400,false,false,12,2022-12-01,2023-11-30,-1
2025-01-14,228A,2025-11-30,,2584000000,0.228,,,,,214000000,0.004,214000000,0.020,152000000,,0.013,66.90,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-12-01,2025-11-30,1
2025-04-10,228A,2025-11-30,1,580000000,,,,,,70000000,,71000000,,48000000,,,21.19,20.39,,,,,2167000000,1127000000,0.520,,1127000000,,,,,,,,,2285300,,2285300,false,false,3,2024-12-01,2025-02-28,0
2025-04-10,228A,2025-11-30,1,2584000000,0.228,,,,,214000000,0.004,214000000,0.020,152000000,,0.013,66.90,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-12-01,2025-11-30,0
2025-04-10,228A,2024-11-30,1,,,,,,,,,,,,,,,,,,,,2294000000,1079000000,0.470,,1079000000,,,,,0.00,,,,2285300,,,false,false,12,2023-12-01,2024-11-30,-1
