filing_date,code,fiscal_year_end,quarterly_period,net_sales,net_sales_change,revenue,revenue_change,operating_revenue,operating_revenue_change,operating_profit,operating_profit_change,ordinary_profit,ordinary_profit_change,net_income,net_income_of_parent,net_income_change,eps,diluted_eps,roe,roa,operating_profit_to_net_sales,operating_profit_to_revenue,total_assets,net_assets,equity_ratio,bps,owner_equity,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash,dividend_per_share,payout_ratio,commemorative_dividend,extra_dividend,number_of_shares,number_of_treqsury_shares,avg_number_of_shares,is_consolidated,is_forecast,duration,period_start,period_end,period_pos
2025-02-14,302A0,2025-03-31,3,8381000000,,,,,,183000000,,183000000,,,124000000,,115.12,95.11,,,,,4086000000,1193000000,0.292,,1193000000,,,,,,,,,,,,true,false,9,2024-04-01,2024-12-31,0
2025-02-14,302A0,2025-03-31,3,11267000000,0.041,,,,,300000000,0.087,295000000,0.196,,202000000,,172.71,,,,,,,,,,,,,,,,,,,,,,true,true,12,2024-04-01,2025-03-31,0
2025-02-14,302A0,2024-03-31,3,,,,,,,,,,,,,,,,,,,,3717000000,621000000,0.167,,620000000,,,,,,,,,,,,true,false,12,2023-04-01,2024-03-31,-1
2025-02-14,302A0,2024-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,949600,,,false,false,12,2023-04-01,2024-03-31,-1
2025-02-14,302A0,2025-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,false,12,2024-04-01,2025-03-31,0
2025-02-14,302A0,2025-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2024-04-01,2025-03-31,0
2025-02-14,302A0,2025-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449600,,1078327,false,false,9,2024-04-01,2024-12-31,0
2025-02-14,302A0,2024-03-31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949600,false,false,9,2023-04-01,2023-12-31,-1
2025-05-15,302A0,2025-03-31,,11214000000,0.036,,,,,323000000,0.171,325000000,0.316,,195000000,,167.37,144.78,0.208,0.083,0.029,,4150000000,1263000000,0.304,871.39,1263000000,289000000,-49000000,242000000,2245000000,,,,,,,,true,false,12,2024-04-01,2025-03-31,0
2025-05-15,302A0,2024-03-31,,10826000000,0.062,,,,,276000000,0.359,247000000,0.214,,344000000,,362.82,,0.866,0.071,0.025,,3717000000,621000000,0.167,653.26,620000000,492000000,144000000,-115000000,1763000000,,,,,,,,true,false,12,2023-04-01,2024-03-31,-1
2025-05-15,302A0,2026-03-31,,12743000000,0.136,,,,,160000000,-0.505,128000000,-0.606,,32000000,,22.11,,,,,,,,,,,,,,,,,,,,,,true,true,12,2025-04-01,2026-03-31,1
2025-05-15,302A0,2025-03-31,,1523000000,0.138,,,,,299000000,0.322,326000000,0.745,236000000,,-0.248,202.52,175.18,,,,,2175000000,306000000,0.141,211.42,306000000,,,,,0.00,,,,1449600,,1169874,false,false,12,2024-04-01,2025-03-31,0
2025-05-15,302A0,2024-03-31,,1338000000,0.277,,,,,226000000,,186000000,,314000000,,,331.70,,,,,,1662000000,-376000000,,,-377000000,,,,,0.00,,,,949600,,949600,false,false,12,2023-04-01,2024-03-31,-1
2025-05-15,302A0,2026-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-04-01,2026-03-31,1
2025-08-14,302A0,2026-03-31,1,3081000000,,,,,,117000000,,115000000,,,73000000,,51.01,48.70,,,,,4135000000,1337000000,0.323,,1337000000,,,,,,,,,,,,true,false,3,2025-04-01,2025-06-30,0
2025-08-14,302A0,2026-03-31,1,12743000000,0.136,,,,,160000000,-0.505,128000000,-0.606,,32000000,,22.11,,,,,,,,,,,,,,,,,,,,,,true,true,12,2025-04-01,2026-03-31,0
2025-08-14,302A0,2025-03-31,1,,,,,,,,,,,,,,,,,,,,4150000000,1263000000,0.304,,1263000000,,,,,,,,,,,,true,false,12,2024-04-01,2025-03-31,-1
2025-08-14,302A0,2025-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,1449600,,,false,false,12,2024-04-01,2025-03-31,-1
2025-08-14,302A0,2026-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,false,true,12,2025-04-01,2026-03-31,0
2025-08-14,302A0,2026-03-31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449600,,1449600,false,false,3,2025-04-01,2025-06-30,0
