key,start_date,end_date,edinet_key,period,value,announce_date
net_sales,2024-04-01,2025-03-31,jpcrp_cor:NetSalesSummaryOfBusinessResults,CurrentYearDuration,138259000000,202506261010
ordinary_income,2024-04-01,2025-03-31,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,CurrentYearDuration,5730000000,202506261010
net_income,2024-04-01,2025-03-31,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,CurrentYearDuration_NonConsolidatedMember,518000000,202506261010
comprehensive_income,2024-04-01,2025-03-31,jpcrp_cor:NetIncomeLossSummaryOfBusinessResults,CurrentYearDuration_NonConsolidatedMember,518000000,202506261010
net_asset,2024-04-01,2025-03-31,jpcrp_cor:NetAssetsSummaryOfBusinessResults,CurrentYearInstant,50450000000,202506261010
total_asset,2024-04-01,2025-03-31,jpcrp_cor:TotalAssetsSummaryOfBusinessResults,CurrentYearInstant,157166000000,202506261010
bps,2024-04-01,2025-03-31,jpcrp_cor:NetAssetsPerShareSummaryOfBusinessResults,CurrentYearInstant,2629.92,202506261010
eps,2024-04-01,2025-03-31,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,CurrentYearDuration,194.46,202506261010
diluted_eps,2024-04-01,2025-03-31,jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,CurrentYearDuration,－,202506261010
equity_ratio,2024-04-01,2025-03-31,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,CurrentYearInstant,0.320,202506261010
roe,2024-04-01,2025-03-31,jpcrp_cor:RateOfReturnOnEquitySummaryOfBusinessResults,CurrentYearDuration,0.075,202506261010
number_of_employee,2024-04-01,2025-03-31,jpcrp_cor:NumberOfEmployees,CurrentYearInstant,1470,202506261010
number_of_employee,2024-04-01,2025-03-31,jpcrp_cor:NumberOfEmployees,CurrentYearInstant,1470,202506261010
number_of_temporary_worker,2024-04-01,2025-03-31,jpcrp_cor:AverageNumberOfTemporaryWorkers,CurrentYearInstant,190,202506261010
number_of_temporary_worker,2024-04-01,2025-03-31,jpcrp_cor:AverageNumberOfTemporaryWorkers,CurrentYearInstant,190,202506261010
number_of_shares,2024-04-01,2025-03-31,jpcrp_cor:TotalNumberOfIssuedSharesSummaryOfBusinessResults,CurrentYearInstant_NonConsolidatedMember,19225000,202506261010
cost_of_sales,2024-04-01,2025-03-31,jppfs_cor:CostOfSales,CurrentYearDuration,122462000000,202506261010
gross_profit,2024-04-01,2025-03-31,jppfs_cor:GrossProfit,CurrentYearDuration,15797000000,202506261010
operating_income,2024-04-01,2025-03-31,jppfs_cor:OperatingIncome,CurrentYearDuration,6426000000,202506261010
operating_income,2024-04-01,2025-03-31,jppfs_cor:OperatingIncome,CurrentYearDuration,6426000000,202506261010
