key,start_date,end_date,edinet_key,period,value,announce_date
net_sales,2024-06-01,2025-05-31,jpcrp_cor:NetSalesSummaryOfBusinessResults,CurrentYTDDuration,3874689000,202501141530
net_sales,2023-06-01,2024-05-31,jpcrp_cor:NetSalesSummaryOfBusinessResults,Prior1YearDuration,4175324000,202501141530
ordinary_income,2024-06-01,2025-05-31,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,CurrentYTDDuration,1405698000,202501141530
ordinary_income,2023-06-01,2024-05-31,jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,Prior1YearDuration,378800000,202501141530
net_asset,2024-06-01,2025-05-31,jpcrp_cor:NetAssetsSummaryOfBusinessResults,CurrentQuarterInstant,4984526000,202501141530
net_asset,2023-06-01,2024-05-31,jpcrp_cor:NetAssetsSummaryOfBusinessResults,Prior1YearInstant,1551998000,202501141530
total_asset,2024-06-01,2025-05-31,jpcrp_cor:TotalAssetsSummaryOfBusinessResults,CurrentQuarterInstant,6763057000,202501141530
total_asset,2023-06-01,2024-05-31,jpcrp_cor:TotalAssetsSummaryOfBusinessResults,Prior1YearInstant,2593628000,202501141530
eps,2024-06-01,2025-05-31,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,CurrentYTDDuration,168.53,202501141530
eps,2023-06-01,2024-05-31,jpcrp_cor:BasicEarningsLossPerShareSummaryOfBusinessResults,Prior1YearDuration,49.95,202501141530
diluted_eps,2024-06-01,2025-05-31,jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,CurrentYTDDuration,161.33,202501141530
diluted_eps,2023-06-01,2024-05-31,jpcrp_cor:DilutedEarningsPerShareSummaryOfBusinessResults,Prior1YearDuration,－,202501141530
equity_ratio,2024-06-01,2025-05-31,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,CurrentQuarterInstant,0.720,202501141530
equity_ratio,2023-06-01,2024-05-31,jpcrp_cor:EquityToAssetRatioSummaryOfBusinessResults,Prior1YearInstant,0.575,202501141530
cost_of_sales,2024-06-01,2025-05-31,jppfs_cor:CostOfSales,CurrentYTDDuration,1180951000,202501141530
gross_profit,2024-06-01,2025-05-31,jppfs_cor:GrossProfit,CurrentYTDDuration,2693737000,202501141530
operating_income,2024-06-01,2025-05-31,jppfs_cor:OperatingIncome,CurrentYTDDuration,1428505000,202501141530
operating_income,2024-06-01,2025-05-31,jppfs_cor:OperatingIncome,CurrentYTDDuration,1428505000,202501141530
