year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2021,12,12,,False,62,,1,0,0.1,0
2022,12,12,,False,6804,460,541,148,19.1,0
2023,12,12,,False,9327,879,926,1613,206.5,0
2024,3,3,,False,2564,397,420,381,48.4,
2024,6,3,,False,2809,383,391,259,32.9,
2024,9,3,,False,2671,358,345,-23,-2.9,
2024,12,3,25/02/14,False,3007,379,392,284,36.0,
2024,12,12,25/02/14,False,11051,1517,1548,901,114.3,0
2025,3,3,25/05/15,False,2659,290,250,183,21.8,
2025,6,3,25/08/14,False,2960,222,272,106,12.3,
2025,9,3,25/11/11,False,3351,283,280,512,58.9,
2025,12,12,25/02/14,True,11600,,,,,0
