year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2022,3,12,22/05/13,False,60488,517,577,2038,257.6,109
2023,3,12,23/05/15,False,65073,345,370,408,62.2,70
2023,9,3,23/10/31,False,13007,345,351,233,35.5,
2023,12,3,24/02/05,False,18295,402,413,279,42.5,
2024,3,3,24/05/15,False,17465,-8,4,-45,-6.8,
2024,3,12,24/05/15,False,61912,913,946,607,92.3,93
2024,6,3,24/08/09,False,14852,123,128,140,21.4,
2024,9,3,24/11/11,False,13976,113,123,47,7.1,
2024,12,3,25/02/10,False,21056,439,444,278,42.2,
2025,3,3,25/05/15,False,18460,125,127,252,38.3,
2025,3,12,25/05/15,False,68344,800,822,717,108.9,88
2025,6,3,25/08/08,False,15578,149,147,127,19.4,
2026,3,12,25/05/15,True,82000,800,800,500,75.5,62
