year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2022,3,12,,False,9292,,657,442,81.3,24.4
2023,3,12,,False,10748,824,811,560,102.8,30.86
2024,3,12,,False,13266,967,955,680,124.9,37.47
2024,12,3,,False,4568,419,416,287,26.4,
2025,3,3,,False,2429,191,185,142,13.0,
2025,3,12,,False,14057,1109,1102,776,142.5,42.75
2025,6,3,25/08/14,False,2492,119,106,72,13.1,
2025,9,3,25/11/14,False,5028,491,483,332,56.9,
2025,12,3,26/02/13,False,4663,403,404,278,23.3,
2026,3,12,25/06/23,True,14790,1239,1213,855,142.5,42.77
2026,3,12,26/01/08,True,14790,1239,1213,855,137.2,42.8
2026,3,12,26/02/13,True,14790,1239,1213,855,68.6,34.4
