year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2021,3,12,,False,11979,,123,-117,-16.4,0
2022,3,12,,False,14392,,516,134,18.2,3.8
2023,3,12,,False,4273,784,815,401,53.0,6
2024,3,12,,False,4179,801,804,489,64.9,8
2024,12,3,25/03/19,False,1053,246,246,161,21.4,
2025,3,3,25/05/13,False,1164,303,305,207,27.5,
2025,3,12,25/03/19,True,4185,810,957,812,101.1,14
2025,3,12,25/05/13,False,4161,802,951,803,106.5,14
2025,6,3,25/08/12,False,961,77,78,53,6.7,
2025,9,3,25/11/11,False,976,164,162,110,13.9,
2026,3,12,25/05/13,True,4387,832,832,577,71.9,15
