year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2021,2,12,,False,3541,161,157,111,64.6,4
2022,2,12,,False,3629,242,242,157,91.1,5
2023,2,12,,False,4007,293,294,202,117.3,7
2024,2,12,,False,4491,337,341,235,137.2,20
2024,11,3,,False,1228,79,81,50,31.5,
2025,2,12,25/03/21,True,5004,355,330,215,117.8,
