year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2021,3,12,,False,534,,-253,-254,-71.9,0
2022,3,12,,False,682,,-260,-635,-173.6,0
2022,12,9,,False,496,-286,-300,-369,-96.2,0
2023,12,12,,False,923,-169,-71,-313,-76.9,0
2024,3,3,,False,271,16,67,66,15.6,
2024,6,3,,False,199,-27,-32,-29,-6.8,
2024,9,3,24/12/09,False,228,0,-1,-3,-0.7,
2024,12,3,25/02/13,False,304,89,49,51,11.9,
2024,12,12,24/12/09,True,1067,103,111,104,21.4,0
2024,12,12,25/02/13,False,1002,78,83,85,19.8,0
2025,3,3,25/05/14,False,118,-130,-23,-24,-5.0,
2025,6,3,25/08/13,False,133,-144,-195,-195,-40.2,
2025,12,12,25/02/13,True,1536,191,216,200,41.1,0
