year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2021,3,12,,False,6706,,1187,817,136.2,0
2022,3,12,,False,8428,,908,667,111.2,20
2023,3,12,,False,10328,571,635,408,68.1,20
2024,3,12,,False,10115,529,572,365,60.9,20
2024,12,3,25/02/13,False,3500,373,361,239,39.6,
2025,3,3,25/05/14,False,3071,234,247,147,23.4,
2025,3,12,24/12/25,True,11399,619,648,418,58.9,17.6
2025,3,12,25/02/13,True,12000,860,878,568,80.0,24
2025,3,12,25/05/14,False,12275,998,1019,650,103.3,27.5
2025,6,3,25/08/07,False,3436,321,335,220,31.1,
2025,9,3,25/11/13,False,3542,490,508,335,47.2,
2026,3,12,25/05/14,True,13800,1300,1340,870,122.5,37
