year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2021,3,12,,False,921,,-333,-355,-36.2,0
2022,3,12,,False,1046,,-558,-898,-91.5,0
2023,3,12,,False,1119,-212,-117,-119,-11.9,0
2024,3,12,,False,1095,-189,-157,-158,-15.3,0
2024,12,3,25/03/28,False,617,130,128,106,9.0,
2025,3,3,25/05/14,False,487,37,15,53,4.5,
2025,3,12,25/03/28,True,1891,184,165,161,12.4,0
2025,3,12,25/05/07,True,2025,301,262,321,27.1,0
2025,3,12,25/05/14,False,2025,301,262,321,27.1,0
2025,6,3,25/08/08,False,685,145,140,122,9.1,
2025,9,3,25/11/13,False,949,268,266,223,16.6,
2025,12,3,26/02/12,False,597,56,53,46,3.4,
2026,3,3,26/05/13,False,902,160,159,159,11.8,
2026,3,12,25/05/14,True,3000,580,560,480,35.3,0
2026,3,12,26/05/13,False,3133,629,618,550,40.6,0
2027,3,12,26/05/13,True,4000,790,772,654,48.0,0
